latitude,longitude,site_name,site_number,reporting_area,p450,sod,shell,length,height,width,ci1,ci2,ci3,weigtht_initial,weight_final,weight_change,ibr_bio,ibr_morph,ibr_combined
47.38566,-122.627255,"Purdy, Dexters",57,13,0.776443074,-12.2984063,0.663121564,0.05051301,-0.103568111,-0.21191579,0.095157233,-0.055907183,-0.321928095,-0.111738768,0.0131411,-0.167643609,3.940156202,6.429518198,10.3696744
47.38566,-122.627255,"Purdy, Dexters",57,13,0.534614379,-0.839794626,0.267983622,0.065960843,-0.128749259,0.08356246,0.0690739,-0.011835981,-0.117569596,0.103786197,0.131628217,0.091919749,0.758389358,4.58350299,5.341892349
47.386977,-122.6367089,"Purdy, Burley Lagoon",47,13,0.636592819,-0.06191368,0.979025871,0.148869451,0.204045806,0.101168448,-0.049594097,-0.077376256,-0.038135129,0.484916432,0.656219669,0.406450003,0.753661613,13.25706804,14.01072965
47.386977,-122.6367089,"Purdy, Burley Lagoon",47,13,0.827521166,0.047774978,0.217710415,-0.113272474,-0.175830854,-0.354622145,-0.101879614,-0.007708095,-0.419225296,-0.735329295,-0.71636869,-0.743587239,0.9499748,13.97144473,14.92141953
47.386977,-122.6367089,"Purdy, Burley Lagoon",47,13,-0.881221127,-0.402073895,0.453198494,0.037070163,-0.140753031,0.139066856,-0.073001831,0.014786543,-0.145050333,-0.049602637,-0.082981424,-0.035668306,0.66915485,4.793071429,5.462226279
47.386977,-122.6367089,"Purdy, Burley Lagoon",47,13,1.58623267,-1.171701826,0.617317874,0.026419346,0.042917978,-0.031094905,0.119983572,-0.018050039,0.085247287,0.17978406,0.224685978,0.160369536,1.769122603,5.181538214,6.950660818
47.32598,-122.66724,Raft Island Park,53,13,1.405119081,-12.2984063,-0.063859942,-0.022004417,-0.137742711,-0.134326526,0.15914708,0.099501506,-0.064130337,-0.231185774,-0.495677058,-0.133013887,4.492976482,5.550433025,10.04340951
47.32598,-122.66724,Raft Island Park,53,13,1.40373326,-2.141059363,-0.027023174,-0.139199552,-0.331354707,-0.183808511,-0.008654465,-0.051651443,-0.26052755,-0.607916486,-0.488462507,-0.661243073,1.859820157,11.71472709,13.57454725
47.32598,-122.66724,Raft Island Park,53,13,0.404958085,-0.191320026,0.409075941,-0.00055687,-0.061601103,-0.097600369,0.0269271,0.054808389,-0.145050333,-0.184769648,-0.322305319,-0.130651205,0.516444469,4.944104877,5.460549346
47.32598,-122.66724,Raft Island Park,53,13,-0.534966129,-3.36059113,0.06684375,0.005372022,-0.141506593,-0.071067298,0.16608498,0.060717046,-0.064130337,-0.100109881,-0.255945869,-0.039183107,1.13127988,3.244114365,4.375394245
47.346537,-122.82236,Reach Island,39,13,1.648214516,-0.721733006,0.111582064,-0.179825965,-0.175830854,-0.13948618,-0.150374174,-0.13024428,-0.117569596,-0.513744166,-0.244819169,-0.643697643,1.707031338,9.818236656,11.52526799
47.346537,-122.82236,Reach Island,39,13,1.720740262,-5.10069814,0.487549999,0.077966696,0.120396731,0.02583692,0.00559769,-0.007708095,-0.012600037,0.239021451,0.256355542,0.231671977,2.905468942,6.456275219,9.361744161
47.346537,-122.82236,Reach Island,39,13,-0.236107206,-8.812979471,0.335546906,-0.126718005,-0.073056806,-0.221002709,0.033264912,-0.070901922,-0.012600037,-0.313469127,-0.155065651,-0.385626073,2.281285727,7.984788618,10.26607435
47.346537,-122.82236,Reach Island,39,13,1.438349305,-0.289417515,0.418009066,-0.056328677,-0.103568111,-0.149861179,-0.097257069,-0.107980025,-0.230780207,-0.296698546,-0.067721396,-0.404977962,1.410468214,6.757992658,8.168460872
47.578117,-122.524833,Rich Passage,32,10,-0.633416091,-1.844724113,0.570012159,0.018867865,-0.118327268,0.002084067,0.077275713,0.026910102,-0.090602549,-0.04526509,-0.111384392,-0.018221609,0.825064536,3.794897647,4.619962183
47.578117,-122.524833,Rich Passage,32,10,2.357338,-2.25893886,0.453198494,-0.138109904,-0.182794802,-0.26606166,0.057097832,-0.020127354,-0.117569596,-0.508017916,-0.461205432,-0.527976542,2.728907975,11.98846352,14.7173715
47.578117,-122.524833,Rich Passage,32,10,0.330660747,-3.461724705,0.297327583,-0.088329176,-0.050943372,-0.109926382,0.00559769,0.03893263,0.012490944,-0.279036677,-0.37259458,-0.2415992,1.258430408,6.537268641,7.795699049
47.578117,-122.524833,Rich Passage,32,10,0.856621164,-2.655271637,0.335546906,-0.082291139,-0.268271427,-0.183216393,0.064542949,0.022880225,-0.230780207,-0.490221443,-0.54677424,-0.4670943,1.511963291,10.85783328,12.36979657
47.60255,-122.66992,Rocky Point,27,10,3.452080232,0.293583469,0.197100136,-0.176186682,-0.062314426,-0.114434808,0.006886386,0.00256024,0.176877762,-0.345789721,-0.349728015,-0.344137361,3.321548977,7.866399263,11.18794824
47.60255,-122.66992,Rocky Point,27,10,-0.209970051,-0.767804884,-0.027023174,-0.165323592,-0.048821241,-0.183808511,0.014167332,0.014786543,0.108706259,-0.396610363,-0.432009239,-0.381984992,0.173663576,8.157805453,8.33146903
47.60255,-122.66992,Rocky Point,27,10,1.796208246,0.167772153,0.297327583,-0.038429006,0.060061722,-0.055812073,-0.036702883,0.004605166,0.037152998,-0.072145206,-0.07947005,-0.069077087,1.832873856,3.152021522,4.984895378
47.60255,-122.66992,Rocky Point,27,10,0.32606077,-2.273266736,0.248084064,-0.093600264,-0.125763857,-0.074357368,0.083803756,0.062681233,0.061400545,-0.269101912,-0.426726868,-0.207805332,0.946436213,6.70720751,7.653643724
48.02667,-122.75076,South of Skunk Island,9,9,0.355899338,-0.48638948,0.426887217,-0.16754526,-0.161238658,-0.14870471,-0.050040682,0.02489657,-0.038135129,-0.549632668,-0.608462283,-0.525600832,0.509664826,11.86672897,12.37639379
48.02667,-122.75076,South of Skunk Island,9,9,1.816011454,-0.636272024,0.496011578,-0.070810054,-0.0882318,-0.118391271,0.093540768,-0.043177439,0.037152998,-0.13901354,-0.041709246,-0.181961859,1.832437619,5.441655005,7.274092624
48.02667,-122.75076,South of Skunk Island,9,9,1.256715435,-3.686643738,0.363561282,-0.04760681,0.027580655,-0.057981539,0.009888874,0.01072261,0.085247287,-0.075623054,-0.098404592,-0.066152614,2.131028075,3.371966804,5.502994879
48.02667,-122.75076,South of Skunk Island,9,9,-0.839747337,0.829330145,0.197100136,-0.136748999,-0.13248972,-0.15565747,0.025232304,0.062681233,0.012490944,-0.45907445,-0.616766915,-0.397607001,0.882640592,9.771241954,10.65388255
47.6663,-122.4018,"Salmon Bay, Commodore Park",16,10,1.196532084,-1.100206843,0.144248253,0.025204036,0.016138647,0.059248193,-0.005186447,0.078299194,0.012490944,0.0188973,-0.186655057,0.09726549,1.407917551,2.54315545,3.951073001
47.6663,-122.4018,"Salmon Bay, Commodore Park",16,10,1.404135702,-1.455427467,0.391042018,-0.07263049,-0.036153593,-0.038572793,0.036633729,0.00256024,0.108706259,-0.110967015,-0.116609187,-0.108601755,1.6825154,4.017496694,5.700012094
47.6663,-122.4018,"Salmon Bay, Commodore Park",16,10,-0.334140917,-3.243123863,0.258068153,0.013729795,-0.112405474,-0.033761132,0.07441038,-0.028466655,-0.090602549,-0.026315112,0.042149897,-0.056095261,0.924248412,2.57162472,3.495873131
47.6663,-122.4018,"Salmon Bay, Commodore Park",16,10,1.02088061,-1.897100092,0.078159063,0.002410622,-0.031257169,-0.085932061,0.05626822,0.062681233,-0.064130337,-0.118800148,-0.278460066,-0.056622851,1.459948404,2.814704433,4.274652837
47.29464,-122.53053,Salmon Beach,40,11,-1.320756716,-12.2984063,0.625053523,-0.049398184,0.009365418,0.126225906,-0.058552182,-0.041066692,0.176877762,0.071175833,0.165921395,0.029411426,4.138194104,4.98778144,9.125975545
47.29464,-122.53053,Salmon Beach,40,11,0.038533619,0.038434955,0.176191146,-0.196175556,-0.190572152,-0.316463827,0.042091333,-0.055907183,-0.064130337,-0.6024826,-0.475398727,-0.659238494,0.253765934,12.97675197,13.2305179
47.29464,-122.53053,Salmon Beach,40,11,0.672652441,-0.497829909,0.400087158,-0.167823209,-0.228498412,-0.225262938,0.029888211,-0.036854441,-0.090602549,-0.552904236,-0.46911976,-0.589822471,0.791163066,12.55476242,13.34592549
47.29464,-122.53053,Salmon Beach,40,11,-0.728141719,-0.777787618,0.77164602,0.024474358,-0.07954084,-0.308047813,-0.003455559,-0.030559034,-0.453172628,-0.33313442,-0.260999096,-0.364405959,0.631899607,9.464291332,10.09619094
47.607,-122.342,"Seattle Aquarium, Pier 59",17,10,0.243325349,2.02022124,0.316563802,-0.114075682,-0.275697383,-0.206490985,0.05626822,-0.001538328,-0.201633861,-0.53493704,-0.527943836,-0.537886965,0.947361422,11.74530666,12.69266808
47.607,-122.342,"Seattle Aquarium, Pier 59",17,10,0.055529711,-0.528072768,0.57800495,0.040202006,-0.162767747,-0.040716471,0.102007076,-0.011835981,-0.173064709,-0.046647997,-0.016768213,-0.059395868,0.256338479,4.441418538,4.697757017
47.607,-122.342,"Seattle Aquarium, Pier 59",17,10,0.994356423,-2.858783161,0.57800495,0.069266529,-0.165830795,-0.055270215,0.130268801,-0.026377307,-0.230780207,0.006771137,0.067710695,-0.019635323,1.685812708,4.879495324,6.565308032
47.607,-122.342,"Seattle Aquarium, Pier 59",17,10,0.121500574,-3.77798405,0.409075941,0.049317835,-0.102100465,-0.093700438,0.189351684,0.04092668,-0.117569596,0.003745872,-0.098727667,0.044740978,1.156455457,4.06380543,5.220260887
47.671678,-122.406663,Shilshole Bay,18,10,0.725368747,-3.882242134,-0.114486015,-0.099155711,-0.237332086,-0.279921719,0.144780196,0.091827578,-0.173064709,-0.560259579,-0.801633221,-0.469726795,1.714476209,11.98248084,13.69695705
47.671678,-122.406663,Shilshole Bay,18,10,0.238046996,-3.030683247,-0.076350886,-0.208417541,-0.259246862,-0.259805384,-0.090810288,-0.047408219,-0.201633861,-0.768717452,-0.661884182,-0.816101929,1.065301366,14.59253394,15.65783531
47.671678,-122.406663,Shilshole Bay,18,10,-0.267941923,0.027011599,-0.23534041,-0.117561426,-0.026377307,-0.108801474,-0.209008524,0.046892347,-0.117569596,-0.506114205,-0.622330013,-0.459923224,0.171934834,8.955327154,9.127261988
47.671678,-122.406663,Shilshole Bay,18,10,0.096460912,0.95431826,-0.076350886,-0.091753192,-0.114623299,0.006243191,-0.069375828,0.103323217,0.012490944,-0.371207274,-0.65236769,-0.267627129,0.542024363,6.877084378,7.419108741
47.6427936,-122.6967068,"Silverdale, Dyes Inlet",35,10,-1.256409573,-0.188836789,0.409075941,0.039720627,0.056780631,0.02327395,-0.003023161,-0.028466655,-0.012600037,0.148784587,0.21769704,0.118803043,0.985204569,4.387417597,5.372622166
47.6427936,-122.6967068,"Silverdale, Dyes Inlet",35,10,-0.269611919,-0.111054225,0.100526876,-0.08465084,0.00256024,0.048196854,0.023535514,-0.009770562,0.24197279,0.001428146,0.024162051,-0.008236634,0.137628175,1.964139963,2.101768138
47.6427936,-122.6967068,"Silverdale, Dyes Inlet",35,10,-0.616418412,0.429769327,0.06684375,-0.055814164,-0.248653742,-0.122358614,0.012457471,-0.011835981,-0.26052755,-0.400141477,-0.371813478,-0.412217971,0.582725561,7.776635346,8.359360907
47.6427936,-122.6967068,"Silverdale, Dyes Inlet",35,10,-0.788238096,2.542076606,0.122553182,-0.134031034,-0.184346921,-0.103750212,0.131450854,0.00256024,0.108706259,-0.290131876,-0.293913719,-0.288545035,1.281147556,7.239670005,8.520817561
47.66142,-122.49884,Skiff Point,24,10,2.473389448,-1.630939893,-0.307131093,0.059326661,0.060717046,-0.005223377,-0.064856103,0.052833447,-0.117569596,0,-0.131406189,0.05185572,2.668231725,2.944425513,5.612657238
47.66142,-122.49884,Skiff Point,24,10,0.325436177,-1.678919922,0.032355373,0.025204036,-0.02707342,-0.014146751,-0.016488123,0.008686343,-0.117569596,-0.039746678,-0.06172528,-0.030606441,0.791881828,1.157341349,1.949223176
47.66142,-122.49884,Skiff Point,24,10,1.127172271,-2.843079078,-0.039197888,-0.06588042,-0.061601103,-0.153916136,0.042929136,0.02489657,-0.038135129,-0.260732218,-0.320043451,-0.236509267,1.798533874,5.437279103,7.235812977
47.66142,-122.49884,Skiff Point,24,10,-0.306158741,-0.427733344,-0.180373951,-0.102074268,-0.18124435,-0.278656197,0.062065509,-0.060175515,-0.201633861,-0.437023963,-0.302075039,-0.497751505,0.17012799,9.666326593,9.836454583
47.63237,-122.37869,"Smith Cove, Terminal 91",15,10,-0.080417183,-1.175060838,0.418009066,0.029331921,-0.029861237,-0.031627756,0.295807375,0.042917978,0.176877762,0.223654873,0.118624645,0.265621821,0.30444025,4.519781991,4.824222241
47.63237,-122.37869,"Smith Cove, Terminal 91",15,10,1.754763927,-1.685906353,0.479038499,-0.263195257,-0.136239904,-0.029497531,0.023959899,-0.028466655,0.38332864,-0.374329366,-0.308039678,-0.403131688,2.050557919,9.955744804,12.00630272
47.63237,-122.37869,"Smith Cove, Terminal 91",15,10,-0.501514659,-0.71156651,-0.0029777,-0.128610419,-0.20231736,-0.235661887,0.051280505,0.004605166,-0.117569596,-0.517318671,-0.526639213,-0.513418446,0.415458261,10.32424875,10.73970701
47.63237,-122.37869,"Smith Cove, Terminal 91",15,10,0.91460213,0.068025207,0.20744208,-0.09492105,-0.094054997,-0.074357368,-0.008654465,-0.043177439,0.012490944,-0.225431934,-0.124482031,-0.270072375,1.031795791,5.293209233,6.325005024
47.17650485,-122.9046464,Squaxin Island,38,13,2.076053392,-2.136518616,0.487549999,-0.06717606,-0.012525111,-0.119523684,0.033264912,-0.051651443,0.037152998,-0.112317854,0.003240065,-0.163801922,2.449841901,4.574208287,7.024050188
47.17650485,-122.9046464,Squaxin Island,38,13,1.292036452,0.40220681,0.655587891,-0.052987617,-0.186678236,-0.118391271,0.130268801,-0.086054147,-0.064130337,-0.13970206,0.046538994,-0.225789502,1.450281097,6.67522264,8.125503737
47.17650485,-122.9046464,Squaxin Island,38,13,1.52816465,-12.2984063,0.609540523,0.03248059,0.033601649,0.002084067,-0.137978173,-0.07954084,-0.173064709,0.012714185,0.188074024,-0.067879995,4.601175435,3.890565938,8.491741373
47.17650485,-122.9046464,Squaxin Island,38,13,0.324027717,-0.891563544,0.197100136,-0.109263129,-0.153617431,-0.322319193,0.183285152,0.030928753,-0.064130337,-0.431232422,-0.5084973,-0.399948224,0.586626164,10.39965865,10.98628481
47.7296079,-122.5506191,Suquamish Stormwater Outfall,34,10,1.14020749,-4.620334393,0.74349498,-0.070550179,-0.162003,-0.224044445,0.09757854,-0.032654452,-0.145050333,-0.322933107,-0.245176759,-0.35691396,2.270512714,9.698817624,11.96933034
47.7296079,-122.5506191,Suquamish Stormwater Outfall,34,10,-0.565521762,-1.057853448,0.812868683,0.008573361,-0.055197021,-0.071067298,0.073180635,-0.103568111,-0.064130337,0.062308176,0.285117859,-0.042706492,0.561471011,5.434789717,5.996260728
47.7296079,-122.5506191,Suquamish Stormwater Outfall,34,10,1.29767088,-2.436699012,0.750584405,-0.059161785,0.480170211,0.359496381,-0.921089504,-0.096975433,0.037152998,-0.042227351,0.164575973,-0.138867744,1.843160366,10.85630753,12.69946789
47.7296079,-122.5506191,Suquamish Stormwater Outfall,34,10,-0.144708702,0.192444578,0.700210882,-0.184317722,0.214684326,0.189317361,-0.451150444,-0.094784552,0.32443495,-0.134497137,0.069437095,-0.229651346,0.132539996,9.331890388,9.464430383
47.259189,-122.434689,Thea Foss Waterway,46,11,-1.638383523,-0.588805484,0.521102559,0.008081309,-0.325348832,0.047692503,-0.005186447,-0.028466655,-0.290901199,-0.244454449,-0.178778008,-0.272828241,1.383343681,7.110531043,8.493874724
47.259189,-122.434689,Thea Foss Waterway,46,11,-0.655964021,0.089826298,0.553892494,-0.026030077,-0.0882318,-0.168491882,0.116804078,-0.015975711,-0.090602549,-0.148484867,-0.111710387,-0.164086141,0.529414718,5.731892605,6.261307323
47.259189,-122.434689,Thea Foss Waterway,46,11,0.424032661,0.133822392,0.609540523,-0.058388567,-0.192132666,-0.197494728,0.09999579,-0.049528271,-0.173064709,-0.296040533,-0.183224967,-0.346232077,0.617467331,8.696208579,9.313675909
47.259189,-122.434689,Thea Foss Waterway,46,11,3.965675958,0.874646159,0.648014671,-0.020748698,0.052174531,-0.065054922,0.034529141,-0.036854441,0.061400545,0.039463195,0.123618594,0.002692926,3.923737522,4.12295786,8.046695382
47.259189,-122.434689,Thea Foss Waterway,46,11,1.940521105,-5.625980956,0.487549999,0.041885572,0.081531763,-0.009415737,-2.258210487,-1.128002329,-2.26052755,-1.014449958,0.180638804,-2.14138383,3.234840664,14.46230586,17.69714652
47.44896,-122.372267,Three Tree Point,22,11,1.881112826,-0.451662275,0.267983622,-0.041227146,0.016138647,-0.107115754,0.034950304,0.07635617,0.037152998,-0.171332215,-0.370252542,-0.095261018,1.841848433,4.700736539,6.542584972
47.44896,-122.372267,Three Tree Point,22,11,2.08278986,-0.484945742,0.335546906,0.077497756,0.09822535,-0.033227492,0.104015561,0.03893263,0.012490944,0.210980368,0.117512527,0.248533235,2.027815519,5.191758339,7.219573858
47.44896,-122.372267,Three Tree Point,22,11,2.195501684,-0.367668961,0.655587891,0.009065245,0.054808389,0.005204533,0.040414268,0.026910102,0.085247287,0.085386359,0.021489017,0.111424711,2.096539225,3.779072267,5.875611492
47.44896,-122.372267,Three Tree Point,22,11,0.309105197,-1.768195065,0.400087158,-0.003282443,-0.008395256,0.103111472,0.053776518,0.04092668,0.154509949,0.10611125,0.002938971,0.147372195,0.800654012,3.330040735,4.130694746
48.0617,-122.2939,Tulalip Bay,67,8.2,1.401120016,0.670836306,0.529370175,-0.031330861,-0.152098004,-0.137190722,0.115609958,0.03893263,-0.117569596,-0.241706458,-0.337857066,-0.203125052,1.615809069,7.207824944,8.823634013
48.0617,-122.2939,Tulalip Bay,67,8.2,0.601187611,-6.543518796,0.640401487,-0.059935417,-0.179695563,-0.111615391,0.000431363,-0.001538328,-0.173064709,-0.345903216,-0.339383324,-0.348652842,2.2948598,8.83254313,11.12740293
48.0617,-122.2939,Tulalip Bay,67,8.2,1.718922621,-0.472652466,0.496011578,0.010539891,-0.022901769,-0.085378774,0.102810806,0.046892347,-0.038135129,-0.039195996,-0.15540167,0.006991179,1.704666924,3.491918449,5.196585372
48.0617,-122.2939,Tulalip Bay,67,8.2,1.24725251,-4.000114568,0.461863355,-0.030319685,-0.000170844,-0.004177187,0.064955442,0.026910102,0.131789873,0.006148807,-0.057951059,0.032267142,2.203932453,2.426520157,4.630452609
48.0617,-122.2939,Tulalip Bay,67,8.2,1.03917486,-0.966817514,0.277831408,-0.15536821,-0.307479776,-0.314517308,-0.188705976,-0.055907183,-0.487938046,-0.906890596,-0.779710515,-0.963892771,1.234983574,16.90593844,18.14092201
48.0617,-122.2939,Tulalip Bay,67,8.2,1.242691028,-3.604919341,0.722015253,-0.009247082,0.145942851,-0.049323179,0.037054278,0.01072261,0.154509949,0.116033538,0.090561223,0.126608656,2.097519693,5.35417966,7.451699354
48.0697859,-122.2997764,Tulalip Reservation,70,8.2,2.053475439,-2.257842587,0.479038499,-0.04863018,-0.058039771,0.012976298,-0.124276365,-0.064456512,-0.064130337,-0.151358269,-0.008245939,-0.216032536,2.461425253,4.157539097,6.618964351
48.0697859,-122.2997764,Tulalip Reservation,70,8.2,0.715092483,-1.991888853,0.435711068,0.084749258,-0.013904361,-0.079857547,0.03157755,-0.020127354,-0.230780207,0.045706011,0.094805695,0.024556168,1.215617863,3.978327582,5.193945446
48.0697859,-122.2997764,Tulalip Reservation,70,8.2,1.005230709,-12.2984063,0.453198494,-0.030825184,-0.155138459,-0.125199125,-0.091269818,-0.026377307,-0.321928095,-0.373287917,-0.310282791,-0.400617844,4.141338437,7.8969004,12.03823884
48.0697859,-122.2997764,Tulalip Reservation,70,8.2,0.138101586,-0.331612481,0.078159063,0.016423447,-0.220514468,-0.065054922,0.00172468,-0.009770562,-0.321928095,-0.255285863,-0.231296028,-0.265643413,0.278041142,5.162039305,5.440080447
47.052362,-122.910912,West Bay Park,73,13,2.141495109,-2.264432755,0.363561282,-0.092808372,-0.018742145,-0.13089698,-0.043801028,-0.066601784,-0.012600037,-0.217207274,-0.069303472,-0.284368016,2.540532137,5.577921222,8.118453359
47.052362,-122.910912,West Bay Park,73,13,0.874567717,-0.428504055,0.122553182,-0.027290403,0.110936401,0.057746168,0.000862598,0.030928753,0.22059914,0.112898858,0.035688304,0.144161874,0.950751864,3.101862846,4.052614711
47.052362,-122.910912,West Bay Park,73,13,2.7785791,-1.121235952,0.479038499,0.011276649,0.051515315,-0.076554924,0.066192214,-0.015975711,0.012490944,0.070155419,0.106904427,0.054300966,2.804524571,3.713804003,6.518328574
47.052362,-122.910912,West Bay Park,73,13,0.806602887,-4.079237778,0.409075941,-0.037920835,-0.212574464,-0.172599619,-0.109772092,-0.092596993,-0.419225296,-0.437265783,-0.235908115,-0.530905873,1.83695353,8.991701701,10.82865523
47.66586,-122.56698,Williams Olson Park,26,10,1.176618429,-12.2984063,-0.076350886,0.059801545,-0.128749259,-0.044475589,0.114813329,0.044906531,-0.173064709,-0.041675722,-0.154729711,0.003325826,4.292046602,2.940666522,7.232713125
47.66586,-122.56698,Williams Olson Park,26,10,-0.544490093,-1.86044621,0.020673568,-0.012488255,0.015462753,-0.082615519,0.028196892,0.018839059,-0.012600037,-0.066990878,-0.109429961,-0.049516612,0.750942161,1.750128534,2.501070695
47.66586,-122.56698,Williams Olson Park,26,10,-0.854388432,-1.252100782,0.372779812,-0.1036687,-0.266626392,-0.149282828,-0.078002512,-0.110191053,-0.290901199,-0.485462549,-0.252706687,-0.595561122,0.865815894,10.30990983,11.17572572
47.66586,-122.56698,Williams Olson Park,26,10,0.892393513,0.439094572,0.227906182,-0.190799222,-0.348653416,-0.243047714,0.018007126,-0.094784552,-0.201633861,-0.666951956,-0.462868002,-0.762398761,1.108417105,14.15260993,15.26102704
