latitude,longitude,sample_id,site_number,site_name,reporting_area,p450,sod,shell,weight_initial,weight_change,weight_final,length,height,width,ibr1bio,ibr1morph,ibr1overall,ci1,ci2,ci3
48.12823,-123.45715,245,1,Port Angeles Yacht Club,6,2.328195854,1.574448118,6.28297227,-0.010497154,-1.019549089,2.6141729,-0.978166592,1.409698158,-1.011585563,1.951321986,1.041006419,1.496164202,-0.36217454,-3.166437327,0.086172748
48.12823,-123.45715,246,1,Port Angeles Yacht Club,6,0.395026321,-1.688652273,6.947251277,-3.702871234,-3.812399512,-1.7393377,-4.586222691,-2.547871342,-2.023171126,-0.646812976,-1.63780319,-1.142308083,0.810288801,-2.789159688,1.12024573
48.12823,-123.45715,247,1,Port Angeles Yacht Club,6,9.065121582,-1.195555884,8.497235626,3.910190034,3.12741063,4.18474318,1.432456042,2.659456948,-0.508081437,3.934782849,3.329058718,3.631920783,3.161354032,-0.471597049,0.947900233
48.12823,-123.45715,248,1,Port Angeles Yacht Club,6,0.133729872,-1.453202603,4.732987922,0.502113888,0.662508552,-0.141213556,0.361068205,-0.122744167,-0.050350413,-0.659736366,0.849195776,0.094729705,1.018999552,0.714132674,0.086172748
47.38566,-122.627255,145,57,"Purdy, Dexters",13,3.306942776,-1.688652273,4.400848419,-1.826504875,-1.954730822,-0.661981596,0.135236455,-3.500068515,-0.553854539,0.809145251,-0.565865068,0.121640092,-0.411282952,-1.441739549,-1.809627717
47.38566,-122.627255,146,57,"Purdy, Dexters",13,2.54168792,-1.688652273,6.061545935,-4.100013577,-3.973199991,-2.56319825,-2.632515458,-2.547871342,-1.963666093,0.426517824,-1.674131254,-0.623806715,-1.178601892,-2.142398021,-1.292591227
47.38566,-122.627255,147,57,"Purdy, Dexters",13,1.4714453,-1.688652273,7.832956619,-1.053214497,-1.319992089,0.120548157,1.091082467,-2.175919321,-1.73022327,-0.108603487,0.395034009,0.143215261,1.399589746,-1.441739549,-1.981973214
47.38566,-122.627255,148,57,"Purdy, Dexters",13,0.925826433,-0.745311201,2.740150902,1.05408926,0.791572094,1.258522764,1.432456042,-2.681774069,0.75525619,0.090257616,0.76432474,0.427291178,1.006722449,-0.309906632,-0.775554736
47.386977,-122.6367089,74,47,"Purdy, Burley Lagoon",13,1.144815503,-0.070950086,13.0364755,5.645719571,3.915544556,7.587645453,3.328392362,4.772144425,0.920039358,0.536932709,5.600851604,3.068892156,-0.693656322,-1.980707604,-0.258518245
47.386977,-122.6367089,75,47,"Purdy, Burley Lagoon",13,1.598859383,0.056867365,2.186585063,-5.643095282,-4.845965748,-5.156016905,-2.312149487,-3.60421508,-2.760118074,0.827863374,-3.162139359,-1.167137992,-1.399589746,-0.202113021,-2.499009705
47.386977,-122.6367089,76,47,"Purdy, Burley Lagoon",13,-0.94344775,-0.410813066,4.954414257,-0.477620528,-0.293831138,-0.73637703,0.796976001,-2.919823362,1.281646867,-0.677130408,0.372197867,-0.152466271,-1.012861001,0.39075184,-0.947900233
47.386977,-122.6367089,77,47,"Purdy, Burley Lagoon",13,4.133494496,-0.939250377,7.168677613,1.875491596,1.41467395,2.220152637,0.56589235,0.948477653,-0.270061304,1.59712206,1.989043499,1.79308278,1.780179941,-0.471597049,0.603209239
47.32598,-122.66724,218,53,Raft Island Park,13,3.402323589,-1.688652273,-0.581244131,-2.092432788,-1.059749209,-3.83067602,-0.463480278,-2.860311039,-1.126018319,0.856835658,-1.716273112,-0.429718727,2.394035093,2.70831448,-0.430863742
47.32598,-122.66724,219,53,Raft Island Park,13,3.397075261,-1.306071708,-0.249104627,-4.859307749,-4.423864491,-3.78383445,-2.816331999,-6.445928519,-1.515089689,1.045501776,-3.441923075,-1.198210649,-0.12277103,-1.333945938,-1.63728222
47.32598,-122.66724,220,53,Raft Island Park,13,0.668846677,-0.20976547,4.400848419,-1.698789496,-1.041764945,-2.637593685,-0.011816778,-1.312990633,-0.828493153,0.229540603,-0.44722861,-0.108844003,0.386728746,1.468687952,-0.947900233
47.32598,-122.66724,221,53,Raft Island Park,13,-0.639485323,-1.524555052,0.636600715,-0.947368189,-0.322394381,-2.141624123,0.11422885,-2.934701443,-0.608782262,-1.082020188,-0.886291548,-0.984155868,2.50452902,1.630378368,-0.430863742
47.346537,-122.82236,273,39,Reach Island,13,4.405557902,-0.664838515,1.079453386,-4.233852296,-4.330769477,-2.056207143,-3.58836147,-3.60421508,-1.167214111,1.870359693,-2.557309456,-0.343474881,-2.031860553,-3.274230938,-0.775554736
47.346537,-122.82236,274,39,Reach Island,13,4.739103778,-1.639765116,5.397266928,2.546434718,2.09596019,2.561820557,1.700303002,2.733847352,0.228865512,1.549669331,2.466356894,2.008013113,0.07980117,-0.202113021,-0.086172748
47.346537,-122.82236,275,39,Reach Island,13,-0.311598631,-1.685232184,3.515143076,-2.759876859,-2.822207089,-1.342562051,-2.574744545,-1.551039926,-1.798882924,-0.998415407,-1.333452903,-1.165934155,0.478807019,-1.819017188,-0.086172748
47.346537,-122.82236,276,39,Reach Island,13,3.529693523,-0.3070033,4.511561586,-2.626912902,-2.944923244,-0.60411848,-1.172486935,-2.175919321,-1.249605695,1.611345111,-0.894629285,0.358357913,-1.338204231,-2.735262882,-1.464936724
47.578117,-122.524833,170,32,Rich Passage,10,-0.733453367,-1.218758842,6.504398606,-0.436506673,-0.151014923,-0.978851038,0.403083414,-2.473480938,0.018309241,-0.976106105,0.412276813,-0.281914646,1.12949348,0.714132674,-0.603209239
47.578117,-122.524833,171,32,Rich Passage,10,8.512514555,-1.336114844,4.954414257,-4.194487967,-3.687567561,-3.604734331,-2.795324394,-3.738117808,-2.133026572,3.588199855,-2.171263482,0.708468187,0.828704455,-0.525493854,-0.775554736
47.578117,-122.524833,172,32,Rich Passage,10,0.531669352,-1.535687107,3.072290405,-2.485201317,-1.85528842,-2.99854931,-1.818470778,-1.089819421,-0.929193979,-0.502008878,-1.157747546,-0.829878212,0.07980117,1.037513507,0.086172748
47.578117,-122.524833,173,32,Rich Passage,10,1.673491957,-1.420879408,3.515143076,-4.071146402,-3.32788228,-4.155811622,-1.697677051,-5.330072456,-1.510512379,0.126306274,-2.368279873,-1.120986799,0.939198382,0.606339063,-1.464936724
47.60255,-122.66992,295,27,Rocky Point,10,20.52480536,0.381172293,1.965158728,-3.011808565,-2.553501026,-2.83598151,-3.520086755,-1.327868714,-0.965812461,10.45298883,-1.749985757,4.351501535,0.098216824,0.067371007,1.292591227
47.60255,-122.66992,296,27,Rocky Point,10,-0.279560855,-0.697027589,-0.249104627,-3.396704229,-2.798933336,-3.409101892,-3.315262609,-1.045185178,-1.515089689,-0.488294222,-2.247054509,-1.367674366,0.2025722,0.39075184,0.775554736
47.60255,-122.66992,297,27,Rocky Point,10,5.104450467,0.208290138,3.072290405,-0.689313142,-0.562537202,-0.706067779,-0.804853853,1.335307754,-0.480617575,2.656370302,0.166315515,1.411342909,-0.515638328,0.121267813,0.258518245
47.60255,-122.66992,298,27,Rocky Point,10,0.523406277,-1.339601994,2.518724567,-2.404723133,-1.614087702,-3.373281868,-1.923508801,-2.622261746,-0.636246123,-0.408097859,-1.436483544,-0.922290701,1.227710304,1.684275174,0.430863742
48.02667,-122.75076,13,9,South of Skunk Island,9,0.577478019,-0.483372606,4.622274754,-4.477036375,-3.673814889,-4.533299566,-3.357277818,-3.321531545,-1.240451075,0.047052707,-2.283019502,-1.117983398,-0.699794873,0.660235868,-0.258518245
48.02667,-122.75076,14,9,South of Skunk Island,9,5.203527184,-0.602338061,5.507980096,-1.298148101,-1.425781878,-0.375421405,-1.4665934,-1.863479624,-0.997853632,2.300594561,-0.27418542,1.01320457,1.37503554,-1.118358715,0.258518245
48.02667,-122.75076,15,9,South of Skunk Island,9,2.867978941,-1.557817096,3.84728258,-0.721679369,-0.539263448,-0.86863558,-0.993922295,0.606281794,-0.498926816,0.655080922,0.118733838,0.38690738,0.141186685,0.282958229,0.603209239
48.02667,-122.75076,16,9,South of Skunk Island,9,-0.91076666,1.312107159,1.965158728,-3.851580922,-2.898375737,-4.582896523,-2.769064888,-2.756164473,-1.295378798,0.20067025,-2.312614659,-1.055972205,0.36217454,1.684275174,0.086172748
47.6663,-122.4018,287,16,"Salmon Bay, Commodore Park",10,2.666468379,-0.901159972,1.411592889,0.186324492,0.839177499,-1.598812991,0.539632845,0.35335442,0.530967988,0.882654204,0.323176734,0.602915469,-0.073662618,2.115449618,0.086172748
47.6663,-122.4018,288,16,"Salmon Bay, Commodore Park",10,3.398598852,-1.073103279,4.179422083,-1.046216394,-0.872501283,-1.022937222,-1.503356708,-0.777379723,-0.334143647,1.162747787,-0.196730413,0.483008687,0.527915431,0.067371007,0.775554736
47.6663,-122.4018,289,16,"Salmon Bay, Commodore Park",10,-0.426723067,-1.510606453,2.629437734,-0.255430758,-0.458863209,0.39057603,0.29279349,-2.354456291,-0.292947855,-0.96866476,-0.006984408,-0.487824584,1.086523619,-0.741081076,-0.603209239
47.6663,-122.4018,290,16,"Salmon Bay, Commodore Park",10,2.124201234,-1.235523986,0.747313882,-1.117072186,-0.4630948,-2.312458083,0.051206036,-0.673233157,-0.732369638,0.444338624,-0.642815421,-0.099238398,0.816427352,1.684275174,-0.430863742
47.29464,-122.53053,123,40,Salmon Beach,11,-1.23774154,-1.688652273,7.27939078,0.714681266,0.24781258,1.605701457,-1.030685603,0.204573611,1.158059491,-1.463196907,1.454219083,-0.004488912,-0.816427352,-1.06446191,1.292591227
47.29464,-122.53053,124,40,Salmon Beach,11,0.055871716,0.045601189,1.743732392,-4.824317234,-4.413285512,-3.69841747,-3.892971737,-3.886898616,-2.49463408,0.050736453,-3.066684608,-1.507974078,0.6077166,-1.441739549,-0.430863742
47.29464,-122.53053,125,40,Salmon Beach,11,1.226029885,-0.492895207,4.290135251,-4.498905446,-4.037731762,-3.657086673,-3.36252972,-4.601046496,-1.830924096,0.366567339,-2.52829842,-1.080865541,0.429698606,-0.956668299,-0.603209239
47.29464,-122.53053,126,40,Salmon Beach,11,-0.818010461,-0.703867768,9.493654136,-2.913835124,-2.685738262,-2.180199533,0.523877141,-1.684942654,-2.435129047,-0.760939115,-0.268901906,-0.51492051,-0.049108412,-0.794977882,-2.671355202
47.607,-122.342,78,17,"Seattle Aquarium, Pier 59",10,0.379197544,5.162322862,3.293716741,-4.37818817,-3.744694047,-4.037330004,-2.327905191,-5.463975184,-1.689027478,2.770760203,-2.621057619,0.074851292,0.816427352,-0.040422604,-1.292591227
47.607,-122.342,79,17,"Seattle Aquarium, Pier 59",10,0.080993412,-0.517707619,6.615111774,-0.449628116,-0.485310656,-0.152235102,0.865250717,-3.351287706,-0.352452888,-0.218357103,0.38420686,0.082924878,1.503945122,-0.309906632,-1.12024573
47.607,-122.342,80,17,"Seattle Aquarium, Pier 59",10,2.047903611,-1.456153269,6.615111774,0.066481978,-0.1626518,0.633050038,1.505982659,-3.41080003,-0.476040265,0.295875171,0.681590622,0.488732897,1.93978228,-0.687184271,-1.464936724
47.607,-122.342,81,17,"Seattle Aquarium, Pier 59",10,0.181356757,-1.565864365,4.400848419,0.036740041,0.378991918,-0.871390967,1.064822961,-2.146163159,-0.796451982,-0.692253804,0.295342461,-0.198455671,2.878980663,1.091410313,-0.775554736
47.671678,-122.406663,291,18,Shilshole Bay,10,1.348472248,-1.574448118,-1.024096802,-4.547892167,-3.343750748,-5.616166443,-2.033798725,-4.764705385,-2.233727397,-0.112987935,-3.366305381,-1.739646658,2.166908686,2.492727257,-1.12024573
47.671678,-122.406663,292,18,Shilshole Bay,10,0.370274936,-1.482306892,-0.691957299,-5.837292639,-5.198245745,-4.847413622,-4.118803487,-5.166413567,-2.087253469,-0.556015978,-3.992482833,-2.274249405,-1.25226451,-1.226152327,-1.292591227
47.671678,-122.406663,293,18,Shilshole Bay,10,-0.3498443,0.031920832,-2.020515312,-4.181366524,-3.284508466,-4.61596116,-2.396179906,-0.569086592,-0.920039358,-0.158961734,-2.569665331,-1.364313532,-2.768486735,1.253100729,-0.775554736
47.671678,-122.406663,294,18,Shilshole Bay,10,0.142721856,1.583702477,-0.691957299,-3.206005923,-2.037246857,-4.792305893,-1.886745493,-2.399090533,0.054927723,0.863212167,-2.136917754,-0.636852793,-0.963752589,2.816108091,0.086172748
47.6427936,-122.6967068,45,35,"Silverdale, Dyes Inlet",10,-1.20005359,-0.207217169,4.400848419,1.535208839,1.032772813,2.145757202,0.854746914,1.26091735,0.205978961,-0.70363538,1.633747214,0.465055917,-0.042969861,-0.741081076,-0.086172748
47.6427936,-122.6967068,46,35,"Silverdale, Dyes Inlet",10,-0.351827402,-0.125135028,0.968740218,0.013996206,-0.068498888,0.222497456,-1.744944161,0.055792803,0.430267163,-0.238481215,-0.017449886,-0.127965551,0.337620334,-0.256009826,1.809627717
47.6427936,-122.6967068,47,35,"Silverdale, Dyes Inlet",10,-0.717684057,0.586109403,0.636600715,-3.422947115,-2.990412854,-2.993038538,-1.161983132,-4.972998517,-1.029894804,-0.065787327,-2.276382035,-1.171084681,0.178017994,-0.309906632,-1.63728222
47.6427936,-122.6967068,48,35,"Silverdale, Dyes Inlet",10,-0.868847612,8.148127786,1.190166553,-2.57442713,-2.18112097,-2.428184314,-2.716545877,-3.76787397,-0.878843566,3.639640087,-1.908118467,0.86576081,1.958197935,0.067371007,0.775554736
47.66142,-122.49884,257,24,Skiff Point,10,9.398453921,-1.143651001,-2.57408115,0,0.440349996,-1.146929612,1.28540281,1.350185835,-0.045773102,4.12740146,-0.098692175,2.014354642,-0.902367073,1.414791146,-0.775554736
47.66142,-122.49884,258,24,Skiff Point,10,0.522286333,-1.161489114,0.304461211,-0.3840209,-0.252573121,-0.551766138,0.539632845,-0.583964672,-0.123587376,-0.31960139,-0.150259736,-0.234930563,-0.233264958,0.229061424,-0.775554736
47.66142,-122.49884,259,24,Skiff Point,10,2.444423115,-1.453604967,-0.359817795,-2.336491629,-1.819319892,-2.621061366,-1.366807278,-1.312990633,-1.281646867,0.495409074,-1.585447923,-0.545019424,0.619993703,0.660235868,-0.258518245
47.66142,-122.49884,260,24,Skiff Point,10,-0.39465646,-0.433345419,-1.577662641,-3.693248842,-3.510898614,-2.488802816,-2.091569638,-3.708361646,-2.224572776,-0.414000939,-2.756445282,-1.585223111,0.902367073,-1.54953316,-1.292591227
47.63237,-122.37869,92,15,"Smith Cove, Terminal 91",10,-0.111902684,-0.940993952,4.511561586,2.369732618,2.432371718,1.1290196,0.628915164,-0.643476996,-0.274638614,-0.526448318,1.450497868,0.462024775,4.671437706,1.145307118,1.292591227
47.63237,-122.37869,93,15,"Smith Cove, Terminal 91",10,4.901451452,-1.164037415,5.286553761,-3.22962452,-2.933286368,-2.532888999,-5.106160906,-2.830554877,-0.256329373,1.868707019,-1.657470183,0.105618418,0.343758885,-0.741081076,3.016046196
47.63237,-122.37869,94,15,"Smith Cove, Terminal 91",10,-0.606069017,-0.657595973,-0.027678292,-4.258345657,-3.60293573,-4.029063845,-2.611507853,-4.110069829,-1.90873837,-0.631832495,-2.935477082,-1.783654789,0.742764734,0.121267813,-0.775554736
47.63237,-122.37869,95,15,"Smith Cove, Terminal 91",10,1.826759348,0.081545656,2.075871896,-2.04432083,-2.054173223,-1.089066497,-1.949768307,-1.98250427,-0.636246123,0.954152502,-1.097172479,-0.071509989,-0.12277103,-1.118358715,0.086172748
47.17650485,-122.9046464,198,38,Squaxin Island,13,6.638966026,-1.304864617,5.397266928,-1.058463074,-1.291428846,0.029620404,-1.393066783,-0.271524975,-1.007008253,2.667050704,0.057913629,1.362482167,0.478807019,-1.333945938,0.258518245
47.17650485,-122.9046464,199,38,Squaxin Island,13,2.990217677,0.543056515,7.722243451,-1.304271441,-1.743151244,0.431906827,-1.10421222,-3.812508212,-0.997853632,1.766637096,-0.115406639,0.825615229,1.93978228,-2.196294827,-0.430863742
47.17650485,-122.9046464,200,38,Squaxin Island,13,3.888999904,-1.688652273,7.057964445,0.125091091,-0.553016121,1.834398533,0.697189879,0.740184521,0.018309241,1.100173816,1.417160227,1.258667021,-1.872258213,-2.03460441,-1.12024573
47.17650485,-122.9046464,201,38,Squaxin Island,13,0.519762631,-0.778573245,1.965158728,-3.651260224,-2.913186308,-3.913337614,-2.23337097,-3.172750736,-2.535829873,-0.129405307,-2.350653857,-1.240029582,2.780763838,0.821926285,-0.430863742
47.7296079,-122.5506191,5,34,"Suquamish, Stormwater Outfall",10,2.485342953,-1.62031755,9.050801465,-2.834231703,-2.637074959,-2.058962529,-1.461341499,-3.336409626,-1.821769475,0.432512702,-0.728426904,-0.147957101,1.436421056,-0.848874688,-0.947900233
47.7296079,-122.5506191,6,34,"Suquamish, Stormwater Outfall",10,-0.669339074,-0.877688771,10.15793314,0.623705927,-0.350957624,2.87869,0.182503565,-1.179087906,-0.608782262,-0.773513922,1.672000692,0.449243385,1.068107964,-2.627469271,-0.430863742
47.7296079,-122.5506191,7,34,"Suquamish, Stormwater Outfall",10,3.009995539,-1.377021793,9.161514632,-0.407639498,-1.10418092,1.591924525,-1.230257847,12.40459989,3.584033917,0.816486873,3.428570671,2.122528772,-9.686634298,-2.465778855,0.258518245
47.7296079,-122.5506191,8,34,"Suquamish, Stormwater Outfall",10,-0.196985962,0.241015697,8.386522458,-1.257909009,-1.770656589,0.649582357,-3.672391888,5.03994988,1.775996373,0.022014867,1.307299083,0.664656975,-5.512419264,-2.411882049,2.499009705
47.259189,-122.434689,118,46,Thea Foss Waterway,11,-1.401023552,-0.565991231,5.840119599,-2.20265291,-2.073215385,-1.535439102,0.171999763,-6.341781953,0.425689852,-0.983507391,-0.816468591,-0.899987991,-0.073662618,-0.741081076,-1.809627717
47.259189,-122.434689,119,46,Thea Foss Waterway,11,-0.75408718,0.108504006,6.28297227,-1.382125336,-1.293544642,-0.981606425,-0.547510696,-1.863479624,-1.396079623,-0.322791587,-0.168767725,-0.245779656,1.731071528,-0.417700243,-0.603209239
47.259189,-122.434689,120,46,Thea Foss Waterway,11,0.705219166,0.164164281,7.057964445,-2.621664325,-2.567253699,-1.571259126,-1.214502144,-3.916654778,-1.620367825,0.434691723,-0.921962493,-0.243635385,1.473252365,-1.280049132,-1.12024573
47.259189,-122.434689,121,46,Thea Foss Waterway,11,30.1838748,1.407869657,7.611530284,0.391893766,0.02248033,1.178616556,-0.437220772,1.156770784,-0.558431849,15.79587223,1.337948443,8.566910336,0.497222673,-0.956668299,0.430863742
47.259189,-122.434689,122,46,Thea Foss Waterway,11,5.858603194,-1.654786684,5.397266928,-7.136315503,-9.305005344,1.757247712,0.902014025,1.826284422,-0.082391584,2.101908255,-0.948699906,0.576604174,-16.23646877,-20.57510552,-7.841720108
47.44896,-122.372267,277,22,Three Tree Point,11,5.538985884,-0.454000075,2.740150902,-1.582446034,-0.76882729,-2.982016992,-0.862624766,0.35335442,-0.906307427,2.542492905,-0.572673884,0.98490951,0.503361225,2.061552813,0.258518245
47.44896,-122.372267,278,22,Three Tree Point,11,6.679698456,-0.482165515,3.515143076,2.225396744,2.262050158,1.117998054,1.689799199,2.213114523,-0.288370545,3.09876647,1.819304459,2.459035465,1.53463788,1.037513507,0.086172748
47.44896,-122.372267,279,22,Three Tree Point,11,7.390202215,-0.379965203,7.722243451,0.861641428,0.966125246,0.197698978,0.193007368,1.216283108,0.045773102,3.505118506,1.600396097,2.552757302,0.583162394,0.714132674,0.603209239
47.44896,-122.372267,280,22,Three Tree Point,11,0.493175007,-1.193141704,4.290135251,1.07858262,1.294073591,0.026865018,-0.06958769,-0.18225649,0.938348599,-0.349983348,1.053737271,0.351876961,0.779596043,1.091410313,1.12024573
48.0617,-122.2939,135,67,Tulalip Bay,8.2,3.387192186,0.999873134,5.950832767,-2.179909075,-1.58023497,-2.750564529,-0.657800621,-3.142994575,-1.14890487,2.19353266,-0.787082267,0.703225196,1.712655874,1.037513507,-0.775554736
48.0617,-122.2939,136,67,Tulalip Bay,8.2,1.067025823,-1.670881221,7.500817116,-3.012683328,-2.583122167,-2.761586075,-1.246013551,-3.678605485,-0.942925909,-0.301927699,-0.960588486,-0.631258092,0.006138552,-0.040422604,-1.12024573
48.0617,-122.2939,137,67,Tulalip Bay,8.2,4.730537966,-0.471838187,5.507980096,-0.378772323,0.058448858,-1.345317437,0.224518775,-0.494696188,-0.727792328,2.12934989,0.406338493,1.267844191,1.516222225,1.253100729,-0.258518245
48.0617,-122.2939,138,67,Tulalip Bay,8.2,2.835734836,-1.583434235,5.065127425,0.060358638,0.272144232,-0.5187015,-0.636793016,-0.00371952,-0.036618482,0.626150301,0.600256825,0.613203563,0.945336934,0.714132674,0.947900233
48.0617,-122.2939,139,67,Tulalip Bay,8.2,2.177648583,-0.82484504,2.85086407,-6.594837286,-5.863663516,-5.500440212,-3.126194167,-6.029342255,-2.48090215,0.676401771,-3.820645074,-1.572121651,-2.516806123,-1.441739549,-2.843700699
48.0617,-122.2939,140,67,Tulalip Bay,8.2,2.820267361,-1.550172191,8.718661961,1.183554165,1.103651971,0.853480955,-0.195633318,3.343848666,-0.425689852,0.635047585,2.083124935,1.35908626,0.534053982,0.282958229,1.12024573
48.0697859,-122.2997764,190,70,Tulalip Reservation,8.2,6.503825864,-1.335846602,5.286553761,-1.40749346,-1.673329984,-0.075084281,-1.0149299,-1.238600229,0.114432756,2.583989631,-0.001207334,1.291391149,-1.694240219,-1.657326771,-0.430863742
48.0697859,-122.2997764,191,70,Tulalip Reservation,8.2,1.324251552,-1.264360032,4.732987922,0.454876693,0.206554563,0.894811752,1.852608135,-0.301281137,-0.682019226,0.02994576,1.022648386,0.526297073,0.454252812,-0.525493854,-1.464936724
48.0697859,-122.2997764,192,70,Tulalip Reservation,8.2,2.079014257,-1.688652273,4.954414257,-3.221751655,-2.917417899,-2.549421318,-0.647296818,-3.202506898,-1.052781355,0.195180992,-1.233823098,-0.519321053,-1.258403061,-0.687184271,-1.981973214
48.0697859,-122.2997764,193,70,Tulalip Reservation,8.2,0.207343414,-0.34683728,0.747313882,-2.291878722,-2.023494184,-1.951502457,0.350564403,-4.452265688,-0.558431849,-0.069746933,-1.454242088,-0.761994511,0.024554206,-0.256009826,-1.981973214
47.052362,-122.910912,182,73,West Bay Park,13,7.042830486,-1.337456056,3.84728258,-1.975214563,-2.152557727,-0.617895413,-1.907753097,-0.405427703,-1.098554457,2.852687215,-0.615731483,1.118477866,-0.613855152,-1.711223577,-0.086172748
47.052362,-122.910912,183,73,West Bay Park,13,1.720275506,-0.434016024,1.190166553,1.150313176,1.26445245,0.329957528,-0.573770202,2.51067614,0.517236057,0.643129741,0.912718815,0.777924278,0.012277103,0.821926285,1.63728222
47.052362,-122.910912,184,73,West Bay Park,13,12.09879564,-0.912560269,5.286553761,0.704184111,0.461507953,1.013293369,0.240274478,1.141892704,-0.654555364,5.593117685,1.170450145,3.381783915,0.963752589,-0.417700243,0.086172748
47.052362,-122.910912,185,73,West Bay Park,13,1.546132834,-1.589067323,4.400848419,-3.694998368,-3.704493928,-1.987322481,-0.794350051,-4.303484879,-1.428120795,-0.021467244,-1.644560298,-0.833013771,-1.503945122,-2.357985243,-2.499009705
47.66586,-122.56698,252,26,Williams Olson Park,10,2.601621572,-1.688652273,-0.691957299,-0.402390921,0.02776982,-1.339806664,1.295906612,-2.681774069,-0.38449406,0.456484649,-0.596678083,-0.070096717,1.700378771,1.199203924,-1.12024573
47.66586,-122.56698,254,26,Williams Olson Park,10,-0.648858431,-1.223855446,0.193748044,-0.641201185,-0.405968314,-0.96231872,-0.263908033,0.338476339,-0.704905777,-0.936356939,-0.349439664,-0.642898301,0.4051444,0.498545451,-0.086172748
47.66586,-122.56698,255,26,Williams Olson Park,10,-0.92241119,-0.979889084,3.957995747,-4.037905413,-4.069468699,-2.116825645,-2.123081045,-5.300316295,-1.245028385,-0.951150137,-2.133518533,-1.542334335,-1.080385067,-2.789159688,-1.809627717
47.66586,-122.56698,256,26,Williams Olson Park,10,1.76732395,0.600862729,2.297298231,-5.23108197,-4.939060762,-3.615755877,-3.793185615,-6.743490135,-1.963666093,1.184093339,-3.426991746,-1.121449203,0.257819164,-2.411882049,-1.292591227
