latitude,longitude,site_name,sample_id,site_number,reporting_area,log2_p450,log2_sod,log2_shell,log2_length_mm,log2_height_mm,log2_width_mm,log2_ci1,log2_ci2,log2_ci3,log2_weight_initial_g,log2_weight_final_g,log2_weight_change_g
47.29464,-122.53053,Salmon Beach,125,40,11,0.672652441,-0.497829909,0.400087158,-0.167823209,-0.228498412,-0.225262938,0.029888211,-0.036854441,-0.090602549,-0.552904236,-0.46911976,-0.589822471
47.29464,-122.53053,Salmon Beach,126,40,11,-0.728141719,-0.777787618,0.77164602,0.024474358,-0.07954084,-0.308047813,-0.003455559,-0.030559034,-0.453172628,-0.33313442,-0.260999096,-0.364405959
47.607,-122.342,"Seattle Aquarium, Pier 59",78,17,10,0.243325349,2.02022124,0.316563802,-0.114075682,-0.275697383,-0.206490985,0.05626822,-0.001538328,-0.201633861,-0.53493704,-0.527943836,-0.537886965
47.607,-122.342,"Seattle Aquarium, Pier 59",79,17,10,0.055529711,-0.528072768,0.57800495,0.040202006,-0.162767747,-0.040716471,0.102007076,-0.011835981,-0.173064709,-0.046647997,-0.016768213,-0.059395868
47.607,-122.342,"Seattle Aquarium, Pier 59",80,17,10,0.994356423,-2.858783161,0.57800495,0.069266529,-0.165830795,-0.055270215,0.130268801,-0.026377307,-0.230780207,0.006771137,0.067710695,-0.019635323
47.607,-122.342,"Seattle Aquarium, Pier 59",81,17,10,0.121500574,-3.77798405,0.409075941,0.049317835,-0.102100465,-0.093700438,0.189351684,0.04092668,-0.117569596,0.003745872,-0.098727667,0.044740978
47.671678,-122.406663,Shilshole Bay,291,18,10,0.725368747,-3.882242134,-0.114486015,-0.099155711,-0.237332086,-0.279921719,0.144780196,0.091827578,-0.173064709,-0.560259579,-0.801633221,-0.469726795
47.671678,-122.406663,Shilshole Bay,292,18,10,0.238046996,-3.030683247,-0.076350886,-0.208417541,-0.259246862,-0.259805384,-0.090810288,-0.047408219,-0.201633861,-0.768717452,-0.661884182,-0.816101929
47.671678,-122.406663,Shilshole Bay,293,18,10,-0.267941923,0.027011599,-0.23534041,-0.117561426,-0.026377307,-0.108801474,-0.209008524,0.046892347,-0.117569596,-0.506114205,-0.622330013,-0.459923224
47.671678,-122.406663,Shilshole Bay,294,18,10,0.096460912,0.95431826,-0.076350886,-0.091753192,-0.114623299,0.006243191,-0.069375828,0.103323217,0.012490944,-0.371207274,-0.65236769,-0.267627129
47.6427936,-122.6967068,"Silverdale, Dyes Inlet",45,35,10,-1.256409573,-0.188836789,0.409075941,0.039720627,0.056780631,0.02327395,-0.003023161,-0.028466655,-0.012600037,0.148784587,0.21769704,0.118803043
47.6427936,-122.6967068,"Silverdale, Dyes Inlet",46,35,10,-0.269611919,-0.111054225,0.100526876,-0.08465084,0.00256024,0.048196854,0.023535514,-0.009770562,0.24197279,0.001428146,0.024162051,-0.008236634
47.6427936,-122.6967068,"Silverdale, Dyes Inlet",47,35,10,-0.616418412,0.429769327,0.06684375,-0.055814164,-0.248653742,-0.122358614,0.012457471,-0.011835981,-0.26052755,-0.400141477,-0.371813478,-0.412217971
47.6427936,-122.6967068,"Silverdale, Dyes Inlet",48,35,10,-0.788238096,2.542076606,0.122553182,-0.134031034,-0.184346921,-0.103750212,0.131450854,0.00256024,0.108706259,-0.290131876,-0.293913719,-0.288545035
47.66142,-122.49884,Skiff Point,257,24,10,2.473389448,-1.630939893,-0.307131093,0.059326661,0.060717046,-0.005223377,-0.064856103,0.052833447,-0.117569596,0,-0.131406189,0.05185572
47.66142,-122.49884,Skiff Point,258,24,10,0.325436177,-1.678919922,0.032355373,0.025204036,-0.02707342,-0.014146751,-0.016488123,0.008686343,-0.117569596,-0.039746678,-0.06172528,-0.030606441
47.66142,-122.49884,Skiff Point,259,24,10,1.127172271,-2.843079078,-0.039197888,-0.06588042,-0.061601103,-0.153916136,0.042929136,0.02489657,-0.038135129,-0.260732218,-0.320043451,-0.236509267
47.66142,-122.49884,Skiff Point,260,24,10,-0.306158741,-0.427733344,-0.180373951,-0.102074268,-0.18124435,-0.278656197,0.062065509,-0.060175515,-0.201633861,-0.437023963,-0.302075039,-0.497751505
47.63237,-122.37869,"Smith Cove, Terminal 91",92,15,10,-0.080417183,-1.175060838,0.418009066,0.029331921,-0.029861237,-0.031627756,0.295807375,0.042917978,0.176877762,0.223654873,0.118624645,0.265621821
47.63237,-122.37869,"Smith Cove, Terminal 91",93,15,10,1.754763927,-1.685906353,0.479038499,-0.263195257,-0.136239904,-0.029497531,0.023959899,-0.028466655,0.38332864,-0.374329366,-0.308039678,-0.403131688
47.63237,-122.37869,"Smith Cove, Terminal 91",94,15,10,-0.501514659,-0.71156651,-0.0029777,-0.128610419,-0.20231736,-0.235661887,0.051280505,0.004605166,-0.117569596,-0.517318671,-0.526639213,-0.513418446
47.63237,-122.37869,"Smith Cove, Terminal 91",95,15,10,0.91460213,0.068025207,0.20744208,-0.09492105,-0.094054997,-0.074357368,-0.008654465,-0.043177439,0.012490944,-0.225431934,-0.124482031,-0.270072375
47.17650485,-122.9046464,Squaxin Island,198,38,13,2.076053392,-2.136518616,0.487549999,-0.06717606,-0.012525111,-0.119523684,0.033264912,-0.051651443,0.037152998,-0.112317854,0.003240065,-0.163801922
47.17650485,-122.9046464,Squaxin Island,199,38,13,1.292036452,0.40220681,0.655587891,-0.052987617,-0.186678236,-0.118391271,0.130268801,-0.086054147,-0.064130337,-0.13970206,0.046538994,-0.225789502
47.17650485,-122.9046464,Squaxin Island,200,38,13,1.52816465,-12.2984063,0.609540523,0.03248059,0.033601649,0.002084067,-0.137978173,-0.07954084,-0.173064709,0.012714185,0.188074024,-0.067879995
47.17650485,-122.9046464,Squaxin Island,201,38,13,0.324027717,-0.891563544,0.197100136,-0.109263129,-0.153617431,-0.322319193,0.183285152,0.030928753,-0.064130337,-0.431232422,-0.5084973,-0.399948224
47.7296079,-122.5506191,Suquamish Stormwater Outfall,5,34,10,1.14020749,-4.620334393,0.74349498,-0.070550179,-0.162003,-0.224044445,0.09757854,-0.032654452,-0.145050333,-0.322933107,-0.245176759,-0.35691396
47.7296079,-122.5506191,Suquamish Stormwater Outfall,6,34,10,-0.565521762,-1.057853448,0.812868683,0.008573361,-0.055197021,-0.071067298,0.073180635,-0.103568111,-0.064130337,0.062308176,0.285117859,-0.042706492
47.7296079,-122.5506191,Suquamish Stormwater Outfall,7,34,10,1.29767088,-2.436699012,0.750584405,-0.059161785,0.480170211,0.359496381,-0.921089504,-0.096975433,0.037152998,-0.042227351,0.164575973,-0.138867744
47.7296079,-122.5506191,Suquamish Stormwater Outfall,8,34,10,-0.144708702,0.192444578,0.700210882,-0.184317722,0.214684326,0.189317361,-0.451150444,-0.094784552,0.32443495,-0.134497137,0.069437095,-0.229651346
47.259189,-122.434689,Thea Foss Waterway,118,46,11,-1.638383523,-0.588805484,0.521102559,0.008081309,-0.325348832,0.047692503,-0.005186447,-0.028466655,-0.290901199,-0.244454449,-0.178778008,-0.272828241
47.259189,-122.434689,Thea Foss Waterway,119,46,11,-0.655964021,0.089826298,0.553892494,-0.026030077,-0.0882318,-0.168491882,0.116804078,-0.015975711,-0.090602549,-0.148484867,-0.111710387,-0.164086141
47.259189,-122.434689,Thea Foss Waterway,120,46,11,0.424032661,0.133822392,0.609540523,-0.058388567,-0.192132666,-0.197494728,0.09999579,-0.049528271,-0.173064709,-0.296040533,-0.183224967,-0.346232077
47.259189,-122.434689,Thea Foss Waterway,121,46,11,3.965675958,0.874646159,0.648014671,-0.020748698,0.052174531,-0.065054922,0.034529141,-0.036854441,0.061400545,0.039463195,0.123618594,0.002692926
47.259189,-122.434689,Thea Foss Waterway,122,46,11,1.940521105,-5.625980956,0.487549999,0.041885572,0.081531763,-0.009415737,-2.258210487,-1.128002329,-2.26052755,-1.014449958,0.180638804,-2.14138383
47.44896,-122.372267,Three Tree Point,277,22,11,1.881112826,-0.451662275,0.267983622,-0.041227146,0.016138647,-0.107115754,0.034950304,0.07635617,0.037152998,-0.171332215,-0.370252542,-0.095261018
47.44896,-122.372267,Three Tree Point,278,22,11,2.08278986,-0.484945742,0.335546906,0.077497756,0.09822535,-0.033227492,0.104015561,0.03893263,0.012490944,0.210980368,0.117512527,0.248533235
47.44896,-122.372267,Three Tree Point,279,22,11,2.195501684,-0.367668961,0.655587891,0.009065245,0.054808389,0.005204533,0.040414268,0.026910102,0.085247287,0.085386359,0.021489017,0.111424711
47.44896,-122.372267,Three Tree Point,280,22,11,0.309105197,-1.768195065,0.400087158,-0.003282443,-0.008395256,0.103111472,0.053776518,0.04092668,0.154509949,0.10611125,0.002938971,0.147372195
48.0617,-122.2939,Tulalip Bay,135,67,8.2,1.401120016,0.670836306,0.529370175,-0.031330861,-0.152098004,-0.137190722,0.115609958,0.03893263,-0.117569596,-0.241706458,-0.337857066,-0.203125052
48.0617,-122.2939,Tulalip Bay,136,67,8.2,0.601187611,-6.543518796,0.640401487,-0.059935417,-0.179695563,-0.111615391,0.000431363,-0.001538328,-0.173064709,-0.345903216,-0.339383324,-0.348652842
48.0617,-122.2939,Tulalip Bay,137,67,8.2,1.718922621,-0.472652466,0.496011578,0.010539891,-0.022901769,-0.085378774,0.102810806,0.046892347,-0.038135129,-0.039195996,-0.15540167,0.006991179
48.0617,-122.2939,Tulalip Bay,138,67,8.2,1.24725251,-4.000114568,0.461863355,-0.030319685,-0.000170844,-0.004177187,0.064955442,0.026910102,0.131789873,0.006148807,-0.057951059,0.032267142
48.0617,-122.2939,Tulalip Bay,139,67,8.2,1.03917486,-0.966817514,0.277831408,-0.15536821,-0.307479776,-0.314517308,-0.188705976,-0.055907183,-0.487938046,-0.906890596,-0.779710515,-0.963892771
48.0617,-122.2939,Tulalip Bay,140,67,8.2,1.242691028,-3.604919341,0.722015253,-0.009247082,0.145942851,-0.049323179,0.037054278,0.01072261,0.154509949,0.116033538,0.090561223,0.126608656
48.0697859,-122.2997764,Tulalip Reservation,190,70,8.2,2.053475439,-2.257842587,0.479038499,-0.04863018,-0.058039771,0.012976298,-0.124276365,-0.064456512,-0.064130337,-0.151358269,-0.008245939,-0.216032536
48.0697859,-122.2997764,Tulalip Reservation,191,70,8.2,0.715092483,-1.991888853,0.435711068,0.084749258,-0.013904361,-0.079857547,0.03157755,-0.020127354,-0.230780207,0.045706011,0.094805695,0.024556168
48.0697859,-122.2997764,Tulalip Reservation,192,70,8.2,1.005230709,-12.2984063,0.453198494,-0.030825184,-0.155138459,-0.125199125,-0.091269818,-0.026377307,-0.321928095,-0.373287917,-0.310282791,-0.400617844
48.0697859,-122.2997764,Tulalip Reservation,193,70,8.2,0.138101586,-0.331612481,0.078159063,0.016423447,-0.220514468,-0.065054922,0.00172468,-0.009770562,-0.321928095,-0.255285863,-0.231296028,-0.265643413
47.052362,-122.910912,West Bay Park,182,73,13,2.141495109,-2.264432755,0.363561282,-0.092808372,-0.018742145,-0.13089698,-0.043801028,-0.066601784,-0.012600037,-0.217207274,-0.069303472,-0.284368016
47.052362,-122.910912,West Bay Park,183,73,13,0.874567717,-0.428504055,0.122553182,-0.027290403,0.110936401,0.057746168,0.000862598,0.030928753,0.22059914,0.112898858,0.035688304,0.144161874
47.052362,-122.910912,West Bay Park,184,73,13,2.7785791,-1.121235952,0.479038499,0.011276649,0.051515315,-0.076554924,0.066192214,-0.015975711,0.012490944,0.070155419,0.106904427,0.054300966
47.052362,-122.910912,West Bay Park,185,73,13,0.806602887,-4.079237778,0.409075941,-0.037920835,-0.212574464,-0.172599619,-0.109772092,-0.092596993,-0.419225296,-0.437265783,-0.235908115,-0.530905873
47.66586,-122.56698,Williams Olson Park,252,26,10,1.176618429,-12.2984063,-0.076350886,0.059801545,-0.128749259,-0.044475589,0.114813329,0.044906531,-0.173064709,-0.041675722,-0.154729711,0.003325826
47.66586,-122.56698,Williams Olson Park,254,26,10,-0.544490093,-1.86044621,0.020673568,-0.012488255,0.015462753,-0.082615519,0.028196892,0.018839059,-0.012600037,-0.066990878,-0.109429961,-0.049516612
47.66586,-122.56698,Williams Olson Park,255,26,10,-0.854388432,-1.252100782,0.372779812,-0.1036687,-0.266626392,-0.149282828,-0.078002512,-0.110191053,-0.290901199,-0.485462549,-0.252706687,-0.595561122
47.66586,-122.56698,Williams Olson Park,256,26,10,0.892393513,0.439094572,0.227906182,-0.190799222,-0.348653416,-0.243047714,0.018007126,-0.094784552,-0.201633861,-0.666951956,-0.462868002,-0.762398761
