"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Aiston Preserve","Arroyo Beach",0.918756786604553,0.3582,0.7443,"No","a","a"
"Filucy Bay","Seattle Aquarium, Pier 59",0.917090133574144,0.3591,0.7444,"No","a","a"
"Eastsound, Fishing Bay","Salmon Beach",0.913170944969126,0.3612,0.7446,"No","a","a"
"Reach Island","South of Skunk Island",0.921009322179162,0.357,0.7447,"No","a","a"
"Commencement Bay Skookum","Penn Cove Reference",0.901413379154073,0.3674,0.7449,"No","a","a"
"Gig Harbor Boat Launch","Seattle Aquarium, Pier 59",-0.917090133574144,0.3591,0.7449,"No","a","a"
"Rocky Point","Tulalip Bay",-0.914463530592382,0.3605,0.7449,"No","a","a"
"Manchester, Stormwater Outfall","Seattle Aquarium, Pier 59",0.913170944969126,0.3612,0.7452,"No","a","a"
"South of Skunk Island","West Bay Park",-0.921009322179162,0.357,0.7453,"No","a","a"
"Commencement Bay Skookum","Silverdale, Dyes Inlet",0.917090133574144,0.3591,0.7455,"No","a","a"
"Eagle Harbor Dr","Three Tree Point",-0.901413379154073,0.3674,0.7455,"No","a","a"
"Arroyo Beach","Eagle Harbor Dr",0.910170274580211,0.3627,0.7456,"No","a","a"
"Aiston Preserve","South of Skunk Island",0.913170944969126,0.3612,0.7458,"No","a","a"
"Elliot Bay Myrtle Edwards","Salmon Beach",-0.901425117710178,0.3674,0.746,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Thea Foss Waterway",-0.8972939301863,0.3696,0.746,"No","a","a"
"Blair Waterway","Fidalgo Bay Aq Reserve, Weaverling Spit",0.897494190549056,0.3695,0.7464,"No","a","a"
"Arroyo Beach","Madrona Pont",-0.90158376255587,0.3673,0.7464,"No","a","a"
"N Avenue Park","Port Angeles Yacht Club",0.90444593323065,0.3658,0.7467,"No","a","a"
"Chimacum Creek delta","Shilshole Bay",0.897494190549056,0.3695,0.7469,"No","a","a"
"Maristone Island","Minter Bay",-0.90158376255587,0.3673,0.747,"No","a","a"
"Chambers Bay Park","Jamestown",0.89872159188109,0.3688,0.7473,"No","a","a"
"Hood Canal Holly","Reach Island",0.90444593323065,0.3658,0.7473,"No","a","a"
"Brackenwood Lane","Discovery Bay",-0.905332567759091,0.3653,0.7475,"No","a","a"
"Eagle Harbor Dr","Skiff Point",-0.897494190549056,0.3695,0.7475,"No","a","a"
"Maristone Island","Penrose Point State Park",-0.90158376255587,0.3673,0.7476,"No","a","a"
"Maple Hollow Park","Rich Passage",0.88965581333902,0.3737,0.7476,"No","a","a"
"Port Angeles Yacht Club","Rocky Point",0.90301484789326,0.3665,0.7477,"No","a","a"
"Hood Canal Holly","West Bay Park",0.90444593323065,0.3658,0.7479,"No","a","a"
"Chuckanut, Clark's Point","Discovery Bay",-0.905332567759091,0.3653,0.748,"No","a","a"
"Madrona Pont","South of Skunk Island",0.897494190549056,0.3695,0.748,"No","a","a"
"Eagle Harbor Dr","Rocky Point",-0.88965581333902,0.3737,0.7481,"No","a","a"
"Maristone Island","Squaxin Island",-0.90158376255587,0.3673,0.7481,"No","a","a"
"Lions Park","Minter Bay",-0.905332567759091,0.3653,0.7486,"No","a","a"
"Port Angeles Yacht Club","Skiff Point",0.894428335868919,0.3711,0.7486,"No","a","a"
"Kingston Marina","Salmon Beach",0.88965581333902,0.3737,0.7487,"No","a","a"
"Three Tree Point","Tulalip Bay",-0.90158376255587,0.3673,0.7487,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Lions Park",0.891510267652871,0.3727,0.7489,"No","a","a"
"Donkey Creek Delta","Suquamish Stormwater Outfall",0.893575001944038,0.3715,0.7489,"No","a","a"
"Blair Waterway","Locust Beach",0.885736624734002,0.3758,0.749,"No","a","a"
"N Avenue Park","Tulalip Bay",0.892997250531528,0.3719,0.749,"No","a","a"
"Lions Park","Penrose Point State Park",-0.905332567759091,0.3653,0.7492,"No","a","a"
"Meyer's Point, Henderson Inlet","South of Skunk Island",-0.88965581333902,0.3737,0.7492,"No","a","a"
"Rich Passage","Thea Foss Waterway",0.891510267652871,0.3727,0.7495,"No","a","a"
"Madrona Pont","N Avenue Park",-0.885736624734002,0.3758,0.7496,"No","a","a"
"Lions Park","Squaxin Island",-0.905332567759091,0.3653,0.7497,"No","a","a"
"Skiff Point","Tulalip Bay",-0.905877018568041,0.365,0.7497,"No","a","a"
"Oak Bay County Park","South of Skunk Island",-0.88965581333902,0.3737,0.7498,"No","a","a"
"Port Angeles Yacht Club","Three Tree Point",0.890135079856748,0.3734,0.7498,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Maristone Island",0.891526800603234,0.3726,0.75,"No","a","a"
"Blair Waterway","Point Defiance Ferry",0.885736624734002,0.3758,0.7501,"No","a","a"
"Eld Inlet","Purdy, Burley Lagoon",0.885736624734002,0.3758,0.7507,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Seattle Aquarium, Pier 59",0.885736624734002,0.3758,0.7512,"No","a","a"
"Broad Spit ","Discovery Bay",-0.877898247523967,0.38,0.7519,"No","a","a"
"Filucy Bay","Kingston Marina",0.881817436128985,0.3779,0.7521,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Kitsap St Boat Launch",-0.877898247523967,0.38,0.7525,"No","a","a"
"Eld Inlet","Silverdale, Dyes Inlet",0.881817436128985,0.3779,0.7527,"No","a","a"
"Kingston Marina","Manchester, Stormwater Outfall",-0.877898247523967,0.38,0.753,"No","a","a"
"Maristone Island","Meyer's Point, Henderson Inlet",0.875824226482845,0.3811,0.7531,"No","a","a"
"Miller Creek","Minter Bay",0.877898247523967,0.38,0.7536,"No","a","a"
"Maristone Island","Oak Bay County Park",0.875824226482845,0.3811,0.7536,"No","a","a"
"Blair Waterway Two","Browns Point Lighthouse",-0.873979058918949,0.3821,0.7539,"No","a","a"
"Miller Creek","Penrose Point State Park",0.877898247523967,0.38,0.7541,"No","a","a"
"Commencement Bay Skookum","Eagle Harbor Dr",0.873979058918949,0.3821,0.7545,"No","a","a"
"Cap Sante","Raft Island Park",-0.877898247523967,0.38,0.7547,"No","a","a"
"Donkey Creek Delta","Eld Inlet",0.870059870313932,0.3843,0.7548,"No","a","a"
"Smith Cove, Terminal 91","Thea Foss Waterway",-0.872506805043032,0.3829,0.755,"No","a","a"
"Commencement Bay Skookum","Rich Passage",-0.877898247523967,0.38,0.7552,"No","a","a"
"Aiston Preserve","N Avenue Park",-0.870059870313932,0.3843,0.7554,"No","a","a"
"Kitsap St Boat Launch","Locust Beach",0.866140681708914,0.3864,0.7558,"No","a","a"
"Miller Creek","Squaxin Island",0.877898247523967,0.38,0.7558,"No","a","a"
"Browns Point Lighthouse","North Camano",-0.870059870313932,0.3843,0.7559,"No","a","a"
"Blair Waterway Two","Gig Harbor Boat Launch",0.862221493103896,0.3886,0.7561,"No","a","a"
"Eld Inlet","Penn Cove Reference",0.866140681708914,0.3864,0.7563,"No","a","a"
"Eastsound, Fishing Bay","Filucy Bay",-0.858302304498879,0.3907,0.7565,"No","a","a"
"Gig Harbor Boat Launch","Williams Olson Park",-0.870059870313932,0.3843,0.7565,"No","a","a"
"N Avenue Park","Reach Island",0.862221493103896,0.3886,0.7567,"No","a","a"
"Kitsap St Boat Launch","Point Defiance Ferry",0.866140681708914,0.3864,0.7569,"No","a","a"
"Donkey Creek Delta","Hood Canal Holly",-0.870099885133284,0.3842,0.757,"No","a","a"
"Friday Harbor","Maple Hollow Park",-0.854329579937969,0.3929,0.757,"No","a","a"
"Des Moines Marina","Miller Creek",-0.858302304498879,0.3907,0.7571,"No","a","a"
"Rich Passage","Rocky Point",0.862221493103896,0.3886,0.7572,"No","a","a"
"Arroyo Beach","Chimacum Creek delta",-0.867237714458504,0.3858,0.7573,"No","a","a"
"Chimacum Creek delta","South of Skunk Island",0.866140681708914,0.3864,0.7574,"No","a","a"
"Chambers Bay Park","Kopachuck State Park",-0.854383115893861,0.3929,0.7575,"No","a","a"
"Kitsap St Boat Launch","Mukilteo",-0.858302304498879,0.3907,0.7576,"No","a","a"
"Arroyo Beach","Commencement Bay, Dick Gilmur Launch",0.85006469040982,0.3953,0.7578,"No","a","a"
"Purdy, Burley Lagoon","Suquamish Stormwater Outfall",-0.862221493103896,0.3886,0.7578,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Kingston Marina",0.850463927288843,0.3951,0.7579,"No","a","a"
"Eastsound, Fishing Bay","Manchester, Stormwater Outfall",-0.854383115893861,0.3929,0.758,"No","a","a"
"Browns Point Lighthouse","Williams Olson Park",0.866140681708914,0.3864,0.758,"No","a","a"
"Meyer's Point, Henderson Inlet","Shilshole Bay",-0.858302304498879,0.3907,0.7582,"No","a","a"
"Reach Island","Suquamish Stormwater Outfall",0.862221493103896,0.3886,0.7583,"No","a","a"
"Minter Bay","Purdy, Dexters",-0.850463927288843,0.3951,0.7584,"No","a","a"
"Edmonds Marina","Raft Island Park",-0.854383115893861,0.3929,0.7585,"No","a","a"
"Oak Bay County Park","Shilshole Bay",-0.858302304498879,0.3907,0.7587,"No","a","a"
"Penrose Point State Park","Purdy, Dexters",-0.850463927288843,0.3951,0.7589,"No","a","a"
"N Avenue Park","West Bay Park",0.862221493103896,0.3886,0.7589,"No","a","a"
"Discovery Bay","Friday Harbor",-0.851850867423642,0.3943,0.7591,"No","a","a"
"Salmon Beach","Seattle Aquarium, Pier 59",-0.854383115893861,0.3929,0.7591,"No","a","a"
"Silverdale, Dyes Inlet","Suquamish Stormwater Outfall",-0.858302304498879,0.3907,0.7592,"No","a","a"
"Suquamish Stormwater Outfall","West Bay Park",-0.862221493103896,0.3886,0.7594,"No","a","a"
"Purdy, Dexters","Squaxin Island",0.850463927288843,0.3951,0.7595,"No","a","a"
"Rich Passage","Skiff Point",0.854383115893861,0.3929,0.7596,"No","a","a"
"Kitsap St Boat Launch","Tulalip Reservation",-0.858302304498879,0.3907,0.7598,"No","a","a"
"Rich Passage","Three Tree Point",0.850463927288843,0.3951,0.76,"No","a","a"
"Aiston Preserve","Suquamish Stormwater Outfall",0.854383115893861,0.3929,0.7602,"No","a","a"
"Donkey Creek Delta","Thea Foss Waterway",0.846067204890213,0.3975,0.7609,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Three Tree Point",-0.846544738683825,0.3972,0.761,"No","a","a"
"Eagle Harbor Dr","Eld Inlet",-0.83870636147379,0.4016,0.7618,"No","a","a"
"Everett Harbor","Minter Bay",0.842625550078808,0.3994,0.7619,"No","a","a"
"Edmonds Marina","Meyer's Point, Henderson Inlet",0.83870636147379,0.4016,0.7623,"No","a","a"
"Everett Harbor","Penrose Point State Park",0.842625550078808,0.3994,0.7625,"No","a","a"
"Blair Waterway","Mukilteo",-0.83870636147379,0.4016,0.7629,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Skiff Point",-0.842625550078808,0.3994,0.763,"No","a","a"
"Edmonds Marina","Oak Bay County Park",0.83870636147379,0.4016,0.7634,"No","a","a"
"Everett Harbor","Squaxin Island",0.842625550078808,0.3994,0.7635,"No","a","a"
"Commencement Bay Skookum","Donkey Creek Delta",-0.834787172868772,0.4038,0.7638,"No","a","a"
"Eld Inlet","Reach Island",-0.83870636147379,0.4016,0.764,"No","a","a"
"Penn Cove Reference","Suquamish Stormwater Outfall",-0.842625550078808,0.3994,0.7641,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Rocky Point",-0.834787172868772,0.4038,0.7644,"No","a","a"
"Madrona Pont","Suquamish Stormwater Outfall",0.83870636147379,0.4016,0.7645,"No","a","a"
"Elliot Bay Myrtle Edwards","Gig Harbor Boat Launch",-0.83532611732813,0.4035,0.7649,"No","a","a"
"Raft Island Park","Shilshole Bay",0.834787172868772,0.4038,0.7649,"No","a","a"
"Blair Waterway","Tulalip Reservation",-0.83870636147379,0.4016,0.765,"No","a","a"
"Aiston Preserve","Eld Inlet",0.830867984263755,0.406,0.7653,"No","a","a"
"Eld Inlet","West Bay Park",-0.83870636147379,0.4016,0.7656,"No","a","a"
"Donkey Creek Delta","N Avenue Park",-0.830867984263755,0.406,0.7659,"No","a","a"
"Des Moines Marina","Purdy, Dexters",-0.830867984263755,0.406,0.7664,"No","a","a"
"Brackenwood Lane","Thea Foss Waterway",-0.831194929804252,0.4059,0.7666,"No","a","a"
"Chuckanut, Clark's Point","Thea Foss Waterway",-0.831194929804252,0.4059,0.7671,"No","a","a"
"Cap Sante","Des Moines Marina",-0.826948795658737,0.4083,0.7685,"No","a","a"
"Eastsound, Fishing Bay","Elliott Bay, Harbor Island, Pier 17",-0.826948795658737,0.4083,0.769,"No","a","a"
"Hood Canal Holly","Rich Passage",0.822874068999405,0.4106,0.7701,"No","a","a"
"Des Moines Marina","Everett Harbor",-0.823029607053719,0.4105,0.7705,"No","a","a"
"Arroyo Beach","Smith Cove, Terminal 91",0.824305154336795,0.4098,0.7707,"No","a","a"
"Kitsap St Boat Launch","Salmon Bay, Commodore Park",-0.823029607053719,0.4105,0.771,"No","a","a"
"Smith Cove, Terminal 91","Three Tree Point",-0.823029607053719,0.4105,0.7716,"No","a","a"
"Commencement Bay Skookum","Commencement Bay, Dick Gilmur Launch",0.819110418448701,0.4127,0.772,"No","a","a"
"Donkey Creek Delta","Rocky Point",0.819110418448701,0.4127,0.7725,"No","a","a"
"Browns Point Lighthouse","Seattle Aquarium, Pier 59",0.819110418448701,0.4127,0.7731,"No","a","a"
"Des Moines Marina","Edmonds Marina",0.803433664028631,0.4217,0.7733,"No","a","a"
"Edmonds Ferry","Everett Harbor",0.815191229843684,0.415,0.7735,"No","a","a"
"Skiff Point","Smith Cove, Terminal 91",0.819110418448701,0.4127,0.7736,"No","a","a"
"Lions Park","Mukilteo",-0.803433664028631,0.4217,0.7738,"No","a","a"
"Eld Inlet","Madrona Pont",-0.815191229843684,0.415,0.774,"No","a","a"
"Broad Spit ","Thea Foss Waterway",-0.802276617137106,0.4224,0.774,"No","a","a"
"Discovery Bay","Gig Harbor Boat Launch",0.807352852633648,0.4195,0.7744,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","North Camano",-0.803433664028631,0.4217,0.7744,"No","a","a"
"Cap Sante","Meyer's Point, Henderson Inlet",0.815191229843684,0.415,0.7746,"No","a","a"
"Reach Island","Thea Foss Waterway",0.813017704699189,0.4162,0.7748,"No","a","a"
"Cap Sante","Minter Bay",-0.807352852633648,0.4195,0.7749,"No","a","a"
"Commencement Bay Skookum","Reach Island",-0.803433664028631,0.4217,0.7749,"No","a","a"
"Chambers Bay Park","Cherry Point Aquatic Reserve, Conoco Phillips",-0.811272041238666,0.4172,0.775,"No","a","a"
"Cap Sante","Oak Bay County Park",0.815191229843684,0.415,0.7751,"No","a","a"
"Thea Foss Waterway","West Bay Park",-0.813017704699189,0.4162,0.7753,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Filucy Bay",-0.799514475423613,0.424,0.7754,"No","a","a"
"Blair Waterway","Salmon Bay, Commodore Park",-0.803433664028631,0.4217,0.7754,"No","a","a"
"Cap Sante","Penrose Point State Park",-0.807352852633648,0.4195,0.7755,"No","a","a"
"Donkey Creek Delta","Skiff Point",0.811272041238666,0.4172,0.7756,"No","a","a"
"Eagle Harbor Dr","Suquamish Stormwater Outfall",-0.815191229843684,0.415,0.7757,"No","a","a"
"Arroyo Beach","Raft Island Park",-0.79854561826377,0.4246,0.7759,"No","a","a"
"Blair Waterway Two","Salmon Beach",0.799514475423613,0.424,0.7759,"No","a","a"
"Purdy, Burley Lagoon","South of Skunk Island",-0.803433664028631,0.4217,0.7759,"No","a","a"
"Edmonds Ferry","Purdy, Dexters",0.807352852633648,0.4195,0.776,"No","a","a"
"Rocky Point","Smith Cove, Terminal 91",0.811272041238666,0.4172,0.7761,"No","a","a"
"Silverdale, Dyes Inlet","South of Skunk Island",-0.799514475423613,0.424,0.7764,"No","a","a"
"Miller Creek","Raft Island Park",0.807352852633648,0.4195,0.7765,"No","a","a"
"Raft Island Park","South of Skunk Island",0.803433664028631,0.4217,0.7765,"No","a","a"
"Aiston Preserve","Thea Foss Waterway",0.804755329651433,0.421,0.7766,"No","a","a"
"Lions Park","Tulalip Reservation",-0.803433664028631,0.4217,0.777,"No","a","a"
"Cap Sante","Squaxin Island",-0.807352852633648,0.4195,0.7771,"No","a","a"
"Commencement Bay Skookum","Madrona Pont",-0.779918532398524,0.4354,0.7773,"No","a","a"
"Aiston Preserve","Commencement Bay Skookum",0.795595286818595,0.4263,0.7774,"No","a","a"
"Commencement Bay Skookum","West Bay Park",-0.803433664028631,0.4217,0.7775,"No","a","a"
"Chimacum Creek delta","Suquamish Stormwater Outfall",0.807352852633648,0.4195,0.7776,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Manchester, Stormwater Outfall",-0.795595286818595,0.4263,0.7779,"No","a","a"
"Edmonds Ferry","Miller Creek",0.779918532398524,0.4354,0.7779,"No","a","a"
"Donkey Creek Delta","Three Tree Point",0.807352852633648,0.4195,0.7781,"No","a","a"
"Chambers Bay Park","Locust Beach",0.775999343793507,0.4377,0.7784,"No","a","a"
"Purdy, Dexters","Raft Island Park",0.779918532398524,0.4354,0.7784,"No","a","a"
"Commencement Bay Skookum","Smith Cove, Terminal 91",0.795595286818595,0.4263,0.7785,"No","a","a"
"Blair Waterway Two","Friday Harbor",-0.79401424208935,0.4272,0.7786,"No","a","a"
"Salmon Beach","Williams Olson Park",-0.807352852633648,0.4195,0.7787,"No","a","a"
"Chimacum Creek delta","Eld Inlet",0.783837721003542,0.4331,0.7789,"No","a","a"
"Manchester, Stormwater Outfall","North Camano",-0.775999343793507,0.4377,0.7789,"No","a","a"
"Aiston Preserve","Rocky Point",0.779918532398524,0.4354,0.7789,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Eld Inlet",-0.783837721003542,0.4331,0.7794,"No","a","a"
"Filucy Bay","North Camano",-0.772080155188489,0.4401,0.7794,"No","a","a"
"Chambers Bay Park","Point Defiance Ferry",0.775999343793507,0.4377,0.7794,"No","a","a"
"Brackenwood Lane","Skiff Point",-0.779918532398524,0.4354,0.7794,"No","a","a"
"Maristone Island","Silverdale, Dyes Inlet",0.777079338202916,0.4371,0.7798,"No","a","a"
"Arroyo Beach","Brackenwood Lane",0.781372594215087,0.4346,0.7799,"No","a","a"
"Browns Point Lighthouse","Kingston Marina",0.783837721003542,0.4331,0.7799,"No","a","a"
"Everett Harbor","Raft Island Park",0.772080155188489,0.4401,0.7799,"No","a","a"
"Chuckanut, Clark's Point","Skiff Point",-0.779918532398524,0.4354,0.7799,"No","a","a"
"Reach Island","Three Tree Point",0.775999343793507,0.4377,0.7799,"No","a","a"
"Brackenwood Lane","Rocky Point",-0.772080155188489,0.4401,0.7804,"No","a","a"
"Reach Island","Skiff Point",0.779918532398524,0.4354,0.7804,"No","a","a"
"Three Tree Point","West Bay Park",-0.775999343793507,0.4377,0.7804,"No","a","a"
"Arroyo Beach","Chuckanut, Clark's Point",0.781372594215087,0.4346,0.7805,"No","a","a"
"Edmonds Marina","Minter Bay",-0.783837721003542,0.4331,0.7805,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Elliott Bay, Harbor Island, Pier 17",-0.768160966583471,0.4424,0.781,"No","a","a"
"Chambers Bay Park","Fidalgo Bay Aq Reserve, Weaverling Spit",0.78775690960856,0.4308,0.781,"No","a","a"
"Edmonds Marina","Penrose Point State Park",-0.783837721003542,0.4331,0.781,"No","a","a"
"Maristone Island","Purdy, Burley Lagoon",0.781372594215087,0.4346,0.781,"No","a","a"
"Chuckanut, Clark's Point","Rocky Point",-0.772080155188489,0.4401,0.781,"No","a","a"
"Skiff Point","West Bay Park",-0.779918532398524,0.4354,0.781,"No","a","a"
"N Avenue Park","Rich Passage",0.78775690960856,0.4308,0.7815,"No","a","a"
"Lions Park","Salmon Bay, Commodore Park",-0.768160966583471,0.4424,0.7815,"No","a","a"
"Des Moines Marina","Shilshole Bay",0.783837721003542,0.4331,0.7815,"No","a","a"
"Purdy, Burley Lagoon","Shilshole Bay",-0.772080155188489,0.4401,0.7815,"No","a","a"
"Maristone Island","Mukilteo",-0.789959106239429,0.4296,0.7818,"No","a","a"
"Shilshole Bay","Silverdale, Dyes Inlet",0.768160966583471,0.4424,0.782,"No","a","a"
"Aiston Preserve","Skiff Point",0.772080155188489,0.4401,0.782,"No","a","a"
"Penn Cove Reference","South of Skunk Island",-0.783837721003542,0.4331,0.782,"No","a","a"
"Reach Island","Rocky Point",0.78775690960856,0.4308,0.7821,"No","a","a"
"Maristone Island","Tulalip Reservation",-0.789959106239429,0.4296,0.7823,"No","a","a"
"Kitsap St Boat Launch","Kopachuck State Park",-0.764241777978453,0.4447,0.7825,"No","a","a"
"Edmonds Marina","Squaxin Island",-0.783837721003542,0.4331,0.7825,"No","a","a"
"Aiston Preserve","Three Tree Point",0.768160966583471,0.4424,0.7825,"No","a","a"
"Cap Sante","Commencement Bay, Milwaukee Waterway",-0.788230579555921,0.4306,0.7826,"No","a","a"
"Rocky Point","West Bay Park",-0.78775690960856,0.4308,0.7826,"No","a","a"
"Friday Harbor","Williams Olson Park",0.785751867041594,0.432,0.7826,"No","a","a"
"Discovery Bay","Tulalip Bay",-0.768492826178575,0.4422,0.7827,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Edmonds Marina",0.763443454412653,0.4452,0.7829,"No","a","a"
"Madrona Pont","Rocky Point",0.764241777978453,0.4447,0.783,"No","a","a"
"Madrona Pont","Thea Foss Waterway",0.788230579555921,0.4306,0.7831,"No","a","a"
"Brackenwood Lane","Three Tree Point",-0.783837721003542,0.4331,0.7831,"No","a","a"
"Friday Harbor","Hood Canal Holly",-0.784738853919068,0.4326,0.7832,"No","a","a"
"Minter Bay","Shilshole Bay",0.764241777978453,0.4447,0.7836,"No","a","a"
"Chuckanut, Clark's Point","Three Tree Point",-0.783837721003542,0.4331,0.7836,"No","a","a"
"Maristone Island","Penn Cove Reference",0.759906314154233,0.4473,0.784,"No","a","a"
"Brackenwood Lane","Commencement Bay Skookum",-0.756403400768418,0.4494,0.7841,"No","a","a"
"Browns Point Lighthouse","Eastsound, Fishing Bay",0.760322589373436,0.4471,0.7841,"No","a","a"
"Penrose Point State Park","Shilshole Bay",0.764241777978453,0.4447,0.7841,"No","a","a"
"Chambers Bay Park","Eastsound, Fishing Bay",-0.7524842121634,0.4518,0.7842,"No","a","a"
"Arroyo Beach","Broad Spit ",0.751319802129892,0.4525,0.7844,"No","a","a"
"Chuckanut, Clark's Point","Commencement Bay Skookum",-0.756403400768418,0.4494,0.7846,"No","a","a"
"Eld Inlet","Smith Cove, Terminal 91",0.760322589373436,0.4471,0.7846,"No","a","a"
"Shilshole Bay","Squaxin Island",-0.764241777978453,0.4447,0.7846,"No","a","a"
"Kopachuck State Park","Manchester, Stormwater Outfall",-0.7524842121634,0.4518,0.7847,"No","a","a"
"Maristone Island","Salmon Bay, Commodore Park",-0.751319802129892,0.4525,0.7849,"No","a","a"
"Chimacum Creek delta","Thea Foss Waterway",0.755181079364897,0.4501,0.7849,"No","a","a"
"Broad Spit ","Elliot Bay Myrtle Edwards",0.760964741898326,0.4467,0.785,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Suquamish Stormwater Outfall",-0.760322589373436,0.4471,0.7851,"No","a","a"
"Filucy Bay","Kopachuck State Park",0.756403400768418,0.4494,0.7852,"No","a","a"
"Edmonds Marina","Purdy, Burley Lagoon",0.7524842121634,0.4518,0.7852,"No","a","a"
"Penn Cove Reference","Shilshole Bay",-0.7524842121634,0.4518,0.7857,"No","a","a"
"Madrona Pont","Skiff Point",0.756403400768418,0.4494,0.7857,"No","a","a"
"Broad Spit ","Skiff Point",-0.7524842121634,0.4518,0.7862,"No","a","a"
"Eagle Harbor Dr","South of Skunk Island",-0.756403400768418,0.4494,0.7862,"No","a","a"
"Chimacum Creek delta","Commencement Bay Skookum",0.748565023558383,0.4541,0.7863,"No","a","a"
"Discovery Bay","Port Angeles Yacht Club",-0.757044143479453,0.449,0.7865,"No","a","a"
"Des Moines Marina","South of Skunk Island",0.7524842121634,0.4518,0.7867,"No","a","a"
"Broad Spit ","Three Tree Point",-0.756403400768418,0.4494,0.7867,"No","a","a"
"Edmonds Marina","Silverdale, Dyes Inlet",0.748565023558383,0.4541,0.7868,"No","a","a"
"Madrona Pont","Three Tree Point",0.7524842121634,0.4518,0.7872,"No","a","a"
"Blair Waterway","Kopachuck State Park",-0.744645834953365,0.4565,0.7873,"No","a","a"
"Friday Harbor","N Avenue Park",-0.746918704317141,0.4551,0.7875,"No","a","a"
"Chimacum Creek delta","Miller Creek",-0.744645834953365,0.4565,0.7878,"No","a","a"
"Arroyo Beach","Des Moines Marina",-0.74273329010555,0.4576,0.7883,"No","a","a"
"Broad Spit ","Rocky Point",-0.744645834953365,0.4565,0.7883,"No","a","a"
"Discovery Bay","Salmon Beach",0.744645834953365,0.4565,0.7888,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Shilshole Bay",0.742787516793263,0.4576,0.7888,"No","a","a"
"Raft Island Park","Suquamish Stormwater Outfall",0.744645834953365,0.4565,0.7894,"No","a","a"
"Smith Cove, Terminal 91","Suquamish Stormwater Outfall",-0.73680745774333,0.4612,0.794,"No","a","a"
"Friday Harbor","Seattle Aquarium, Pier 59",0.736177616755059,0.4616,0.7942,"No","a","a"
"Brackenwood Lane","Elliot Bay Myrtle Edwards",0.73204642923118,0.4641,0.795,"No","a","a"
"Edmonds Marina","Penn Cove Reference",0.732888269138312,0.4636,0.7951,"No","a","a"
"Chuckanut, Clark's Point","Elliot Bay Myrtle Edwards",0.73204642923118,0.4641,0.7955,"No","a","a"
"Chimacum Creek delta","Rocky Point",0.732888269138312,0.4636,0.7956,"No","a","a"
"Broad Spit ","Commencement Bay Skookum",-0.728969080533294,0.466,0.7957,"No","a","a"
"Minter Bay","South of Skunk Island",0.732888269138312,0.4636,0.7961,"No","a","a"
"Chambers Bay Park","Kingston Marina",-0.728969080533294,0.466,0.7962,"No","a","a"
"Gig Harbor Boat Launch","Thea Foss Waterway",-0.727915241707302,0.4667,0.7962,"No","a","a"
"Penrose Point State Park","South of Skunk Island",0.732888269138312,0.4636,0.7966,"No","a","a"
"Eagle Harbor Dr","Maristone Island",-0.729853522069038,0.4655,0.7967,"No","a","a"
"Cap Sante","Purdy, Burley Lagoon",0.728969080533294,0.466,0.7967,"No","a","a"
"Brackenwood Lane","Eld Inlet",-0.721130703323259,0.4708,0.7968,"No","a","a"
"South of Skunk Island","Squaxin Island",-0.732888269138312,0.4636,0.7971,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Kopachuck State Park",0.725049891928276,0.4684,0.7972,"No","a","a"
"Discovery Bay","Rich Passage",-0.728969080533294,0.466,0.7972,"No","a","a"
"Chuckanut, Clark's Point","Eld Inlet",-0.721130703323259,0.4708,0.7973,"No","a","a"
"Eagle Harbor Dr","Shilshole Bay",-0.725049891928276,0.4684,0.7977,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Kitsap St Boat Launch",0.721130703323259,0.4708,0.7978,"No","a","a"
"Cap Sante","Silverdale, Dyes Inlet",0.725049891928276,0.4684,0.7982,"No","a","a"
"Eld Inlet","Raft Island Park",-0.721130703323259,0.4708,0.7983,"No","a","a"
"Chimacum Creek delta","Skiff Point",0.725049891928276,0.4684,0.7987,"No","a","a"
"Chimacum Creek delta","Three Tree Point",0.721130703323259,0.4708,0.7988,"No","a","a"
"Arroyo Beach","Minter Bay",-0.721267010044696,0.4707,0.7992,"No","a","a"
"Jamestown","Salmon Beach",-0.722698095382086,0.4699,0.7992,"No","a","a"
"Lions Park","Meyer's Point, Henderson Inlet",0.717211514718241,0.4732,0.7994,"No","a","a"
