"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Minter Bay","Shilshole Bay",0.92492851078418,0.355,0.7113,"No","a","a"
"Salmon Beach","Silverdale, Dyes Inlet",0.928847699389197,0.353,0.7115,"No","a","a"
"Arroyo Beach","Madrona Pont",-0.925912213291504,0.3545,0.7119,"No","a","a"
"Gig Harbor Boat Launch","Squaxin Island",-0.92492851078418,0.355,0.7119,"No","a","a"
"Eastsound, Fishing Bay","Skiff Point",0.928847699389197,0.353,0.712,"No","a","a"
"N Avenue Park","Tulalip Bay",0.930205469303675,0.3523,0.7122,"No","a","a"
"Skiff Point","West Bay Park",-0.92492851078418,0.355,0.7124,"No","a","a"
"Reach Island","South of Skunk Island",0.928847699389197,0.353,0.7125,"No","a","a"
"Blair Waterway Two","Three Tree Point",0.928847699389197,0.353,0.7131,"No","a","a"
"Maple Hollow Park","Penrose Point State Park",0.921009322179162,0.357,0.7144,"No","a","a"
"Donkey Creek Delta","Gig Harbor Boat Launch",0.917090133574144,0.3591,0.7153,"No","a","a"
"Everett Harbor","Manchester, Stormwater Outfall",0.917090133574144,0.3591,0.7158,"No","a","a"
"Arroyo Beach","Smith Cove, Terminal 91",0.915894615929773,0.3597,0.716,"No","a","a"
"Des Moines Marina","Maple Hollow Park",-0.917090133574144,0.3591,0.7163,"No","a","a"
"Arroyo Beach","Cherry Point Aquatic Reserve, Conoco Phillips",-0.908739189242821,0.3635,0.7166,"No","a","a"
"Gig Harbor Boat Launch","Mukilteo",-0.917090133574144,0.3591,0.7169,"No","a","a"
"Arroyo Beach","Rich Passage",-0.908739189242821,0.3635,0.7172,"No","a","a"
"Discovery Bay","Minter Bay",-0.913170944969126,0.3612,0.7173,"No","a","a"
"Browns Point Lighthouse","North Camano",-0.917090133574144,0.3591,0.7174,"No","a","a"
"Blair Waterway","Elliot Bay Myrtle Edwards",0.908861255253158,0.3634,0.7175,"No","a","a"
"Chuckanut, Clark's Point","Commencement Bay Skookum",-0.909251756364109,0.3632,0.7177,"No","a","a"
"Des Moines Marina","Salmon Bay, Commodore Park",0.913170944969126,0.3612,0.7178,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Skiff Point",-0.917090133574144,0.3591,0.7179,"No","a","a"
"Kitsap St Boat Launch","Raft Island Park",-0.909251756364109,0.3632,0.7182,"No","a","a"
"Des Moines Marina","Salmon Beach",0.913170944969126,0.3612,0.7183,"No","a","a"
"Everett Harbor","Port Angeles Yacht Club",0.911601359917602,0.362,0.7184,"No","a","a"
"Penrose Point State Park","Salmon Bay, Commodore Park",0.909251756364109,0.3632,0.7187,"No","a","a"
"Hood Canal Holly","Penrose Point State Park",0.905877018568041,0.365,0.7191,"No","a","a"
"Penrose Point State Park","Salmon Beach",0.909251756364109,0.3632,0.7192,"No","a","a"
"Maristone Island","Point Defiance Ferry",0.910170274580211,0.3627,0.7193,"No","a","a"
"Chimacum Creek delta","South of Skunk Island",0.909251756364109,0.3632,0.7198,"No","a","a"
"Kitsap St Boat Launch","Kopachuck State Park",-0.901413379154073,0.3674,0.7206,"No","a","a"
"Chuckanut, Clark's Point","Lions Park",-0.901413379154073,0.3674,0.7211,"No","a","a"
"Blair Waterway Two","Purdy, Dexters",-0.901413379154073,0.3674,0.7216,"No","a","a"
"Eagle Harbor Dr","Raft Island Park",-0.901413379154073,0.3674,0.7222,"No","a","a"
"Blair Waterway Two","Skiff Point",0.901413379154073,0.3674,0.7227,"No","a","a"
"Des Moines Marina","Hood Canal Holly",-0.90158376255587,0.3673,0.723,"No","a","a"
"Chimacum Creek delta","N Avenue Park",-0.897494190549056,0.3695,0.7236,"No","a","a"
"Des Moines Marina","Shilshole Bay",0.897494190549056,0.3695,0.7242,"No","a","a"
"Eagle Harbor Dr","Kopachuck State Park",-0.893575001944038,0.3715,0.7256,"No","a","a"
"Gig Harbor Boat Launch","Point Defiance Ferry",0.893575001944038,0.3715,0.7262,"No","a","a"
"Penrose Point State Park","Shilshole Bay",0.893575001944038,0.3715,0.7267,"No","a","a"
"Edmonds Marina","Squaxin Island",-0.893575001944038,0.3715,0.7272,"No","a","a"
"Maple Hollow Park","Minter Bay",0.88965581333902,0.3737,0.7282,"No","a","a"
"Brackenwood Lane","South of Skunk Island",-0.88965581333902,0.3737,0.7287,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Three Tree Point",-0.88965581333902,0.3737,0.7292,"No","a","a"
"Des Moines Marina","Discovery Bay",0.885736624734002,0.3758,0.7302,"No","a","a"
"Donkey Creek Delta","Edmonds Marina",0.885736624734002,0.3758,0.7307,"No","a","a"
"Maristone Island","Raft Island Park",-0.884410738507187,0.3765,0.731,"No","a","a"
"Edmonds Marina","Mukilteo",-0.885736624734002,0.3758,0.7312,"No","a","a"
"Eld Inlet","Squaxin Island",-0.885736624734002,0.3758,0.7317,"No","a","a"
"Des Moines Marina","Everett Harbor",-0.873979058918949,0.3821,0.732,"No","a","a"
"Arroyo Beach","Minter Bay",-0.882979653169796,0.3772,0.732,"No","a","a"
"Filucy Bay","Kopachuck State Park",0.881817436128985,0.3779,0.7322,"No","a","a"
"Discovery Bay","Oak Bay County Park",0.873979058918949,0.3821,0.7325,"No","a","a"
"Donkey Creek Delta","Eld Inlet",0.877898247523967,0.38,0.7326,"No","a","a"
"Discovery Bay","Penrose Point State Park",-0.881817436128985,0.3779,0.7327,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Salmon Bay, Commodore Park",0.87663799256691,0.3807,0.7329,"No","a","a"
"Edmonds Marina","Meyer's Point, Henderson Inlet",0.870059870313932,0.3843,0.733,"No","a","a"
"Eastsound, Fishing Bay","Purdy, Dexters",-0.873979058918949,0.3821,0.733,"No","a","a"
"Eld Inlet","Meyer's Point, Henderson Inlet",0.877898247523967,0.38,0.7331,"No","a","a"
"Kopachuck State Park","Maristone Island",0.875824226482845,0.3811,0.7332,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Salmon Beach",0.87663799256691,0.3807,0.7334,"No","a","a"
"Point Defiance Ferry","Rocky Point",-0.870059870313932,0.3843,0.7335,"No","a","a"
"Filucy Bay","Raft Island Park",0.873979058918949,0.3821,0.7336,"No","a","a"
"Eld Inlet","Mukilteo",-0.877898247523967,0.38,0.7337,"No","a","a"
"Hood Canal Holly","Minter Bay",0.871530970470674,0.3835,0.734,"No","a","a"
"Manchester, Stormwater Outfall","Salmon Bay, Commodore Park",0.870059870313932,0.3843,0.734,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","South of Skunk Island",-0.873979058918949,0.3821,0.7341,"No","a","a"
"Everett Harbor","Penrose Point State Park",0.877898247523967,0.38,0.7342,"No","a","a"
"Manchester, Stormwater Outfall","Salmon Beach",0.870059870313932,0.3843,0.7345,"No","a","a"
"Purdy, Burley Lagoon","Williams Olson Park",-0.873979058918949,0.3821,0.7346,"No","a","a"
"N Avenue Park","Reach Island",0.877898247523967,0.38,0.7347,"No","a","a"
"Eld Inlet","Silverdale, Dyes Inlet",0.870059870313932,0.3843,0.7351,"No","a","a"
"Madrona Pont","South of Skunk Island",0.877898247523967,0.38,0.7352,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Maple Hollow Park",-0.866140681708914,0.3864,0.7355,"No","a","a"
"Purdy, Dexters","West Bay Park",0.877898247523967,0.38,0.7358,"No","a","a"
"Maple Hollow Park","Rich Passage",0.866140681708914,0.3864,0.736,"No","a","a"
"Raft Island Park","Three Tree Point",0.866140681708914,0.3864,0.7366,"No","a","a"
"Oak Bay County Park","Shilshole Bay",-0.862221493103896,0.3886,0.737,"No","a","a"
"Edmonds Marina","Silverdale, Dyes Inlet",0.862221493103896,0.3886,0.7375,"No","a","a"
"Broad Spit ","South of Skunk Island",-0.862221493103896,0.3886,0.7381,"No","a","a"
"Lions Park","Tulalip Bay",-0.860082287771552,0.3897,0.7382,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","South of Skunk Island",0.862221493103896,0.3886,0.7386,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Shilshole Bay",0.860113242471398,0.3897,0.7387,"No","a","a"
"Eastsound, Fishing Bay","Rocky Point",0.858302304498879,0.3907,0.739,"No","a","a"
"Rich Passage","South of Skunk Island",0.862221493103896,0.3886,0.7391,"No","a","a"
"Kopachuck State Park","Three Tree Point",0.858302304498879,0.3907,0.7396,"No","a","a"
"Eagle Harbor Dr","Fidalgo Bay Aq Reserve, Weaverling Spit",0.854383115893861,0.3929,0.7405,"No","a","a"
"Friday Harbor","Tulalip Reservation",0.85598205494752,0.392,0.7409,"No","a","a"
"Aiston Preserve","N Avenue Park",-0.854383115893861,0.3929,0.7411,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Hood Canal Holly",-0.84577143439765,0.3977,0.7413,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Kitsap St Boat Launch",-0.846544738683825,0.3972,0.7415,"No","a","a"
"Arroyo Beach","Des Moines Marina",-0.852926861084601,0.3937,0.7416,"No","a","a"
"Manchester, Stormwater Outfall","Shilshole Bay",0.854383115893861,0.3929,0.7416,"No","a","a"
"Hood Canal Holly","Rich Passage",0.84577143439765,0.3977,0.7418,"No","a","a"
"Maristone Island","Meyer's Point, Henderson Inlet",0.85006469040982,0.3953,0.742,"No","a","a"
"Everett Harbor","Minter Bay",0.846544738683825,0.3972,0.742,"No","a","a"
"Commencement Bay Skookum","Tulalip Bay",-0.851495775747211,0.3945,0.742,"No","a","a"
"Madrona Pont","Maple Hollow Park",-0.850463927288843,0.3951,0.7421,"No","a","a"
"Thea Foss Waterway","Tulalip Bay",-0.851862706120544,0.3943,0.7421,"No","a","a"
"Rocky Point","West Bay Park",-0.854383115893861,0.3929,0.7421,"No","a","a"
"Maple Hollow Park","Tulalip Bay",0.844340349060259,0.3985,0.7423,"No","a","a"
"Locust Beach","Purdy, Burley Lagoon",-0.846544738683825,0.3972,0.7425,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Tulalip Reservation",0.850463927288843,0.3951,0.7426,"No","a","a"
"Arroyo Beach","Penrose Point State Park",-0.84863360507243,0.3961,0.7429,"No","a","a"
"Oak Bay County Park","Salmon Bay, Commodore Park",-0.846544738683825,0.3972,0.7431,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Discovery Bay",0.847719679899764,0.3966,0.7434,"No","a","a"
"Discovery Bay","Manchester, Stormwater Outfall",-0.842625550078808,0.3994,0.7435,"No","a","a"
"Oak Bay County Park","Salmon Beach",-0.846544738683825,0.3972,0.7436,"No","a","a"
"Blair Waterway","Tulalip Reservation",-0.846544738683825,0.3972,0.7441,"No","a","a"
"Maristone Island","Silverdale, Dyes Inlet",0.841478178385479,0.4001,0.7442,"No","a","a"
"Gig Harbor Boat Launch","Meyer's Point, Henderson Inlet",0.83870636147379,0.4016,0.7451,"No","a","a"
"Edmonds Ferry","Purdy, Dexters",0.83870636147379,0.4016,0.7456,"No","a","a"
"Raft Island Park","Skiff Point",0.83870636147379,0.4016,0.7461,"No","a","a"
"Minter Bay","South of Skunk Island",0.83870636147379,0.4016,0.7466,"No","a","a"
"Arroyo Beach","Chuckanut, Clark's Point",0.834322751698527,0.4041,0.7486,"No","a","a"
"Eastsound, Fishing Bay","Gig Harbor Boat Launch",0.834787172868772,0.4038,0.7486,"No","a","a"
"Blair Waterway Two","Rocky Point",0.830867984263755,0.406,0.7502,"No","a","a"
"Gig Harbor Boat Launch","Silverdale, Dyes Inlet",0.830867984263755,0.406,0.7507,"No","a","a"
"Kopachuck State Park","Skiff Point",0.830867984263755,0.406,0.7512,"No","a","a"
"Hood Canal Holly","Madrona Pont",0.828598410348966,0.4073,0.7515,"No","a","a"
"Salmon Bay, Commodore Park","Squaxin Island",-0.826948795658737,0.4083,0.7517,"No","a","a"
"Gig Harbor Boat Launch","West Bay Park",-0.830867984263755,0.406,0.7517,"No","a","a"
"Hood Canal Holly","Tulalip Bay",0.828801060866037,0.4072,0.7518,"No","a","a"
"Salmon Beach","Squaxin Island",-0.826948795658737,0.4083,0.7522,"No","a","a"
"Purdy, Burley Lagoon","Thea Foss Waterway",-0.827063742280374,0.4082,0.7526,"No","a","a"
"Chimacum Creek delta","Maple Hollow Park",-0.819110418448701,0.4127,0.7537,"No","a","a"
"Browns Point Lighthouse","N Avenue Park",-0.819110418448701,0.4127,0.7542,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Everett Harbor",-0.823029607053719,0.4105,0.7548,"No","a","a"
"Chambers Bay Park","Purdy, Burley Lagoon",0.819110418448701,0.4127,0.7548,"No","a","a"
"Everett Harbor","Rich Passage",0.823029607053719,0.4105,0.7553,"No","a","a"
"Donkey Creek Delta","Salmon Bay, Commodore Park",0.819110418448701,0.4127,0.7553,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Purdy, Dexters",-0.821280079746945,0.4115,0.7556,"No","a","a"
"Brackenwood Lane","Discovery Bay",-0.815191229843684,0.415,0.7558,"No","a","a"
"Mukilteo","Salmon Bay, Commodore Park",0.819110418448701,0.4127,0.7558,"No","a","a"
"Kingston Marina","Tulalip Bay",-0.821442983662015,0.4114,0.7559,"No","a","a"
"Arroyo Beach","Commencement Bay, Milwaukee Waterway",-0.814029262152439,0.4156,0.756,"No","a","a"
"Chuckanut, Clark's Point","Jamestown",0.814287556975063,0.4155,0.7562,"No","a","a"
"Browns Point Lighthouse","Lions Park",0.815191229843684,0.415,0.7563,"No","a","a"
"Donkey Creek Delta","Salmon Beach",0.819110418448701,0.4127,0.7563,"No","a","a"
"Kopachuck State Park","Miller Creek",-0.815191229843684,0.415,0.7568,"No","a","a"
"Mukilteo","Salmon Beach",0.819110418448701,0.4127,0.7568,"No","a","a"
"Blair Waterway Two","Filucy Bay",-0.811272041238666,0.4172,0.7573,"No","a","a"
"Meyer's Point, Henderson Inlet","Rocky Point",-0.815191229843684,0.415,0.7573,"No","a","a"
"Purdy, Burley Lagoon","Suquamish Stormwater Outfall",-0.819110418448701,0.4127,0.7573,"No","a","a"
"Des Moines Marina","South of Skunk Island",0.811272041238666,0.4172,0.7578,"No","a","a"
"Browns Point Lighthouse","Commencement Bay Skookum",0.807352852633648,0.4195,0.7583,"No","a","a"
"Shilshole Bay","Squaxin Island",-0.811272041238666,0.4172,0.7583,"No","a","a"
"Blair Waterway Two","Gig Harbor Boat Launch",0.807352852633648,0.4195,0.7589,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Discovery Bay",-0.799514475423613,0.424,0.7594,"No","a","a"
"Eastsound, Fishing Bay","Edmonds Marina",0.803433664028631,0.4217,0.7594,"No","a","a"
"Everett Harbor","Madrona Pont",0.807352852633648,0.4195,0.7594,"No","a","a"
"Arroyo Beach","Manchester, Stormwater Outfall",-0.805701044950722,0.4204,0.7596,"No","a","a"
"Miller Creek","Raft Island Park",0.807352852633648,0.4195,0.7599,"No","a","a"
"Maple Hollow Park","Reach Island",0.799514475423613,0.424,0.7599,"No","a","a"
"Brackenwood Lane","Shilshole Bay",-0.803433664028631,0.4217,0.7599,"No","a","a"
"Purdy, Burley Lagoon","Seattle Aquarium, Pier 59",-0.799514475423613,0.424,0.7604,"No","a","a"
"Donkey Creek Delta","Shilshole Bay",0.803433664028631,0.4217,0.7604,"No","a","a"
"Rocky Point","Silverdale, Dyes Inlet",0.807352852633648,0.4195,0.7604,"No","a","a"
"Mukilteo","Shilshole Bay",0.803433664028631,0.4217,0.7609,"No","a","a"
"Point Defiance Ferry","Skiff Point",-0.799514475423613,0.424,0.7609,"No","a","a"
"Penrose Point State Park","South of Skunk Island",0.807352852633648,0.4195,0.7609,"No","a","a"
"Smith Cove, Terminal 91","South of Skunk Island",-0.803433664028631,0.4217,0.7614,"No","a","a"
"Discovery Bay","Squaxin Island",-0.799514475423613,0.424,0.7614,"No","a","a"
"Everett Harbor","Tulalip Bay",0.79711453292638,0.4254,0.7614,"No","a","a"
"Browns Point Lighthouse","Thea Foss Waterway",0.800624142127555,0.4233,0.7618,"No","a","a"
"Edmonds Marina","West Bay Park",-0.799514475423613,0.424,0.7619,"No","a","a"
"Cap Sante","Tulalip Bay",-0.799976703601161,0.4237,0.762,"No","a","a"
"Eastsound, Fishing Bay","Eld Inlet",0.795595286818595,0.4263,0.7625,"No","a","a"
"Chimacum Creek delta","Hood Canal Holly",-0.7942523622516,0.427,0.7634,"No","a","a"
"Discovery Bay","Donkey Creek Delta",-0.791676098213577,0.4285,0.7635,"No","a","a"
"Discovery Bay","Mukilteo",-0.791676098213577,0.4285,0.764,"No","a","a"
"Broad Spit ","Discovery Bay",-0.78775690960856,0.4308,0.7641,"No","a","a"
"Donkey Creek Delta","Purdy, Dexters",-0.791676098213577,0.4285,0.7645,"No","a","a"
"Eld Inlet","Oak Bay County Park",0.78775690960856,0.4308,0.7646,"No","a","a"
"Mukilteo","Purdy, Dexters",-0.791676098213577,0.4285,0.765,"No","a","a"
"Brackenwood Lane","Salmon Bay, Commodore Park",-0.78775690960856,0.4308,0.7651,"No","a","a"
"Brackenwood Lane","Salmon Beach",-0.78775690960856,0.4308,0.7656,"No","a","a"
"Eld Inlet","West Bay Park",-0.791676098213577,0.4285,0.7656,"No","a","a"
"Elliot Bay Myrtle Edwards","Purdy, Burley Lagoon",-0.789056817060697,0.4301,0.7658,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Shilshole Bay",-0.78775690960856,0.4308,0.7661,"No","a","a"
"Eastsound, Fishing Bay","Filucy Bay",-0.783837721003542,0.4331,0.7666,"No","a","a"
"Filucy Bay","West Bay Park",0.78775690960856,0.4308,0.7666,"No","a","a"
"Cap Sante","Purdy, Burley Lagoon",0.783837721003542,0.4331,0.7671,"No","a","a"
"Seattle Aquarium, Pier 59","Tulalip Bay",-0.782803679552478,0.4337,0.7672,"No","a","a"
"Purdy, Dexters","Squaxin Island",0.783837721003542,0.4331,0.7676,"No","a","a"
"Edmonds Ferry","Hood Canal Holly",0.781372594215087,0.4346,0.7682,"No","a","a"
"Browns Point Lighthouse","Kingston Marina",0.779918532398524,0.4354,0.7682,"No","a","a"
"Aiston Preserve","Lions Park",0.779918532398524,0.4354,0.7687,"No","a","a"
"Edmonds Marina","Oak Bay County Park",0.779918532398524,0.4354,0.7692,"No","a","a"
"Blair Waterway Two","Edmonds Marina",0.775999343793507,0.4377,0.7703,"No","a","a"
"Chimacum Creek delta","Everett Harbor",-0.775999343793507,0.4377,0.7708,"No","a","a"
"Aiston Preserve","Maple Hollow Park",-0.775999343793507,0.4377,0.7713,"No","a","a"
"Aiston Preserve","Commencement Bay Skookum",0.772080155188489,0.4401,0.7718,"No","a","a"
"Broad Spit ","Shilshole Bay",-0.775999343793507,0.4377,0.7718,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Salmon Bay, Commodore Park",-0.772080155188489,0.4401,0.7723,"No","a","a"
"Blair Waterway Two","Eld Inlet",0.768160966583471,0.4424,0.7724,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Salmon Beach",-0.772080155188489,0.4401,0.7728,"No","a","a"
"Blair Waterway","Fidalgo Bay Aq Reserve, Weaverling Spit",0.768160966583471,0.4424,0.7729,"No","a","a"
"Hood Canal Holly","Reach Island",0.772786082190746,0.4396,0.7731,"No","a","a"
"Point Defiance Ferry","Three Tree Point",-0.772080155188489,0.4401,0.7733,"No","a","a"
"Chuckanut, Clark's Point","Penn Cove Reference",0.768160966583471,0.4424,0.7734,"No","a","a"
"Raft Island Park","Rocky Point",0.768160966583471,0.4424,0.7739,"No","a","a"
"Commencement Bay, Milwaukee Waterway","South of Skunk Island",0.769227116946082,0.4418,0.7743,"No","a","a"
"Manchester, Stormwater Outfall","South of Skunk Island",0.768160966583471,0.4424,0.7744,"No","a","a"
"Kitsap St Boat Launch","Tulalip Reservation",-0.768160966583471,0.4424,0.7749,"No","a","a"
"Browns Point Lighthouse","Cap Sante",0.760322589373436,0.4471,0.7755,"No","a","a"
"Kingston Marina","Purdy, Burley Lagoon",0.764241777978453,0.4447,0.776,"No","a","a"
"Kopachuck State Park","Rocky Point",0.760322589373436,0.4471,0.776,"No","a","a"
"Aiston Preserve","Thea Foss Waterway",0.763443454412653,0.4452,0.7763,"No","a","a"
"Broad Spit ","Salmon Bay, Commodore Park",-0.760322589373436,0.4471,0.7765,"No","a","a"
"Broad Spit ","Salmon Beach",-0.760322589373436,0.4471,0.777,"No","a","a"
"Arroyo Beach","Squaxin Island",-0.758475228816843,0.4482,0.777,"No","a","a"
"Chambers Bay Park","Tulalip Bay",-0.761337399491624,0.4465,0.7775,"No","a","a"
"Eagle Harbor Dr","Tulalip Reservation",-0.760322589373436,0.4471,0.7775,"No","a","a"
"Suquamish Stormwater Outfall","Tulalip Bay",-0.761337399491624,0.4465,0.778,"No","a","a"
"Blair Waterway","Williams Olson Park",-0.760322589373436,0.4471,0.778,"No","a","a"
"Everett Harbor","Reach Island",0.756403400768418,0.4494,0.7781,"No","a","a"
"Lions Park","Reach Island",-0.756403400768418,0.4494,0.7786,"No","a","a"
"Maristone Island","Oak Bay County Park",0.751319802129892,0.4525,0.7829,"No","a","a"
"Arroyo Beach","Donkey Creek Delta",-0.749888716792501,0.4533,0.7834,"No","a","a"
"Gig Harbor Boat Launch","Oak Bay County Park",0.748565023558383,0.4541,0.7838,"No","a","a"
"Arroyo Beach","Mukilteo",-0.749888716792501,0.4533,0.7839,"No","a","a"
"Aiston Preserve","Kingston Marina",0.744645834953365,0.4565,0.7843,"No","a","a"
"Commencement Bay Skookum","Reach Island",-0.748565023558383,0.4541,0.7843,"No","a","a"
"Blair Waterway Two","Miller Creek",-0.744645834953365,0.4565,0.7848,"No","a","a"
"Aiston Preserve","Hood Canal Holly",-0.747026546117721,0.455,0.7849,"No","a","a"
"Gig Harbor Boat Launch","Raft Island Park",-0.744645834953365,0.4565,0.7853,"No","a","a"
"Lions Park","Port Angeles Yacht Club",-0.74559546078033,0.4559,0.7858,"No","a","a"
"Browns Point Lighthouse","Seattle Aquarium, Pier 59",0.744645834953365,0.4565,0.7858,"No","a","a"
"Meyer's Point, Henderson Inlet","Skiff Point",-0.744645834953365,0.4565,0.7863,"No","a","a"
"Gig Harbor Boat Launch","Kopachuck State Park",-0.73680745774333,0.4612,0.787,"No","a","a"
"Browns Point Lighthouse","Maple Hollow Park",-0.740726646348347,0.4589,0.7874,"No","a","a"
"Chimacum Creek delta","Lions Park",0.73680745774333,0.4612,0.7875,"No","a","a"
"Manchester, Stormwater Outfall","Purdy, Dexters",-0.740726646348347,0.4589,0.7879,"No","a","a"
"Eagle Harbor Dr","Point Defiance Ferry",0.73680745774333,0.4612,0.788,"No","a","a"
"Commencement Bay Skookum","Purdy, Burley Lagoon",0.73680745774333,0.4612,0.7885,"No","a","a"
"Eastsound, Fishing Bay","Salmon Bay, Commodore Park",0.73680745774333,0.4612,0.789,"No","a","a"
"Reach Island","Thea Foss Waterway",0.738656329269385,0.4601,0.7891,"No","a","a"
"Chimacum Creek delta","Commencement Bay Skookum",0.728969080533294,0.466,0.7892,"No","a","a"
"Jamestown","Smith Cove, Terminal 91",-0.732715692743818,0.4637,0.7892,"No","a","a"
"Aiston Preserve","Cap Sante",0.725049891928276,0.4684,0.7893,"No","a","a"
"Eastsound, Fishing Bay","Salmon Beach",0.73680745774333,0.4612,0.7895,"No","a","a"
"Aiston Preserve","Everett Harbor",-0.732888269138312,0.4636,0.7896,"No","a","a"
"Brackenwood Lane","Eld Inlet",-0.728969080533294,0.466,0.7897,"No","a","a"
"Browns Point Lighthouse","Chambers Bay Park",0.725049891928276,0.4684,0.7898,"No","a","a"
"Silverdale, Dyes Inlet","Skiff Point",-0.73680745774333,0.4612,0.79,"No","a","a"
"Salmon Bay, Commodore Park","West Bay Park",-0.732888269138312,0.4636,0.7901,"No","a","a"
"Kitsap St Boat Launch","Point Defiance Ferry",0.728969080533294,0.466,0.7902,"No","a","a"
"Commencement Bay Skookum","Port Angeles Yacht Club",-0.737008948755989,0.4611,0.7903,"No","a","a"
"Oak Bay County Park","Rocky Point",-0.725049891928276,0.4684,0.7903,"No","a","a"
"Salmon Beach","West Bay Park",-0.732888269138312,0.4636,0.7906,"No","a","a"
"Lions Park","Purdy, Burley Lagoon",0.728969080533294,0.466,0.7907,"No","a","a"
"South of Skunk Island","Squaxin Island",-0.725049891928276,0.4684,0.7908,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Filucy Bay",-0.726262766697751,0.4677,0.791,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Kopachuck State Park",0.717211514718241,0.4732,0.791,"No","a","a"
"Discovery Bay","Smith Cove, Terminal 91",0.728969080533294,0.466,0.7912,"No","a","a"
"Browns Point Lighthouse","Suquamish Stormwater Outfall",0.725049891928276,0.4684,0.7912,"No","a","a"
"Port Angeles Yacht Club","Thea Foss Waterway",0.729819338481497,0.4655,0.7913,"No","a","a"
"Brackenwood Lane","Edmonds Marina",-0.721130703323259,0.4708,0.7914,"No","a","a"
"Eastsound, Fishing Bay","Miller Creek",-0.717211514718241,0.4732,0.7915,"No","a","a"
"Friday Harbor","North Camano",-0.726262766697751,0.4677,0.7915,"No","a","a"
"Chuckanut, Clark's Point","South of Skunk Island",-0.728969080533294,0.466,0.7916,"No","a","a"
"Maristone Island","Tulalip Reservation",-0.729853522069038,0.4655,0.7917,"No","a","a"
"Three Tree Point","Tulalip Reservation",-0.725049891928276,0.4684,0.7917,"No","a","a"
"Kingston Marina","Reach Island",-0.721130703323259,0.4708,0.7918,"No","a","a"
"Shilshole Bay","Smith Cove, Terminal 91",0.717211514718241,0.4732,0.792,"No","a","a"
"Friday Harbor","Kopachuck State Park",0.715521679135669,0.4743,0.7922,"No","a","a"
"Eastsound, Fishing Bay","Shilshole Bay",0.721130703323259,0.4708,0.7923,"No","a","a"
"Donkey Creek Delta","South of Skunk Island",0.717211514718241,0.4732,0.7925,"No","a","a"
"Miller Creek","West Bay Park",0.721130703323259,0.4708,0.7928,"No","a","a"
"Mukilteo","South of Skunk Island",0.717211514718241,0.4732,0.7929,"No","a","a"
"Blair Waterway","Chambers Bay Park",-0.705453948903188,0.4805,0.7933,"No","a","a"
"Tulalip Bay","Williams Olson Park",0.701231815321232,0.4832,0.7933,"No","a","a"
"Meyer's Point, Henderson Inlet","Three Tree Point",-0.717211514718241,0.4732,0.7934,"No","a","a"
"Broad Spit ","Eld Inlet",-0.70153476029817,0.483,0.7935,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Eld Inlet",-0.713292326113223,0.4757,0.7936,"No","a","a"
"Chimacum Creek delta","Thea Foss Waterway",0.718000391649995,0.4728,0.7936,"No","a","a"
"Port Angeles Yacht Club","Purdy, Dexters",-0.718404839369916,0.4725,0.7937,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Edmonds Marina",-0.705453948903188,0.4805,0.7938,"No","a","a"
"Shilshole Bay","West Bay Park",-0.717211514718241,0.4732,0.7939,"No","a","a"
"Donkey Creek Delta","Filucy Bay",-0.70153476029817,0.483,0.794,"No","a","a"
"Edmonds Marina","Raft Island Park",-0.713292326113223,0.4757,0.794,"No","a","a"
"Edmonds Marina","Kopachuck State Park",-0.705453948903188,0.4805,0.7943,"No","a","a"
"Chimacum Creek delta","Kingston Marina",0.70153476029817,0.483,0.7945,"No","a","a"
"Browns Point Lighthouse","Everett Harbor",-0.697615571693152,0.4854,0.7946,"No","a","a"
"Discovery Bay","Eastsound, Fishing Bay",-0.709373137508206,0.4781,0.7947,"No","a","a"
"Lions Park","Madrona Pont",-0.705453948903188,0.4805,0.7948,"No","a","a"
"Filucy Bay","Mukilteo",0.70153476029817,0.483,0.7949,"No","a","a"
