"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Arroyo Beach","Kitsap St Boat Launch",-0.915109435987854,0.3601,0.7471,"No","a","a"
"Everett Harbor","Friday Harbor",-0.914464130205544,0.3605,0.7472,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Salmon Beach",0.911854958976978,0.3618,0.7472,"No","a","a"
"Des Moines Marina","Salmon Bay, Commodore Park",0.91381593738338,0.3608,0.7474,"No","a","a"
"Filucy Bay","Jamestown",-0.90938105141203,0.3631,0.7476,"No","a","a"
"Eld Inlet","Locust Beach",0.909893980570575,0.3629,0.7476,"No","a","a"
"Des Moines Marina","Elliot Bay Myrtle Edwards",-0.908676382546015,0.3635,0.7478,"No","a","a"
"Manchester, Stormwater Outfall","Seattle Aquarium, Pier 59",-0.911854958976978,0.3618,0.7478,"No","a","a"
"Penn Cove Reference","Shilshole Bay",0.909893980570575,0.3629,0.7482,"No","a","a"
"Brackenwood Lane","Raft Island Park",0.905972023757771,0.365,0.7496,"No","a","a"
"Eastsound, Fishing Bay","Salmon Bay, Commodore Park",0.905972023757771,0.365,0.7502,"No","a","a"
"Discovery Bay","Gig Harbor Boat Launch",-0.902050066944967,0.367,0.7527,"No","a","a"
"Donkey Creek Delta","Williams Olson Park",-0.902050066944967,0.367,0.7533,"No","a","a"
"Point Defiance Ferry","Purdy, Burley Lagoon",-0.898128110132163,0.3691,0.7541,"No","a","a"
"Manchester, Stormwater Outfall","Point Defiance Ferry",-0.900089088538565,0.3681,0.7543,"No","a","a"
"Hood Canal Holly","Raft Island Park",-0.899356378404338,0.3685,0.7545,"No","a","a"
"Raft Island Park","Seattle Aquarium, Pier 59",-0.898128110132163,0.3691,0.7547,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Shilshole Bay",-0.898128110132163,0.3691,0.7553,"No","a","a"
"Blair Waterway","Maple Hollow Park",0.894206153319359,0.3712,0.7556,"No","a","a"
"Eagle Harbor Dr","Point Defiance Ferry",0.894206153319359,0.3712,0.7561,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Purdy, Dexters",0.894206153319359,0.3712,0.7567,"No","a","a"
"Chuckanut, Clark's Point","Silverdale, Dyes Inlet",-0.894206153319359,0.3712,0.7573,"No","a","a"
"Locust Beach","Thea Foss Waterway",-0.894620423944303,0.371,0.7574,"No","a","a"
"Aiston Preserve","North Camano",0.890284196506554,0.3733,0.7576,"No","a","a"
"Broad Spit ","Penn Cove Reference",-0.890284196506554,0.3733,0.7581,"No","a","a"
"Brackenwood Lane","Maple Hollow Park",0.878518326068142,0.3797,0.7585,"No","a","a"
"Donkey Creek Delta","Suquamish Stormwater Outfall",-0.890284196506554,0.3733,0.7587,"No","a","a"
"Donkey Creek Delta","Minter Bay",-0.878518326068142,0.3797,0.759,"No","a","a"
"Miller Creek","Mukilteo",-0.88636223969375,0.3754,0.759,"No","a","a"
"Donkey Creek Delta","Edmonds Ferry",0.882440282880946,0.3775,0.7593,"No","a","a"
"Mukilteo","Tulalip Reservation",0.890284196506554,0.3733,0.7593,"No","a","a"
"Eld Inlet","Point Defiance Ferry",0.878518326068142,0.3797,0.7596,"No","a","a"
"Point Defiance Ferry","Raft Island Park",0.88636223969375,0.3754,0.7596,"No","a","a"
"Lions Park","Salmon Beach",0.880479304474544,0.3786,0.7597,"No","a","a"
"Brackenwood Lane","Eagle Harbor Dr",-0.874596369255338,0.3818,0.7599,"No","a","a"
"Everett Harbor","Filucy Bay",-0.882440282880946,0.3775,0.7599,"No","a","a"
"Arroyo Beach","Oak Bay County Park",-0.880739128532911,0.3785,0.76,"No","a","a"
"Skiff Point","South of Skunk Island",-0.87655734766174,0.3807,0.76,"No","a","a"
"Broad Spit ","Salmon Bay, Commodore Park",0.88636223969375,0.3754,0.7601,"No","a","a"
"Brackenwood Lane","Purdy, Burley Lagoon",-0.878518326068142,0.3797,0.7602,"No","a","a"
"Commencement Bay Skookum","Minter Bay",0.882440282880946,0.3775,0.7604,"No","a","a"
"Everett Harbor","Kopachuck State Park",-0.874596369255338,0.3818,0.7605,"No","a","a"
"Arroyo Beach","Rocky Point",-0.880739128532911,0.3785,0.7606,"No","a","a"
"Hood Canal Holly","Manchester, Stormwater Outfall",-0.884319368892801,0.3765,0.7607,"No","a","a"
"Purdy, Burley Lagoon","Seattle Aquarium, Pier 59",0.88636223969375,0.3754,0.7607,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Smith Cove, Terminal 91",0.878518326068142,0.3797,0.7607,"No","a","a"
"Discovery Bay","Reach Island",0.882440282880946,0.3775,0.761,"No","a","a"
"Chimacum Creek delta","Madrona Pont",-0.874596369255338,0.3818,0.7611,"No","a","a"
"Skiff Point","Three Tree Point",-0.878518326068142,0.3797,0.7613,"No","a","a"
"Chimacum Creek delta","West Bay Park",-0.88636223969375,0.3754,0.7613,"No","a","a"
"Eagle Harbor Dr","Seattle Aquarium, Pier 59",0.882440282880946,0.3775,0.7616,"No","a","a"
"Rich Passage","Squaxin Island",-0.874596369255338,0.3818,0.7616,"No","a","a"
"Eastsound, Fishing Bay","Penn Cove Reference",-0.870674412442533,0.3839,0.7619,"No","a","a"
"Chambers Bay Park","Smith Cove, Terminal 91",0.882440282880946,0.3775,0.7621,"No","a","a"
"Blair Waterway","Eagle Harbor Dr",-0.858908542004121,0.3904,0.7624,"No","a","a"
"Blair Waterway Two","Reach Island",0.870674412442533,0.3839,0.7625,"No","a","a"
"Locust Beach","Manchester, Stormwater Outfall",0.868713434036131,0.385,0.7629,"No","a","a"
"Brackenwood Lane","Eld Inlet",-0.858908542004121,0.3904,0.763,"No","a","a"
"Jamestown","Skiff Point",0.857825590229615,0.391,0.763,"No","a","a"
"Maple Hollow Park","Seattle Aquarium, Pier 59",-0.870674412442533,0.3839,0.7631,"No","a","a"
"Blair Waterway Two","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.858908542004121,0.3904,0.7635,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Mukilteo",0.868713434036131,0.385,0.7635,"No","a","a"
"Commencement Bay Skookum","Suquamish Stormwater Outfall",0.870674412442533,0.3839,0.7636,"No","a","a"
"Blair Waterway Two","Chambers Bay Park",-0.862830498816925,0.3882,0.7637,"No","a","a"
"Rich Passage","Tulalip Bay",-0.866418167093351,0.3863,0.7638,"No","a","a"
"Eld Inlet","Seattle Aquarium, Pier 59",0.866752455629729,0.3861,0.764,"No","a","a"
"Maple Hollow Park","Point Defiance Ferry",-0.858908542004121,0.3904,0.7641,"No","a","a"
"Arroyo Beach","Manchester, Stormwater Outfall",0.861405830589505,0.389,0.7642,"No","a","a"
"Chimacum Creek delta","Kingston Marina",-0.862830498816925,0.3882,0.7643,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Jamestown",0.860689782517528,0.3894,0.7644,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Mukilteo",-0.854986585191317,0.3926,0.7645,"No","a","a"
"Salmon Bay, Commodore Park","Shilshole Bay",-0.866752455629729,0.3861,0.7645,"No","a","a"
"Browns Point Lighthouse","Squaxin Island",-0.858908542004121,0.3904,0.7646,"No","a","a"
"Point Defiance Ferry","Thea Foss Waterway",-0.861547580175567,0.3889,0.7646,"No","a","a"
"Chambers Bay Park","Jamestown",0.864986070949396,0.387,0.7647,"No","a","a"
"Des Moines Marina","Penn Cove Reference",-0.862830498816925,0.3882,0.7649,"No","a","a"
"Locust Beach","Raft Island Park",0.854986585191317,0.3926,0.765,"No","a","a"
"Purdy, Dexters","Tulalip Reservation",-0.858908542004121,0.3904,0.7652,"No","a","a"
"Chimacum Creek delta","Penrose Point State Park",-0.862830498816925,0.3882,0.7654,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Three Tree Point",-0.854986585191317,0.3926,0.7656,"No","a","a"
"Commencement Bay Skookum","Williams Olson Park",0.858908542004121,0.3904,0.7658,"No","a","a"
"Blair Waterway","Purdy, Burley Lagoon",-0.862830498816925,0.3882,0.766,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","South of Skunk Island",-0.853025606784915,0.3936,0.766,"No","a","a"
"Commencement Bay Skookum","Maristone Island",0.850665109509836,0.395,0.7664,"No","a","a"
"Chambers Bay Park","Discovery Bay",0.851064628378512,0.3947,0.7665,"No","a","a"
"Miller Creek","Purdy, Dexters",0.862830498816925,0.3882,0.7665,"No","a","a"
"Donkey Creek Delta","Elliott Bay, Harbor Island, Pier 17",-0.847142671565708,0.3969,0.7669,"No","a","a"
"Seattle Aquarium, Pier 59","Thea Foss Waterway",-0.849145263762291,0.3958,0.7669,"No","a","a"
"Reach Island","Smith Cove, Terminal 91",-0.851064628378512,0.3947,0.767,"No","a","a"
"Arroyo Beach","Raft Island Park",0.846368821077968,0.3973,0.7671,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Commencement Bay, Milwaukee Waterway",0.851212316497837,0.3947,0.7674,"No","a","a"
"Discovery Bay","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.847142671565708,0.3969,0.7674,"No","a","a"
"Browns Point Lighthouse","Tulalip Bay",-0.84923301336588,0.3958,0.7674,"No","a","a"
"N Avenue Park","Salmon Bay, Commodore Park",-0.847142671565708,0.3969,0.768,"No","a","a"
"Blair Waterway","Eld Inlet",-0.843220714752904,0.3991,0.7683,"No","a","a"
"Salmon Beach","Tulalip Reservation",0.847142671565708,0.3969,0.7685,"No","a","a"
"Chuckanut, Clark's Point","Locust Beach",0.843220714752904,0.3991,0.7689,"No","a","a"
"Miller Creek","Salmon Beach",-0.843220714752904,0.3991,0.7694,"No","a","a"
"Aiston Preserve","Port Angeles Yacht Club",-0.843504628790056,0.3989,0.7697,"No","a","a"
"Brackenwood Lane","Thea Foss Waterway",-0.840877052820107,0.4004,0.7703,"No","a","a"
"Discovery Bay","Kingston Marina",0.8392987579401,0.4013,0.7704,"No","a","a"
"Discovery Bay","Penrose Point State Park",0.8392987579401,0.4013,0.7709,"No","a","a"
"Rich Passage","Williams Olson Park",-0.8392987579401,0.4013,0.7715,"No","a","a"
"Lions Park","Mukilteo",0.837337779533698,0.4024,0.7719,"No","a","a"
"Everett Harbor","West Bay Park",-0.835376801127296,0.4035,0.7735,"No","a","a"
"Edmonds Marina","South of Skunk Island",0.833415822720894,0.4046,0.7751,"No","a","a"
"Everett Harbor","Madrona Pont",-0.823610930688883,0.4102,0.7753,"No","a","a"
"Purdy, Burley Lagoon","Salmon Beach",0.831454844314491,0.4057,0.7755,"No","a","a"
"Mukilteo","Salmon Bay, Commodore Park",0.823610930688883,0.4102,0.7758,"No","a","a"
"Blair Waterway Two","Kingston Marina",0.827532887501687,0.4079,0.7759,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Jamestown",-0.832047859638408,0.4054,0.776,"No","a","a"
"Edmonds Marina","Three Tree Point",0.831454844314491,0.4057,0.7761,"No","a","a"
"Donkey Creek Delta","Skiff Point",-0.823610930688883,0.4102,0.7763,"No","a","a"
"Discovery Bay","Madrona Pont",0.827532887501687,0.4079,0.7765,"No","a","a"
"Minter Bay","South of Skunk Island",-0.821649952282481,0.4113,0.7768,"No","a","a"
"Commencement Bay Skookum","Squaxin Island",0.823610930688883,0.4102,0.7769,"No","a","a"
"Locust Beach","Maple Hollow Park",0.827532887501687,0.4079,0.777,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Shilshole Bay",0.825571909095285,0.409,0.777,"No","a","a"
"Discovery Bay","Friday Harbor",0.825994273124176,0.4088,0.7771,"No","a","a"
"Everett Harbor","Kingston Marina",-0.81184506025047,0.4169,0.7771,"No","a","a"
"Minter Bay","Three Tree Point",-0.823610930688883,0.4102,0.7774,"No","a","a"
"Blair Waterway","Miller Creek",0.81184506025047,0.4169,0.7776,"No","a","a"
"Blair Waterway Two","Penrose Point State Park",0.827532887501687,0.4079,0.7776,"No","a","a"
"Blair Waterway","Thea Foss Waterway",-0.824340630935739,0.4097,0.7777,"No","a","a"
"Browns Point Lighthouse","Williams Olson Park",-0.823610930688883,0.4102,0.778,"No","a","a"
"Eagle Harbor Dr","Salmon Beach",0.827532887501687,0.4079,0.7781,"No","a","a"
"Everett Harbor","Penrose Point State Park",-0.81184506025047,0.4169,0.7782,"No","a","a"
"Blair Waterway Two","Madrona Pont",0.815767017063275,0.4146,0.7783,"No","a","a"
"Chimacum Creek delta","Reach Island",-0.819688973876079,0.4124,0.7784,"No","a","a"
"Purdy, Burley Lagoon","Silverdale, Dyes Inlet",-0.807923103437666,0.4191,0.7786,"No","a","a"
"South of Skunk Island","Suquamish Stormwater Outfall",0.809884081844068,0.418,0.7786,"No","a","a"
"Chuckanut, Clark's Point","Point Defiance Ferry",0.81184506025047,0.4169,0.7787,"No","a","a"
"Eld Inlet","Silverdale, Dyes Inlet",-0.827532887501687,0.4079,0.7787,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","N Avenue Park",0.815767017063275,0.4146,0.7788,"No","a","a"
"Aiston Preserve","Hood Canal Holly",0.809134321335113,0.4184,0.7789,"No","a","a"
"Kingston Marina","Smith Cove, Terminal 91",-0.807923103437666,0.4191,0.7791,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Salmon Beach",-0.81184506025047,0.4169,0.7792,"No","a","a"
"Rich Passage","Suquamish Stormwater Outfall",-0.827532887501687,0.4079,0.7792,"No","a","a"
"Minter Bay","Rich Passage",0.815767017063275,0.4146,0.7793,"No","a","a"
"Elliot Bay Myrtle Edwards","Smith Cove, Terminal 91",0.817726062181992,0.4135,0.7794,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Lions Park",-0.818139472729101,0.4133,0.7795,"No","a","a"
"Penrose Point State Park","Smith Cove, Terminal 91",-0.807923103437666,0.4191,0.7797,"No","a","a"
"Eld Inlet","Salmon Beach",0.81184506025047,0.4169,0.7798,"No","a","a"
"Blair Waterway","Tulalip Reservation",0.815767017063275,0.4146,0.7799,"No","a","a"
"Blair Waterway Two","Friday Harbor",0.8135919567109,0.4159,0.7801,"No","a","a"
"Broad Spit ","Commencement Bay, Dick Gilmur Launch",-0.805962125031264,0.4203,0.7802,"No","a","a"
"Eagle Harbor Dr","Silverdale, Dyes Inlet",-0.81184506025047,0.4169,0.7803,"No","a","a"
"Arroyo Beach","Maple Hollow Park",0.816294802054893,0.4143,0.7804,"No","a","a"
"Discovery Bay","West Bay Park",0.815767017063275,0.4146,0.7804,"No","a","a"
"Browns Point Lighthouse","Suquamish Stormwater Outfall",-0.81184506025047,0.4169,0.7809,"No","a","a"
"Suquamish Stormwater Outfall","Three Tree Point",-0.81184506025047,0.4169,0.7814,"No","a","a"
"Blair Waterway Two","West Bay Park",0.804001146624862,0.4214,0.7817,"No","a","a"
"Donkey Creek Delta","Friday Harbor",-0.802843282486061,0.4221,0.7824,"No","a","a"
"Browns Point Lighthouse","Minter Bay",-0.800079189812058,0.4237,0.7827,"No","a","a"
"Commencement Bay Skookum","Port Angeles Yacht Club",0.801973840615333,0.4226,0.7828,"No","a","a"
"Chuckanut, Clark's Point","Seattle Aquarium, Pier 59",0.800079189812058,0.4237,0.7832,"No","a","a"
"Brackenwood Lane","Miller Creek",0.796157232999254,0.4259,0.7837,"No","a","a"
"Blair Waterway Two","Elliot Bay Myrtle Edwards",-0.797055534826532,0.4254,0.7838,"No","a","a"
"Brackenwood Lane","Tulalip Reservation",0.800079189812058,0.4237,0.7838,"No","a","a"
"Elliot Bay Myrtle Edwards","Jamestown",0.797506088917321,0.4252,0.7839,"No","a","a"
"Jamestown","Minter Bay",0.797677552183465,0.4251,0.7842,"No","a","a"
"Madrona Pont","Smith Cove, Terminal 91",-0.796157232999254,0.4259,0.7842,"No","a","a"
"South of Skunk Island","Williams Olson Park",0.798118211405656,0.4248,0.7843,"No","a","a"
"Three Tree Point","Williams Olson Park",0.800079189812058,0.4237,0.7843,"No","a","a"
"Aiston Preserve","Maristone Island",-0.794813359895554,0.4267,0.7846,"No","a","a"
"Lions Park","Shilshole Bay",0.794196254592851,0.4271,0.7847,"No","a","a"
"Brackenwood Lane","Chuckanut, Clark's Point",-0.792235276186449,0.4282,0.7852,"No","a","a"
"Friday Harbor","Smith Cove, Terminal 91",-0.79292142935544,0.4278,0.7856,"No","a","a"
"Salmon Beach","Thea Foss Waterway",-0.791267787167003,0.4288,0.7857,"No","a","a"
"Seattle Aquarium, Pier 59","Tulalip Reservation",0.792235276186449,0.4282,0.7858,"No","a","a"
"Maristone Island","South of Skunk Island",-0.784072638815884,0.433,0.787,"No","a","a"
"Eagle Harbor Dr","Mukilteo",0.784391362560841,0.4328,0.7872,"No","a","a"
"Blair Waterway","Cherry Point Aquatic Reserve, Conoco Phillips",0.780469405748037,0.4351,0.7877,"No","a","a"
"Miller Creek","N Avenue Park",0.784391362560841,0.4328,0.7878,"No","a","a"
"Mukilteo","Purdy, Burley Lagoon",-0.788313319373645,0.4305,0.7878,"No","a","a"
"Blair Waterway","Chuckanut, Clark's Point",-0.776547448935233,0.4374,0.7882,"No","a","a"
"Maple Hollow Park","Purdy, Dexters",0.780469405748037,0.4351,0.7882,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Rich Passage",0.784391362560841,0.4328,0.7883,"No","a","a"
"Meyer's Point, Henderson Inlet","Three Tree Point",0.782430384154439,0.434,0.7883,"No","a","a"
"Miller Creek","Seattle Aquarium, Pier 59",-0.788313319373645,0.4305,0.7884,"No","a","a"
"Edmonds Ferry","Everett Harbor",-0.776547448935233,0.4374,0.7887,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Reach Island",0.775558186376854,0.438,0.7887,"No","a","a"
"Salmon Bay, Commodore Park","Salmon Beach",-0.780469405748037,0.4351,0.7888,"No","a","a"
"Meyer's Point, Henderson Inlet","South of Skunk Island",0.784391362560841,0.4328,0.7888,"No","a","a"
"Maristone Island","Three Tree Point",-0.786220783031818,0.4317,0.789,"No","a","a"
"Donkey Creek Delta","Filucy Bay",-0.776547448935233,0.4374,0.7892,"No","a","a"
"Broad Spit ","Lions Park",-0.77458647052883,0.4386,0.7892,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Des Moines Marina",0.778508427341635,0.4363,0.7893,"No","a","a"
"N Avenue Park","Tulalip Reservation",-0.780469405748037,0.4351,0.7893,"No","a","a"
"Smith Cove, Terminal 91","West Bay Park",0.784391362560841,0.4328,0.7893,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Eastsound, Fishing Bay",0.786352340967243,0.4317,0.7894,"No","a","a"
"Discovery Bay","Elliot Bay Myrtle Edwards",-0.784653218413256,0.4327,0.7896,"No","a","a"
"Discovery Bay","Kopachuck State Park",0.776547448935233,0.4374,0.7898,"No","a","a"
"Point Defiance Ferry","Tulalip Reservation",0.780469405748037,0.4351,0.7898,"No","a","a"
"Jamestown","Suquamish Stormwater Outfall",0.784788686887862,0.4326,0.79,"No","a","a"
"Miller Creek","Point Defiance Ferry",-0.776547448935233,0.4374,0.7903,"No","a","a"
"Manchester, Stormwater Outfall","Port Angeles Yacht Club",-0.768319581232369,0.4423,0.7906,"No","a","a"
"Browns Point Lighthouse","Elliott Bay, Harbor Island, Pier 17",-0.768703535309624,0.4421,0.7907,"No","a","a"
"Commencement Bay Skookum","Edmonds Marina",-0.772625492122428,0.4397,0.7908,"No","a","a"
"Penn Cove Reference","Smith Cove, Terminal 91",0.776547448935233,0.4374,0.7908,"No","a","a"
"Jamestown","Williams Olson Park",0.771899821592258,0.4402,0.791,"No","a","a"
"Discovery Bay","Filucy Bay",0.768703535309624,0.4421,0.7913,"No","a","a"
"Brackenwood Lane","Cherry Point Aquatic Reserve, Conoco Phillips",0.76478157849682,0.4444,0.7918,"No","a","a"
"Donkey Creek Delta","Kopachuck State Park",-0.768703535309624,0.4421,0.7918,"No","a","a"
"Cap Sante","South of Skunk Island",0.770664513716026,0.4409,0.7918,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Purdy, Burley Lagoon",-0.766463154340451,0.4434,0.7921,"No","a","a"
"Blair Waterway Two","Kopachuck State Park",0.76478157849682,0.4444,0.7923,"No","a","a"
"Eld Inlet","Mukilteo",0.768703535309624,0.4421,0.7923,"No","a","a"
"Des Moines Marina","Reach Island",0.76478157849682,0.4444,0.7928,"No","a","a"
"Everett Harbor","Reach Island",-0.768703535309624,0.4421,0.7928,"No","a","a"
"Jamestown","Maristone Island",0.762138910111798,0.446,0.793,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Eagle Harbor Dr",-0.76232904886936,0.4459,0.7933,"No","a","a"
"South of Skunk Island","Squaxin Island",0.762820600090418,0.4456,0.7933,"No","a","a"
"Squaxin Island","Three Tree Point",-0.76478157849682,0.4444,0.7933,"No","a","a"
"Cap Sante","Three Tree Point",0.768703535309624,0.4421,0.7934,"No","a","a"
"Rich Passage","Skiff Point",-0.760859621684016,0.4467,0.7938,"No","a","a"
"Blair Waterway Two","Filucy Bay",0.756937664871212,0.4491,0.7949,"No","a","a"
"Blair Waterway Two","Penn Cove Reference",-0.756937664871212,0.4491,0.7954,"No","a","a"
"Lions Park","Silverdale, Dyes Inlet",-0.758898643277614,0.4479,0.7954,"No","a","a"
"Eastsound, Fishing Bay","Reach Island",0.756937664871212,0.4491,0.7959,"No","a","a"
"Discovery Bay","Tulalip Bay",0.757578860152699,0.4487,0.7963,"No","a","a"
"Eastsound, Fishing Bay","Lions Park",-0.754976686464809,0.4503,0.7964,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Seattle Aquarium, Pier 59",-0.756937664871212,0.4491,0.7964,"No","a","a"
"Kitsap St Boat Launch","Locust Beach",0.753015708058407,0.4514,0.797,"No","a","a"
"Locust Beach","Miller Creek",0.745171794432799,0.4562,0.7975,"No","a","a"
"Purdy, Dexters","Raft Island Park",-0.753015708058407,0.4514,0.7975,"No","a","a"
"Blair Waterway Two","Tulalip Bay",0.744689994857096,0.4565,0.7975,"No","a","a"
"Port Angeles Yacht Club","Raft Island Park",0.753282571720831,0.4513,0.7977,"No","a","a"
"Discovery Bay","Penn Cove Reference",-0.745171794432799,0.4562,0.798,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Point Defiance Ferry",-0.745171794432799,0.4562,0.7985,"No","a","a"
"Chuckanut, Clark's Point","Salmon Beach",0.745171794432799,0.4562,0.799,"No","a","a"
"Purdy, Burley Lagoon","Shilshole Bay",0.745171794432799,0.4562,0.7996,"No","a","a"
"Jamestown","Penn Cove Reference",-0.748986283288963,0.4539,0.7997,"No","a","a"
"Blair Waterway","Salmon Bay, Commodore Park",0.749093751245603,0.4538,0.8001,"No","a","a"
"Browns Point Lighthouse","Skiff Point",-0.745171794432799,0.4562,0.8001,"No","a","a"
"Des Moines Marina","Lions Park",-0.747132772839201,0.455,0.8006,"No","a","a"
"Eagle Harbor Dr","Shilshole Bay",0.741249837619995,0.4585,0.8006,"No","a","a"
"Kopachuck State Park","Smith Cove, Terminal 91",-0.745171794432799,0.4562,0.8006,"No","a","a"
"Locust Beach","Tulalip Reservation",0.749093751245603,0.4538,0.8006,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Eld Inlet",-0.745792626984992,0.4558,0.801,"No","a","a"
"Gig Harbor Boat Launch","South of Skunk Island",0.747132772839201,0.455,0.8011,"No","a","a"
"Gig Harbor Boat Launch","Three Tree Point",0.745171794432799,0.4562,0.8011,"No","a","a"
"Mukilteo","Thea Foss Waterway",-0.745792626984992,0.4558,0.8015,"No","a","a"
"Manchester, Stormwater Outfall","Purdy, Dexters",0.739288859213593,0.4597,0.8022,"No","a","a"
"Broad Spit ","Reach Island",0.73732788080719,0.4609,0.8027,"No","a","a"
"Friday Harbor","Rich Passage",0.73669759494859,0.4613,0.8028,"No","a","a"
"Filucy Bay","Smith Cove, Terminal 91",-0.73732788080719,0.4609,0.8032,"No","a","a"
"Port Angeles Yacht Club","Three Tree Point",-0.737529514137315,0.4608,0.8035,"No","a","a"
"Port Angeles Yacht Club","South of Skunk Island",-0.735381369921381,0.4621,0.8037,"No","a","a"
"Jamestown","Squaxin Island",0.733233225705448,0.4634,0.8049,"No","a","a"
"Brackenwood Lane","Salmon Bay, Commodore Park",0.733405923994386,0.4633,0.8053,"No","a","a"
"Broad Spit ","Eagle Harbor Dr",-0.721640053555974,0.4705,0.8064,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Kingston Marina",0.730083026194842,0.4653,0.8067,"No","a","a"
"Donkey Creek Delta","West Bay Park",-0.729483967181582,0.4657,0.8068,"No","a","a"
"Des Moines Marina","Kingston Marina",0.721640053555974,0.4705,0.8069,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Penrose Point State Park",0.730083026194842,0.4653,0.8072,"No","a","a"
"Browns Point Lighthouse","Friday Harbor",-0.720161173064222,0.4714,0.8074,"No","a","a"
"Locust Beach","Oak Bay County Park",-0.721640053555974,0.4705,0.8074,"No","a","a"
"Manchester, Stormwater Outfall","Maristone Island",-0.719628312337866,0.4718,0.8075,"No","a","a"
"Arroyo Beach","Tulalip Reservation",0.730369033417536,0.4652,0.8075,"No","a","a"
"Chimacum Creek delta","Edmonds Ferry",0.725562010368778,0.4681,0.8079,"No","a","a"
"Des Moines Marina","Penrose Point State Park",0.721640053555974,0.4705,0.8079,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Madrona Pont",0.717680709781566,0.473,0.808,"No","a","a"
"Kitsap St Boat Launch","Point Defiance Ferry",0.721640053555974,0.4705,0.8084,"No","a","a"
"Broad Spit ","Purdy, Burley Lagoon",-0.725562010368778,0.4681,0.8084,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Silverdale, Dyes Inlet",-0.72752298877518,0.4669,0.8084,"No","a","a"
"Donkey Creek Delta","Madrona Pont",-0.71771809674317,0.4729,0.8085,"No","a","a"
"Maple Hollow Park","Port Angeles Yacht Club",-0.723208552697756,0.4696,0.8088,"No","a","a"
"Salmon Bay, Commodore Park","Seattle Aquarium, Pier 59",-0.725562010368778,0.4681,0.8089,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Thea Foss Waterway",-0.722628391951686,0.4699,0.8089,"No","a","a"
"Locust Beach","Rocky Point",-0.721640053555974,0.4705,0.809,"No","a","a"
"Reach Island","Shilshole Bay",-0.71771809674317,0.4729,0.809,"No","a","a"
"Arroyo Beach","Miller Creek",0.726072744985668,0.4678,0.8094,"No","a","a"
"Eld Inlet","Shilshole Bay",0.725562010368778,0.4681,0.8094,"No","a","a"
"Smith Cove, Terminal 91","Tulalip Bay",0.723208552697756,0.4696,0.8094,"No","a","a"
"Eastsound, Fishing Bay","Kingston Marina",0.713796139930365,0.4754,0.8095,"No","a","a"
"Commencement Bay Skookum","Meyer's Point, Henderson Inlet",-0.723601031962376,0.4693,0.8095,"No","a","a"
"Discovery Bay","Skiff Point",0.721640053555974,0.4705,0.8095,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Locust Beach",-0.713796139930365,0.4754,0.81,"No","a","a"
"Cap Sante","Commencement Bay Skookum",0.709874183117561,0.4778,0.8106,"No","a","a"
"Eastsound, Fishing Bay","Penrose Point State Park",0.713796139930365,0.4754,0.8106,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Friday Harbor",0.712104677505788,0.4764,0.8108,"No","a","a"
"Arroyo Beach","Commencement Bay Skookum",-0.708887591258197,0.4784,0.8111,"No","a","a"
"Des Moines Marina","Madrona Pont",0.709874183117561,0.4778,0.8111,"No","a","a"
"Filucy Bay","Rich Passage",0.713796139930365,0.4754,0.8111,"No","a","a"
"Broad Spit ","Eld Inlet",-0.705952226304757,0.4802,0.8112,"No","a","a"
"Des Moines Marina","Friday Harbor",0.701971108991417,0.4827,0.8113,"No","a","a"
