"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Aiston Preserve","Hood Canal Holly",-0.96527430656317,0.3344,0.7284,"No","ab","ab"
"Jamestown","Suquamish Stormwater Outfall",0.964558758522723,0.3348,0.7286,"No","ab","ab"
"Discovery Bay","Raft Island Park",-0.962168025705854,0.336,0.7306,"No","ab","ab"
"Cap Sante","Chimacum Creek delta",0.960208416692196,0.337,0.731,"No","ab","ab"
"Hood Canal Holly","Kitsap St Boat Launch",0.960981018320487,0.3366,0.7313,"No","ab","ab"
"Everett Harbor","Locust Beach",0.960208416692196,0.337,0.7316,"No","ab","ab"
"Brackenwood Lane","Meyer's Point, Henderson Inlet",-0.958248807678539,0.3379,0.732,"No","ab","ab"
"Donkey Creek Delta","Locust Beach",0.956289198664881,0.3389,0.7324,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Jamestown",0.95713229607907,0.3385,0.7326,"No","ab","ab"
"Everett Harbor","Purdy, Burley Lagoon",0.958248807678539,0.3379,0.7326,"No","ab","ab"
"Eld Inlet","Kingston Marina",0.954329589651224,0.3399,0.7327,"No","ab","ab"
"Elliot Bay Myrtle Edwards","Skiff Point",0.956377091478143,0.3389,0.7328,"No","ab","ab"
"Donkey Creek Delta","Purdy, Burley Lagoon",0.954329589651224,0.3399,0.7333,"No","ab","ab"
"Arroyo Beach","Salmon Bay, Commodore Park",-0.954541085956463,0.3398,0.7337,"No","ab","ab"
"Maple Hollow Park","Minter Bay",0.950410371623909,0.3419,0.7341,"No","ab","ab"
"Seattle Aquarium, Pier 59","Squaxin Island",0.952369980637566,0.3409,0.7343,"No","ab","ab"
"Elliott Bay, Harbor Island, Pier 17","Shilshole Bay",0.950410371623909,0.3419,0.7347,"No","ab","ab"
"Eastsound, Fishing Bay","Williams Olson Park",-0.950410371623909,0.3419,0.7353,"No","ab","ab"
"Chuckanut, Clark's Point","North Camano",0.948450762610251,0.3429,0.7356,"No","ab","ab"
"Oak Bay County Park","Williams Olson Park",0.950410371623909,0.3419,0.7358,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Silverdale, Dyes Inlet",0.947288410695197,0.3435,0.7363,"No","ab","ab"
"Locust Beach","Miller Creek",-0.944531544582936,0.3449,0.7388,"No","ab","ab"
"Miller Creek","Purdy, Burley Lagoon",0.942571935569278,0.3459,0.7397,"No","ab","ab"
"Broad Spit ","Des Moines Marina",0.940612326555621,0.3469,0.7401,"No","ab","ab"
"Suquamish Stormwater Outfall","Tulalip Bay",-0.941661221228415,0.3464,0.7401,"No","ab","ab"
"Penn Cove Reference","Smith Cove, Terminal 91",-0.942571935569278,0.3459,0.7403,"No","ab","ab"
"Filucy Bay","Seattle Aquarium, Pier 59",-0.940612326555621,0.3469,0.7407,"No","ab","ab"
"North Camano","Rocky Point",-0.938652717541963,0.3479,0.7411,"No","ab","ab"
"Penrose Point State Park","Skiff Point",-0.938652717541963,0.3479,0.7417,"No","ab","ab"
"Des Moines Marina","South of Skunk Island",-0.936693108528306,0.3489,0.7427,"No","ab","ab"
"Gig Harbor Boat Launch","Mukilteo",-0.922975845432703,0.356,0.7431,"No","ab","ab"
"Commencement Bay, Dick Gilmur Launch","Maple Hollow Park",-0.930814281487333,0.3519,0.7432,"No","ab","ab"
"Eagle Harbor Dr","Maple Hollow Park",0.932773890500991,0.3509,0.7434,"No","a","ab"
"Cap Sante","Purdy, Burley Lagoon",0.922975845432703,0.356,0.7437,"No","ab","ab"
"Arroyo Beach","Donkey Creek Delta",-0.926634712379025,0.3541,0.7438,"No","ab","ab"
"Gig Harbor Boat Launch","Reach Island",-0.930814281487333,0.3519,0.7438,"No","ab","ab"
"Cap Sante","Locust Beach",0.92493545444636,0.355,0.7439,"No","ab","ab"
"Maristone Island","Three Tree Point",-0.934505740823944,0.35,0.7439,"No","ab","ab"
"Commencement Bay Skookum","Gig Harbor Boat Launch",0.926895063460018,0.354,0.744,"No","ab","ab"
"Lions Park","Reach Island",-0.919056627405388,0.3581,0.744,"No","b","ab"
"Seattle Aquarium, Pier 59","Smith Cove, Terminal 91",0.932773890500991,0.3509,0.744,"No","ab","ab"
"Broad Spit ","Eastsound, Fishing Bay",0.921016236419045,0.357,0.7441,"No","ab","ab"
"Filucy Bay","Penn Cove Reference",0.934733499514648,0.3499,0.7442,"No","ab","ab"
"Broad Spit ","Raft Island Park",-0.928854672473675,0.353,0.7442,"No","ab","ab"
"Kitsap St Boat Launch","Salmon Bay, Commodore Park",-0.922975845432703,0.356,0.7443,"No","ab","ab"
"Oak Bay County Park","Thea Foss Waterway",0.928284805421766,0.3533,0.7443,"No","ab","ab"
"Gig Harbor Boat Launch","Tulalip Reservation",-0.930814281487333,0.3519,0.7444,"No","ab","ab"
"Madrona Pont","Skiff Point",-0.92493545444636,0.355,0.7445,"No","ab","ab"
"Lions Park","Tulalip Reservation",-0.919056627405388,0.3581,0.7445,"No","b","ab"
"Aiston Preserve","Salmon Bay, Commodore Park",-0.926895063460018,0.354,0.7446,"No","ab","ab"
"Raft Island Park","South of Skunk Island",0.932773890500991,0.3509,0.7446,"No","ab","ab"
"Chimacum Creek delta","Silverdale, Dyes Inlet",-0.921016236419045,0.357,0.7447,"No","ab","ab"
"Salmon Bay, Commodore Park","West Bay Park",0.928854672473675,0.353,0.7448,"No","ab","ab"
"Arroyo Beach","Everett Harbor",-0.930928000621708,0.3519,0.7449,"No","ab","ab"
"Maple Hollow Park","Rich Passage",0.91709701839173,0.3591,0.7449,"No","ab","ab"
"Penn Cove Reference","Squaxin Island",-0.922975845432703,0.356,0.7449,"No","ab","ab"
"Hood Canal Holly","Suquamish Stormwater Outfall",0.93307464474305,0.3508,0.7449,"No","ab","ab"
"Browns Point Lighthouse","Three Tree Point",0.92493545444636,0.355,0.745,"No","ab","ab"
"Reach Island","Williams Olson Park",-0.919056627405388,0.3581,0.7451,"No","ab","ab"
"Mukilteo","Williams Olson Park",-0.926895063460018,0.354,0.7452,"No","ab","ab"
"Commencement Bay Skookum","Williams Olson Park",-0.922975845432703,0.356,0.7454,"No","ab","ab"
"Eastsound, Fishing Bay","South of Skunk Island",-0.91709701839173,0.3591,0.7455,"No","ab","ab"
"Tulalip Reservation","Williams Olson Park",-0.919056627405388,0.3581,0.7457,"No","ab","ab"
"Commencement Bay Skookum","Lions Park",0.915137409378073,0.3601,0.7465,"No","ab","b"
"Arroyo Beach","Miller Creek",-0.913754847650977,0.3608,0.7474,"No","ab","ab"
"Donkey Creek Delta","Kitsap St Boat Launch",0.897500928255155,0.3695,0.748,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Miller Creek",0.885320132629659,0.376,0.7484,"No","ab","ab"
"Eagle Harbor Dr","Seattle Aquarium, Pier 59",0.883783665159552,0.3768,0.7484,"No","a","ab"
"Des Moines Marina","Maristone Island",-0.896581694680246,0.3699,0.7485,"No","ab","ab"
"Kitsap St Boat Launch","Miller Creek",-0.88574327417321,0.3758,0.7485,"No","ab","ab"
"Commencement Bay, Dick Gilmur Launch","Penn Cove Reference",0.895541319241497,0.3705,0.7485,"No","ab","ab"
"Aiston Preserve","Everett Harbor",-0.905339364309785,0.3653,0.7486,"No","ab","ab"
"Broad Spit ","Mukilteo",0.897500928255155,0.3695,0.7486,"No","ab","ab"
"Eastsound, Fishing Bay","Gig Harbor Boat Launch",0.899460537268812,0.3684,0.7487,"No","ab","ab"
"Aiston Preserve","Miller Creek",-0.889662492200525,0.3736,0.7487,"No","ab","ab"
"Purdy, Burley Lagoon","Silverdale, Dyes Inlet",-0.883783665159552,0.3768,0.7489,"No","ab","ab"
"Shilshole Bay","Thea Foss Waterway",-0.891516960436213,0.3727,0.7489,"No","ab","ab"
"Blair Waterway Two","Salmon Beach",-0.88574327417321,0.3758,0.749,"No","ab","ab"
"Salmon Beach","Smith Cove, Terminal 91",-0.895541319241497,0.3705,0.749,"No","ab","ab"
"Discovery Bay","Eastsound, Fishing Bay",0.887702883186867,0.3747,0.7491,"No","ab","ab"
"Kopachuck State Park","N Avenue Park",-0.905339364309785,0.3653,0.7492,"No","ab","ab"
"Eld Inlet","North Camano",0.897500928255155,0.3695,0.7492,"No","ab","ab"
"Broad Spit ","Reach Island",0.889662492200525,0.3736,0.7492,"No","ab","ab"
"Cherry Point Aquatic Reserve, Conoco Phillips","Meyer's Point, Henderson Inlet",-0.899460537268812,0.3684,0.7493,"No","ab","ab"
"Aiston Preserve","Donkey Creek Delta",-0.90142014628247,0.3674,0.7494,"No","ab","ab"
"Filucy Bay","Maple Hollow Park",-0.891622101214182,0.3726,0.7494,"No","ab","ab"
"Broad Spit ","Commencement Bay Skookum",0.89358171022784,0.3715,0.7495,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Port Angeles Yacht Club",0.893059047058794,0.3718,0.7495,"No","ab","ab"
"Maple Hollow Park","Smith Cove, Terminal 91",0.883783665159552,0.3768,0.7495,"No","ab","ab"
"Lions Park","Mukilteo",-0.911218191350758,0.3622,0.7496,"No","b","ab"
"Locust Beach","Silverdale, Dyes Inlet",-0.88574327417321,0.3758,0.7496,"No","ab","ab"
"Maple Hollow Park","Squaxin Island",0.903379755296127,0.3663,0.7496,"No","ab","ab"
"Eastsound, Fishing Bay","Lions Park",0.887702883186867,0.3747,0.7497,"No","ab","b"
"Des Moines Marina","Purdy, Dexters",-0.897500928255155,0.3695,0.7497,"No","ab","ab"
"Blair Waterway","Shilshole Bay",0.905339364309785,0.3653,0.7497,"No","ab","ab"
"Arroyo Beach","Cap Sante",-0.892288406437563,0.3722,0.7498,"No","ab","ab"
"Eld Inlet","Elliot Bay Myrtle Edwards",-0.900605641219158,0.3678,0.7498,"No","ab","ab"
"Chimacum Creek delta","Friday Harbor",-0.906802469025712,0.3645,0.7498,"No","ab","ab"
"Commencement Bay Skookum","South of Skunk Island",-0.889662492200525,0.3736,0.7498,"No","ab","ab"
"Skiff Point","Three Tree Point",-0.899460537268812,0.3684,0.7499,"No","ab","ab"
"Miller Creek","West Bay Park",0.891622101214182,0.3726,0.7499,"No","ab","ab"
"Everett Harbor","Kitsap St Boat Launch",0.90142014628247,0.3674,0.75,"No","ab","ab"
"Mukilteo","South of Skunk Island",-0.89358171022784,0.3715,0.75,"No","ab","ab"
"Reach Island","South of Skunk Island",-0.88574327417321,0.3758,0.7501,"No","ab","ab"
"Donkey Creek Delta","West Bay Park",0.903379755296127,0.3663,0.7501,"No","ab","ab"
"Cap Sante","Commencement Bay, Milwaukee Waterway",-0.905976225318171,0.3649,0.7502,"No","ab","ab"
"Filucy Bay","Salmon Beach",0.887702883186867,0.3747,0.7502,"No","ab","ab"
"Edmonds Marina","Shilshole Bay",0.905339364309785,0.3653,0.7503,"No","ab","ab"
"Salmon Bay, Commodore Park","Suquamish Stormwater Outfall",0.897500928255155,0.3695,0.7503,"No","ab","ab"
"Des Moines Marina","Discovery Bay",-0.907298973323443,0.3642,0.7504,"No","ab","ab"
"Friday Harbor","N Avenue Park",-0.906802469025712,0.3645,0.7504,"No","ab","ab"
"Broad Spit ","Tulalip Reservation",0.889662492200525,0.3736,0.7504,"No","ab","ab"
"Raft Island Park","Williams Olson Park",0.899460537268812,0.3684,0.7504,"No","ab","ab"
"Chimacum Creek delta","Manchester, Stormwater Outfall",-0.90142014628247,0.3674,0.7506,"No","ab","ab"
"South of Skunk Island","Tulalip Reservation",0.88574327417321,0.3758,0.7507,"No","ab","ab"
"Blair Waterway","N Avenue Park",-0.907298973323443,0.3642,0.751,"No","ab","ab"
"Kingston Marina","Skiff Point",-0.90142014628247,0.3674,0.7511,"No","ab","ab"
"Penn Cove Reference","Rich Passage",-0.9092585823371,0.3632,0.7512,"No","ab","ab"
"Edmonds Marina","N Avenue Park",-0.907298973323443,0.3642,0.7516,"No","ab","ab"
"Des Moines Marina","Gig Harbor Boat Launch",0.879864447132237,0.3789,0.752,"No","ab","ab"
"Kopachuck State Park","Shilshole Bay",0.907298973323443,0.3642,0.7522,"No","ab","ab"
"Everett Harbor","West Bay Park",0.907298973323443,0.3642,0.7527,"No","ab","ab"
"Chuckanut, Clark's Point","Des Moines Marina",0.875945229104922,0.3811,0.7529,"No","ab","ab"
"Eastsound, Fishing Bay","Maristone Island",-0.875115253466833,0.3815,0.7533,"No","ab","ab"
"Raft Island Park","Thea Foss Waterway",0.874578964431632,0.3818,0.7533,"No","ab","ab"
"Minter Bay","Penn Cove Reference",0.875945229104922,0.3811,0.7535,"No","ab","ab"
"Eastsound, Fishing Bay","Purdy, Dexters",-0.87790483811858,0.38,0.7536,"No","ab","ab"
"Chambers Bay Park","Salmon Beach",-0.875945229104922,0.3811,0.754,"No","ab","ab"
"Donkey Creek Delta","Suquamish Stormwater Outfall",0.872026011077607,0.3832,0.7544,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Donkey Creek Delta",0.872926477016551,0.3827,0.7545,"No","ab","ab"
"Salmon Beach","Squaxin Island",-0.875945229104922,0.3811,0.7546,"No","ab","ab"
"Cap Sante","West Bay Park",0.872026011077607,0.3832,0.7549,"No","ab","ab"
"Everett Harbor","Suquamish Stormwater Outfall",0.875945229104922,0.3811,0.7551,"No","ab","ab"
"Aiston Preserve","Cap Sante",-0.870066402063949,0.3843,0.7559,"No","ab","ab"
"Friday Harbor","Locust Beach",0.869621502186389,0.3845,0.7559,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Everett Harbor",0.868795258478848,0.385,0.7562,"No","ab","ab"
"Cap Sante","Kitsap St Boat Launch",0.866147184036634,0.3864,0.7563,"No","ab","ab"
"Des Moines Marina","Lions Park",0.868106793050292,0.3853,0.7564,"No","ab","b"
"Friday Harbor","Purdy, Burley Lagoon",0.867555892917538,0.3856,0.7564,"No","ab","ab"
"Locust Beach","Manchester, Stormwater Outfall",-0.866147184036634,0.3864,0.7568,"No","ab","ab"
"Discovery Bay","Mukilteo",0.864187575022977,0.3875,0.7573,"No","ab","ab"
"Des Moines Marina","Rocky Point",-0.866147184036634,0.3864,0.7574,"No","ab","ab"
"Manchester, Stormwater Outfall","Purdy, Burley Lagoon",0.864187575022977,0.3875,0.7579,"No","ab","ab"
"Elliott Bay, Harbor Island, Pier 17","N Avenue Park",-0.862227966009319,0.3886,0.7583,"No","ab","ab"
"Rich Passage","Salmon Beach",0.862227966009319,0.3886,0.7589,"No","ab","ab"
"Commencement Bay Skookum","Discovery Bay",-0.860268356995662,0.3896,0.7593,"No","ab","ab"
"Miller Creek","Suquamish Stormwater Outfall",0.860268356995662,0.3896,0.7599,"No","ab","ab"
"Chuckanut, Clark's Point","Eastsound, Fishing Bay",0.856349138968346,0.3918,0.7602,"No","ab","ab"
"Chimacum Creek delta","Elliott Bay, Harbor Island, Pier 17",-0.858308747982004,0.3907,0.7603,"No","ab","ab"
"Discovery Bay","Reach Island",0.856349138968346,0.3918,0.7608,"No","ab","ab"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Raft Island Park",0.858308747982004,0.3907,0.7609,"No","ab","ab"
"Elliot Bay Myrtle Edwards","Rocky Point",0.857227846573281,0.3913,0.7609,"No","ab","ab"
"Discovery Bay","Tulalip Reservation",0.856349138968346,0.3918,0.7613,"No","ab","ab"
"Mukilteo","Purdy, Dexters",-0.854389529954689,0.3929,0.7618,"No","ab","ab"
"Meyer's Point, Henderson Inlet","Minter Bay",0.852429920941031,0.394,0.7634,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Salmon Bay, Commodore Park",0.846073556521484,0.3975,0.7636,"No","ab","ab"
"Purdy, Dexters","Reach Island",0.846551093900059,0.3972,0.7637,"No","ab","ab"
"North Camano","Skiff Point",-0.844591484886401,0.3983,0.7641,"No","ab","ab"
"Commencement Bay Skookum","Maristone Island",-0.845062235768053,0.3981,0.7642,"No","ab","ab"
"Eastsound, Fishing Bay","Rocky Point",-0.846551093900059,0.3972,0.7642,"No","ab","ab"
"Point Defiance Ferry","Raft Island Park",0.848510702913716,0.3962,0.7648,"No","ab","ab"
"Eld Inlet","Three Tree Point",-0.846551093900059,0.3972,0.7648,"No","ab","ab"
"Commencement Bay Skookum","Purdy, Dexters",-0.850470311927374,0.3951,0.7649,"No","ab","ab"
"Maristone Island","Mukilteo",0.849355524010736,0.3957,0.765,"No","ab","ab"
"Purdy, Dexters","Tulalip Reservation",0.846551093900059,0.3972,0.7653,"No","ab","ab"
"Commencement Bay, Dick Gilmur Launch","Salmon Beach",0.848510702913716,0.3962,0.7654,"No","ab","ab"
"Chuckanut, Clark's Point","Elliot Bay Myrtle Edwards",-0.846899800229025,0.3971,0.7655,"No","ab","ab"
"Arroyo Beach","Silverdale, Dyes Inlet",-0.849355524010736,0.3957,0.7656,"No","ab","ab"
"Elliot Bay Myrtle Edwards","Seattle Aquarium, Pier 59",-0.846899800229025,0.3971,0.766,"No","ab","ab"
"Cap Sante","Suquamish Stormwater Outfall",0.840672266859086,0.4005,0.7667,"No","ab","ab"
"Maristone Island","Reach Island",0.840768947525371,0.4005,0.7672,"No","ab","ab"
"Maristone Island","Tulalip Reservation",0.840768947525371,0.4005,0.7677,"No","ab","ab"
"Blair Waterway Two","Penn Cove Reference",-0.838712657845428,0.4016,0.7683,"No","ab","ab"
"Arroyo Beach","Friday Harbor",-0.834477790811685,0.404,0.7723,"No","ab","ab"
"Commencement Bay, Dick Gilmur Launch","Meyer's Point, Henderson Inlet",-0.832833830804456,0.4049,0.7724,"No","ab","ab"
"Chuckanut, Clark's Point","Mukilteo",0.832833830804456,0.4049,0.773,"No","ab","ab"
"Silverdale, Dyes Inlet","West Bay Park",0.832833830804456,0.4049,0.7735,"No","ab","ab"
"Chuckanut, Clark's Point","Commencement Bay Skookum",0.828914612777141,0.4072,0.7739,"No","ab","ab"
"Aiston Preserve","Silverdale, Dyes Inlet",-0.830874221790798,0.406,0.774,"No","ab","ab"
"Arroyo Beach","Manchester, Stormwater Outfall",-0.827889082797322,0.4077,0.7745,"No","ab","ab"
"Chambers Bay Park","Penn Cove Reference",-0.828914612777141,0.4072,0.7745,"No","ab","ab"
"Kitsap St Boat Launch","Silverdale, Dyes Inlet",-0.826955003763483,0.4083,0.7749,"No","ab","ab"
"Cherry Point Aquatic Reserve, Conoco Phillips","Penn Cove Reference",0.828914612777141,0.4072,0.775,"No","ab","ab"
"Manchester, Stormwater Outfall","N Avenue Park",-0.819116567708853,0.4127,0.7752,"No","ab","ab"
"Des Moines Marina","Eld Inlet",-0.824995394749826,0.4094,0.7754,"No","ab","ab"
"Minter Bay","Salmon Beach",0.828914612777141,0.4072,0.7755,"No","ab","ab"
"Hood Canal Holly","N Avenue Park",-0.820733602392851,0.4118,0.7756,"No","ab","ab"
"Elliot Bay Myrtle Edwards","Purdy, Dexters",0.824178098271661,0.4098,0.7757,"No","ab","ab"
"Blair Waterway","Oak Bay County Park",-0.821076176722511,0.4116,0.7758,"No","ab","ab"
"Kopachuck State Park","Oak Bay County Park",-0.819116567708853,0.4127,0.7758,"No","ab","ab"
"Elliott Bay, Harbor Island, Pier 17","Locust Beach",0.823035785736168,0.4105,0.7759,"No","ab","ab"
"Chuckanut, Clark's Point","Reach Island",0.824995394749826,0.4094,0.7759,"No","ab","ab"
"Meyer's Point, Henderson Inlet","Rich Passage",0.819116567708853,0.4127,0.7763,"No","ab","ab"
"Edmonds Marina","Oak Bay County Park",-0.821076176722511,0.4116,0.7764,"No","ab","ab"
"Mukilteo","Rocky Point",-0.823035785736168,0.4105,0.7764,"No","ab","ab"
"Chuckanut, Clark's Point","Tulalip Reservation",0.824995394749826,0.4094,0.7765,"No","ab","ab"
"Aiston Preserve","Manchester, Stormwater Outfall",-0.811278131654223,0.4172,0.7766,"No","ab","ab"
"Blair Waterway","Chimacum Creek delta",0.81323774066788,0.4161,0.7767,"No","ab","ab"
"Commencement Bay Skookum","Rocky Point",-0.819116567708853,0.4127,0.7768,"No","ab","ab"
"Elliott Bay, Harbor Island, Pier 17","Purdy, Burley Lagoon",0.821076176722511,0.4116,0.7769,"No","ab","ab"
"Aiston Preserve","Friday Harbor",-0.811784442658553,0.4169,0.7771,"No","ab","ab"
"Chimacum Creek delta","Edmonds Marina",-0.81323774066788,0.4161,0.7772,"No","ab","ab"
"Seattle Aquarium, Pier 59","Three Tree Point",0.811278131654223,0.4172,0.7772,"No","ab","ab"
"Chimacum Creek delta","Kopachuck State Park",-0.815197349681538,0.415,0.7773,"No","ab","ab"
"N Avenue Park","Tulalip Bay",0.812147025907485,0.4167,0.7773,"No","ab","ab"
"Penrose Point State Park","Salmon Beach",-0.821076176722511,0.4116,0.7774,"No","ab","ab"
"Discovery Bay","Elliot Bay Myrtle Edwards",-0.813850051927405,0.4157,0.7776,"No","ab","ab"
"Manchester, Stormwater Outfall","West Bay Park",0.81323774066788,0.4161,0.7777,"No","ab","ab"
"Reach Island","Rocky Point",-0.815197349681538,0.415,0.7778,"No","ab","ab"
"Kitsap St Boat Launch","Manchester, Stormwater Outfall",-0.807358913626908,0.4195,0.7781,"No","ab","ab"
"Friday Harbor","Oak Bay County Park",-0.815915661196256,0.4145,0.7781,"No","ab","ab"
"Friday Harbor","West Bay Park",0.813850051927405,0.4157,0.7782,"No","ab","ab"
"Rocky Point","Tulalip Reservation",0.815197349681538,0.415,0.7783,"No","ab","ab"
"Eastsound, Fishing Bay","Eld Inlet",-0.80539930461325,0.4206,0.7786,"No","ab","ab"
"Gig Harbor Boat Launch","North Camano",-0.807358913626908,0.4195,0.7787,"No","ab","ab"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Oak Bay County Park",0.807358913626908,0.4195,0.7792,"No","ab","ab"
"Meyer's Point, Henderson Inlet","Squaxin Island",0.80539930461325,0.4206,0.7792,"No","ab","ab"
"Madrona Pont","Salmon Beach",-0.807358913626908,0.4195,0.7797,"No","ab","ab"
"Rocky Point","Three Tree Point",-0.80539930461325,0.4206,0.7797,"No","ab","ab"
"Friday Harbor","Kitsap St Boat Launch",0.807653224120851,0.4193,0.78,"No","ab","ab"
"Penn Cove Reference","Port Angeles Yacht Club",-0.80356044942212,0.4217,0.7801,"No","ab","ab"
"Maristone Island","Smith Cove, Terminal 91",-0.801413805300779,0.4229,0.7813,"No","ab","ab"
"Silverdale, Dyes Inlet","Suquamish Stormwater Outfall",0.801480086585935,0.4229,0.7817,"No","ab","ab"
"N Avenue Park","Silverdale, Dyes Inlet",0.799520477572278,0.424,0.7828,"No","ab","ab"
"Oak Bay County Park","Point Defiance Ferry",-0.79756086855862,0.4251,0.7843,"No","ab","ab"
"Elliot Bay Myrtle Edwards","Maple Hollow Park",-0.795259568507743,0.4265,0.7852,"No","ab","ab"
"Lions Park","North Camano",-0.795601259544963,0.4263,0.7854,"No","b","ab"
"Chimacum Creek delta","Thea Foss Waterway",-0.794433324800202,0.4269,0.7855,"No","ab","ab"
"Filucy Bay","Meyer's Point, Henderson Inlet",-0.793641650531305,0.4274,0.7859,"No","ab","ab"
"Chuckanut, Clark's Point","Three Tree Point",-0.795601259544963,0.4263,0.7859,"No","ab","ab"
"Filucy Bay","Maristone Island",0.792827228815413,0.4279,0.7862,"No","ab","ab"
"Jamestown","N Avenue Park",-0.789249488613178,0.43,0.7895,"No","ab","ab"
"Meyer's Point, Henderson Inlet","Smith Cove, Terminal 91",0.785803214476675,0.432,0.7927,"No","ab","ab"
"Browns Point Lighthouse","Eagle Harbor Dr",-0.770126342367415,0.4412,0.7929,"No","ab","a"
"Commencement Bay Skookum","Eld Inlet",-0.777964778422045,0.4366,0.793,"No","ab","ab"
"Elliott Bay, Harbor Island, Pier 17","Oak Bay County Park",-0.776005169408387,0.4377,0.793,"No","ab","ab"
"Penn Cove Reference","Penrose Point State Park",0.77404556039473,0.4389,0.793,"No","ab","ab"
"Edmonds Ferry","Meyer's Point, Henderson Inlet",0.770126342367415,0.4412,0.7934,"No","a","ab"
"Blair Waterway","Purdy, Burley Lagoon",0.776005169408387,0.4377,0.7935,"No","ab","ab"
"Eld Inlet","Reach Island",0.77404556039473,0.4389,0.7935,"No","ab","ab"
"Blair Waterway","Locust Beach",0.777964778422045,0.4366,0.7936,"No","ab","ab"
"Aiston Preserve","Elliott Bay, Harbor Island, Pier 17",-0.768166733353757,0.4424,0.7939,"No","ab","ab"
"Brackenwood Lane","Commencement Bay, Milwaukee Waterway",-0.767580404305136,0.4427,0.794,"No","ab","ab"
"Brackenwood Lane","Penn Cove Reference",0.770126342367415,0.4412,0.794,"No","ab","ab"
"Purdy, Dexters","Three Tree Point",-0.77404556039473,0.4389,0.794,"No","ab","ab"
"Edmonds Marina","Locust Beach",0.777964778422045,0.4366,0.7941,"No","ab","ab"
"Kopachuck State Park","Locust Beach",0.779924387435702,0.4354,0.7941,"No","ab","ab"
"Edmonds Marina","Purdy, Burley Lagoon",0.776005169408387,0.4377,0.7941,"No","ab","ab"
"Eld Inlet","Mukilteo",0.78188399644936,0.4343,0.7942,"No","ab","ab"
"Kingston Marina","Salmon Beach",-0.783843605463017,0.4331,0.7942,"No","ab","ab"
"Arroyo Beach","Elliott Bay, Harbor Island, Pier 17",-0.780662912127812,0.435,0.7944,"No","ab","ab"
"Blair Waterway","Raft Island Park",-0.770126342367415,0.4412,0.7945,"No","ab","ab"
"Kopachuck State Park","Raft Island Park",-0.768166733353757,0.4424,0.7945,"No","ab","ab"
"Des Moines Marina","Skiff Point",-0.772085951381072,0.4401,0.7945,"No","ab","ab"
"Kopachuck State Park","Purdy, Burley Lagoon",0.777964778422045,0.4366,0.7946,"No","ab","ab"
"Maristone Island","Squaxin Island",-0.779947364087365,0.4354,0.7946,"No","ab","ab"
"Eld Inlet","Tulalip Reservation",0.77404556039473,0.4389,0.7946,"No","ab","ab"
"Shilshole Bay","Williams Olson Park",-0.776005169408387,0.4377,0.7946,"No","ab","ab"
"Cherry Point Aquatic Reserve, Conoco Phillips","Salmon Beach",0.78188399644936,0.4343,0.7947,"No","ab","ab"
"Elliot Bay Myrtle Edwards","South of Skunk Island",0.782865912894635,0.4337,0.7947,"No","ab","ab"
"Friday Harbor","Suquamish Stormwater Outfall",0.780800303625784,0.4349,0.7948,"No","ab","ab"
"Broad Spit ","Elliot Bay Myrtle Edwards",-0.778734694356933,0.4361,0.7949,"No","ab","ab"
"Edmonds Marina","Raft Island Park",-0.770126342367415,0.4412,0.795,"No","ab","ab"
"Skiff Point","Smith Cove, Terminal 91",-0.777964778422045,0.4366,0.7952,"No","ab","ab"
"Manchester, Stormwater Outfall","Suquamish Stormwater Outfall",0.78188399644936,0.4343,0.7953,"No","ab","ab"
"Filucy Bay","Skiff Point",0.770126342367415,0.4412,0.7956,"No","ab","ab"
"Elliott Bay, Harbor Island, Pier 17","Kitsap St Boat Launch",0.764247515326442,0.4447,0.796,"No","ab","ab"
"Elliott Bay, Harbor Island, Pier 17","West Bay Park",0.770126342367415,0.4412,0.7961,"No","ab","ab"
"Maristone Island","Rich Passage",-0.764920855237975,0.4443,0.7964,"No","ab","ab"
"Discovery Bay","Three Tree Point",-0.764247515326442,0.4447,0.7965,"No","ab","ab"
"Friday Harbor","Raft Island Park",-0.762209820206122,0.4459,0.7971,"No","ab","ab"
"Maple Hollow Park","Three Tree Point",0.762287906312784,0.4459,0.7976,"No","ab","ab"
"Cap Sante","N Avenue Park",-0.760328297299127,0.4471,0.7981,"No","ab","ab"
"Madrona Pont","Penn Cove Reference",-0.760328297299127,0.4471,0.7986,"No","ab","ab"
"Skiff Point","Squaxin Island",-0.758368688285469,0.4482,0.7996,"No","ab","ab"
"Locust Beach","Thea Foss Waterway",-0.757252357960879,0.4489,0.8003,"No","ab","ab"
"Purdy, Burley Lagoon","Thea Foss Waterway",-0.755186748692028,0.4501,0.802,"No","ab","ab"
"Port Angeles Yacht Club","Salmon Beach",0.752040990509927,0.452,0.8043,"No","ab","ab"
