"Group1","Group2","Diff","Lower","Upper","P.adj","Significant","Group1_CLD","Group2_CLD"
"Three Tree Point","Eld Inlet","2.32497652300001","-4.89673052034986","9.54668356634988","1","No","abcdef","abcefg"
"Tulalip Bay","Eld Inlet","3.69043892550001","-2.90204749339443","10.2829253443944","0.995830743301856","No","abcde","abcefg"
"Tulalip Reservation","Eld Inlet","1.68837580850001","-5.53333123484986","8.91008285184988","1","No","abcdefg","abcefg"
"West Bay Park","Eld Inlet","1.43927118125001","-5.78243586209986","8.66097822459988","1","No","abcdefg","abcefg"
"Williams Olson Park","Eld Inlet","-0.802670466249987","-8.02437750959986","6.41903657709989","1","No","abcfg","abcefg"
"Elliott Bay, Harbor Island, Pier 17","Elliot Bay Myrtle Edwards","0.714099931749987","-6.13701292368979","7.56521278718977","1","No","abcdef","abcdef"
"Everett Harbor","Elliot Bay Myrtle Edwards","-1.05731075200002","-7.9084236074398","5.79380210343977","1","No","abcdefg","abcdef"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Elliot Bay Myrtle Edwards","-1.36177196325002","-8.2128848186898","5.48934089218977","1","No","abcdefg","abcdef"
"Filucy Bay","Elliot Bay Myrtle Edwards","0.714099932249982","-6.1370129231898","7.56521278768976","1","No","abcdef","abcdef"
"Friday Harbor","Elliot Bay Myrtle Edwards","-1.63855488280002","-8.09784602780776","4.82073626220771","1","No","abcdefg","abcdef"
"Gig Harbor Boat Launch","Elliot Bay Myrtle Edwards","3.12211133175002","-3.72900152368976","9.9732241871898","0.999986996609342","No","abde","abcdef"
"Hood Canal Holly","Elliot Bay Myrtle Edwards","-3.26234801016667","-9.44664844928756","2.92195242895421","0.99900402745167","No","bcfg","abcdef"
"Jamestown","Elliot Bay Myrtle Edwards","-5.55042014383333","-11.7347205829542","0.633880295287554","0.190936942181446","No","fg","abcdef"
"Kingston Marina","Elliot Bay Myrtle Edwards","-0.282318577750018","-7.1334314331898","6.56879427768976","1","No","abcdef","abcdef"
"Kitsap St Boat Launch","Elliot Bay Myrtle Edwards","0.18821238524998","-6.6629004701898","7.03932524068976","1","No","abcdef","abcdef"
"Kopachuck State Park","Elliot Bay Myrtle Edwards","-1.02963246025002","-7.8807453156898","5.82148039518976","1","No","abcdefg","abcdef"
"Lions Park","Elliot Bay Myrtle Edwards","-1.63855488300001","-8.4896677384398","5.21255797243977","1","No","abcdefg","abcdef"
"Locust Beach","Elliot Bay Myrtle Edwards","-3.02246948000002","-9.8735823354398","3.82864337543976","0.999995734113752","No","abcfg","abcdef"
"Madrona Pont","Elliot Bay Myrtle Edwards","-0.420710037500015","-7.2718228929398","6.43040281793977","1","No","abcdef","abcdef"
"Manchester, Stormwater Outfall","Elliot Bay Myrtle Edwards","-4.82155845600003","-11.6726713114398","2.02955439943975","0.817478706569944","No","cfg","abcdef"
"Maple Hollow Park","Elliot Bay Myrtle Edwards","-1.08498904400002","-7.9361018994398","5.76612381143976","1","No","abcdefg","abcdef"
"Maristone Island","Elliot Bay Myrtle Edwards","-2.76413875500002","-8.9484391941209","3.42016168412086","0.999993276061176","No","abcfg","abcdef"
"Meyer's Point, Henderson Inlet","Elliot Bay Myrtle Edwards","-0.780527832750012","-7.63164068818979","6.07058502268977","1","No","abcdefg","abcdef"
"Miller Creek","Elliot Bay Myrtle Edwards","-0.060892242500012","-6.91200509793979","6.79022061293977","1","No","abcdef","abcdef"
"Minter Bay","Elliot Bay Myrtle Edwards","2.07033623774999","-4.78077661768979","8.92144909318977","1","No","abcde","abcdef"
"Mukilteo","Elliot Bay Myrtle Edwards","-0.725171248750017","-7.5762841041898","6.12594160668976","1","No","abcdef","abcdef"
"N Avenue Park","Elliot Bay Myrtle Edwards","-0.0332139505000191","-6.8843268059398","6.81789890493976","1","No","abcdef","abcdef"
"North Camano","Elliot Bay Myrtle Edwards","-1.25105879600002","-8.1021716514398","5.60005405943977","1","No","abcdefg","abcdef"
"Oak Bay County Park","Elliot Bay Myrtle Edwards","-1.11266733600002","-7.9637801914398","5.73844551943976","1","No","abcdefg","abcdef"
"Penn Cove Reference","Elliot Bay Myrtle Edwards","-4.82155845600002","-11.6726713114398","2.02955439943976","0.817478706569949","No","cfg","abcdef"
"Penrose Point State Park","Elliot Bay Myrtle Edwards","0.741778223749978","-6.1093346316898","7.59289107918976","1","No","abcdef","abcdef"
"Point Defiance Ferry","Elliot Bay Myrtle Edwards","0.326603844749981","-6.5245090106898","7.17771670018976","1","No","abcdef","abcdef"
"Port Angeles Yacht Club","Elliot Bay Myrtle Edwards","-0.512971010666687","-6.69727144978757","5.67132942845419","1","No","abcdef","abcdef"
"Purdy, Burley Lagoon","Elliot Bay Myrtle Edwards","2.01497965224999","-4.83613320318979","8.86609250768977","1","No","abcde","abcdef"
"Purdy, Dexters","Elliot Bay Myrtle Edwards","0.437317012749985","-6.4137958426898","7.28842986818977","1","No","abcdef","abcdef"
"Raft Island Park","Elliot Bay Myrtle Edwards","-3.76978336200001","-10.6208962174398","3.08132949343977","0.997192025430337","No","bcfg","abcdef"
"Reach Island","Elliot Bay Myrtle Edwards","-1.19570221200002","-8.0468150674398","5.65541064343976","1","No","abcdefg","abcdef"
"Rich Passage","Elliot Bay Myrtle Edwards","-0.309996870000014","-7.1611097254398","6.54111598543977","1","No","abcdef","abcdef"
"Rocky Point","Elliot Bay Myrtle Edwards","-2.99479118775002","-9.8459040431898","3.85632166768976","0.999996920735021","No","abcfg","abcdef"
"Salmon Bay, Commodore Park","Elliot Bay Myrtle Edwards","-2.57961680900002","-9.4307296644398","4.27149604643976","0.999999991311097","No","abcefg","abcdef"
"Salmon Beach","Elliot Bay Myrtle Edwards","0.880169683749987","-5.9709431716898","7.73128253918977","1","No","abcdef","abcdef"
"Seattle Aquarium, Pier 59","Elliot Bay Myrtle Edwards","0.409638720999985","-6.4414741344398","7.26075157643977","1","No","abcdef","abcdef"
"Shilshole Bay","Elliot Bay Myrtle Edwards","-5.92869013400001","-12.7798029894398","0.922422721439773","0.270228542319761","No","fg","abcdef"
"Silverdale, Dyes Inlet","Elliot Bay Myrtle Edwards","-3.02246947975001","-9.8735823351898","3.82864337568977","0.999995734113764","No","abcfg","abcdef"
"Skiff Point","Elliot Bay Myrtle Edwards","-5.87333354975002","-12.7244464051898","0.97777930568976","0.29308528491018","No","fg","abcdef"
"Smith Cove, Terminal 91","Elliot Bay Myrtle Edwards","-1.85998121825002","-8.7110940736898","4.99113163718976","1","No","abcdefg","abcdef"
"South of Skunk Island","Elliot Bay Myrtle Edwards","-0.835884416500016","-7.6869972719398","6.01522843893977","1","No","abcdefg","abcdef"
"Squaxin Island","Elliot Bay Myrtle Edwards","0.714099931999983","-6.1370129234398","7.56521278743976","1","No","abcdef","abcdef"
"Suquamish, Stormwater Outfall","Elliot Bay Myrtle Edwards","4.36763446774998","-2.4834783876898","11.2187473231898","0.950470351906664","No","de","abcdef"
"Thea Foss Waterway","Elliot Bay Myrtle Edwards","1.61641224919998","-4.84287889580775","8.07570339420772","1","No","abcde","abcdef"
"Three Tree Point","Elliot Bay Myrtle Edwards","-0.254640286000017","-7.1057531414398","6.59647256943977","1","No","abcdef","abcdef"
"Tulalip Bay","Elliot Bay Myrtle Edwards","1.11082211649998","-5.0734783226209","7.29512255562086","1","No","abcde","abcdef"
"Tulalip Reservation","Elliot Bay Myrtle Edwards","-0.891241000500017","-7.7423538559398","5.95987185493976","1","No","abcdefg","abcdef"
"West Bay Park","Elliot Bay Myrtle Edwards","-1.14034562775002","-7.9914584831898","5.71076722768977","1","No","abcdefg","abcdef"
"Williams Olson Park","Elliot Bay Myrtle Edwards","-3.38228727525001","-10.2334001306898","3.46882558018977","0.999839216604622","No","abcfg","abcdef"
"Everett Harbor","Elliott Bay, Harbor Island, Pier 17","-1.77141068375","-8.99311772709988","5.45029635959987","1","No","abcdefg","abcdef"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Elliott Bay, Harbor Island, Pier 17","-2.075871895","-9.29757893834988","5.14583514834987","1","No","abcdefg","abcdef"
"Filucy Bay","Elliott Bay, Harbor Island, Pier 17","4.99994712299667e-10","-7.22170704284988","7.22170704384987","1","No","abcdef","abcdef"
"Friday Harbor","Elliott Bay, Harbor Island, Pier 17","-2.35265481455001","-9.20376766998979","4.49845804088977","0.999999999861252","No","abcdefg","abcdef"
"Gig Harbor Boat Launch","Elliott Bay, Harbor Island, Pier 17","2.40801140000004","-4.81369564334984","9.62971844334991","0.999999999965814","No","abde","abcdef"
"Hood Canal Holly","Elliott Bay, Harbor Island, Pier 17","-3.97644794191666","-10.5689343608111","2.61603847697778","0.980741298325798","No","bcfg","abcdef"
"Jamestown","Elliott Bay, Harbor Island, Pier 17","-6.26452007558331","-12.8570064944778","0.327966343311124","0.0998304434407048","No","fg","abcdef"
"Kingston Marina","Elliott Bay, Harbor Island, Pier 17","-0.996418509500005","-8.21812555284988","6.22528853384987","1","No","abcdef","abcdef"
"Kitsap St Boat Launch","Elliott Bay, Harbor Island, Pier 17","-0.525887546500008","-7.74759458984988","6.69581949684987","1","No","abcdef","abcdef"
"Kopachuck State Park","Elliott Bay, Harbor Island, Pier 17","-1.74373239200001","-8.96543943534988","5.47797465134987","1","No","abcdefg","abcdef"
"Lions Park","Elliott Bay, Harbor Island, Pier 17","-2.35265481475","-9.57436185809988","4.86905222859987","0.99999999998905","No","abcdefg","abcdef"
"Locust Beach","Elliott Bay, Harbor Island, Pier 17","-3.73656941175001","-10.9582764550999","3.48513763159986","0.999400713932772","No","abcfg","abcdef"
"Madrona Pont","Elliott Bay, Harbor Island, Pier 17","-1.13480996925","-8.35651701259988","6.08689707409987","1","No","abcdef","abcdef"
"Manchester, Stormwater Outfall","Elliott Bay, Harbor Island, Pier 17","-5.53565838775002","-12.7573654310999","1.68604865559985","0.607153188884324","No","cfg","abcdef"
"Maple Hollow Park","Elliott Bay, Harbor Island, Pier 17","-1.79908897575001","-9.02079601909988","5.42261806759987","1","No","abcdefg","abcdef"
"Maristone Island","Elliott Bay, Harbor Island, Pier 17","-3.47823868675001","-10.0707251056445","3.11424773214443","0.998999865360018","No","abcfg","abcdef"
"Meyer's Point, Henderson Inlet","Elliott Bay, Harbor Island, Pier 17","-1.4946277645","-8.71633480784987","5.72707927884987","1","No","abcdefg","abcdef"
"Miller Creek","Elliott Bay, Harbor Island, Pier 17","-0.77499217425","-7.99669921759987","6.44671486909987","1","No","abcdef","abcdef"
"Minter Bay","Elliott Bay, Harbor Island, Pier 17","1.356236306","-5.86547073734987","8.57794334934988","1","No","abcde","abcdef"
"Mukilteo","Elliott Bay, Harbor Island, Pier 17","-1.4392711805","-8.66097822384988","5.78243586284987","1","No","abcdef","abcdef"
"N Avenue Park","Elliott Bay, Harbor Island, Pier 17","-0.747313882250007","-7.96902092559988","6.47439316109987","1","No","abcdef","abcdef"
"North Camano","Elliott Bay, Harbor Island, Pier 17","-1.96515872775","-9.18686577109988","5.25654831559987","1","No","abcdefg","abcdef"
"Oak Bay County Park","Elliott Bay, Harbor Island, Pier 17","-1.82676726775001","-9.04847431109988","5.39493977559987","1","No","abcdefg","abcdef"
"Penn Cove Reference","Elliott Bay, Harbor Island, Pier 17","-5.53565838775001","-12.7573654310999","1.68604865559986","0.607153188884329","No","cfg","abcdef"
"Penrose Point State Park","Elliott Bay, Harbor Island, Pier 17","0.0276782919999903","-7.19402875134988","7.24938533534986","1","No","abcdef","abcdef"
"Point Defiance Ferry","Elliott Bay, Harbor Island, Pier 17","-0.387496087000006","-7.60920313034988","6.83421095634987","1","No","abcdef","abcdef"
"Port Angeles Yacht Club","Elliott Bay, Harbor Island, Pier 17","-1.22707094241667","-7.81955736131111","5.36541547647776","1","No","abcdef","abcdef"
"Purdy, Burley Lagoon","Elliott Bay, Harbor Island, Pier 17","1.3008797205","-5.92082732284987","8.52258676384987","1","No","abcde","abcdef"
"Purdy, Dexters","Elliott Bay, Harbor Island, Pier 17","-0.276782919000002","-7.49848996234988","6.94492412434987","1","No","abcdef","abcdef"
"Raft Island Park","Elliott Bay, Harbor Island, Pier 17","-4.48388329375","-11.7055903370999","2.73782374959988","0.967808991563706","No","bcfg","abcdef"
"Reach Island","Elliott Bay, Harbor Island, Pier 17","-1.90980214375","-9.13150918709988","5.31190489959987","1","No","abcdefg","abcdef"
"Rich Passage","Elliott Bay, Harbor Island, Pier 17","-1.02409680175","-8.24580384509987","6.19761024159987","1","No","abcdef","abcdef"
"Rocky Point","Elliott Bay, Harbor Island, Pier 17","-3.70889111950001","-10.9305981628499","3.51281592384986","0.999509592126146","No","abcfg","abcdef"
"Salmon Bay, Commodore Park","Elliott Bay, Harbor Island, Pier 17","-3.29371674075","-10.5154237840999","3.92799030259987","0.999986631337956","No","abcefg","abcdef"
"Salmon Beach","Elliott Bay, Harbor Island, Pier 17","0.166069751999999","-7.05563729134987","7.38777679534987","1","No","abcdef","abcdef"
"Seattle Aquarium, Pier 59","Elliott Bay, Harbor Island, Pier 17","-0.304461210750002","-7.52616825409988","6.91724583259987","1","No","abcdef","abcdef"
"Shilshole Bay","Elliott Bay, Harbor Island, Pier 17","-6.64279006575","-13.8644971090999","0.578916977599877","0.146752356946054","No","fg","abcdef"
"Silverdale, Dyes Inlet","Elliott Bay, Harbor Island, Pier 17","-3.7365694115","-10.9582764548499","3.48513763184987","0.999400713933845","No","abcfg","abcdef"
"Skiff Point","Elliott Bay, Harbor Island, Pier 17","-6.58743348150001","-13.8091405248499","0.634273561849864","0.160937813223002","No","fg","abcdef"
"Smith Cove, Terminal 91","Elliott Bay, Harbor Island, Pier 17","-2.57408115000001","-9.79578819334988","4.64762589334987","0.999999999225911","No","abcdefg","abcdef"
"South of Skunk Island","Elliott Bay, Harbor Island, Pier 17","-1.54998434825","-8.77169139159988","5.67172269509987","1","No","abcdefg","abcdef"
"Squaxin Island","Elliott Bay, Harbor Island, Pier 17","2.49995579792994e-10","-7.22170704309988","7.22170704359987","1","No","abcdef","abcdef"
"Suquamish, Stormwater Outfall","Elliott Bay, Harbor Island, Pier 17","3.653534536","-3.56817250734988","10.8752415793499","0.99967605100812","No","de","abcdef"
"Thea Foss Waterway","Elliott Bay, Harbor Island, Pier 17","0.902312317449994","-5.94880053798979","7.75342517288978","1","No","abcde","abcdef"
"Three Tree Point","Elliott Bay, Harbor Island, Pier 17","-0.968740217750004","-8.19044726109988","6.25296682559987","1","No","abcdef","abcdef"
"Tulalip Bay","Elliott Bay, Harbor Island, Pier 17","0.396722184749995","-6.19576423414444","6.98920860364443","1","No","abcde","abcdef"
"Tulalip Reservation","Elliott Bay, Harbor Island, Pier 17","-1.60534093225","-8.82704797559988","5.61636611109987","1","No","abcdefg","abcdef"
"West Bay Park","Elliott Bay, Harbor Island, Pier 17","-1.8544455595","-9.07615260284988","5.36726148384987","1","No","abcdefg","abcdef"
"Williams Olson Park","Elliott Bay, Harbor Island, Pier 17","-4.096387207","-11.3180942503499","3.12531983634987","0.994415010800671","No","abcfg","abcdef"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Everett Harbor","-0.30446121125","-7.52616825459987","6.91724583209987","1","No","abcdefg","abcdefg"
"Filucy Bay","Everett Harbor","1.77141068425","-5.45029635909988","8.99311772759987","1","No","abcdef","abcdefg"
"Friday Harbor","Everett Harbor","-0.581244130800007","-7.43235698623979","6.26986872463977","1","No","abcdefg","abcdefg"
"Gig Harbor Boat Launch","Everett Harbor","4.17942208375004","-3.04228495959983","11.4011291270999","0.99144448952652","No","abde","abcdefg"
"Hood Canal Holly","Everett Harbor","-2.20503725816666","-8.7975236770611","4.38744916072778","0.999999999960307","No","bcfg","abcdefg"
"Jamestown","Everett Harbor","-4.49310939183331","-11.0855958107278","2.09937702706113","0.87409167648051","No","fg","abcdefg"
"Kingston Marina","Everett Harbor","0.774992174249998","-6.44671486909988","7.99669921759987","1","No","abcdef","abcdefg"
"Kitsap St Boat Launch","Everett Harbor","1.24552313724999","-5.97618390609988","8.46723018059987","1","No","abcdef","abcdefg"
"Kopachuck State Park","Everett Harbor","0.0276782917499956","-7.19402875159988","7.24938533509987","1","No","abcdefg","abcdefg"
"Lions Park","Everett Harbor","-0.581244131","-7.80295117434987","6.64046291234987","1","No","abcdefg","abcdefg"
"Locust Beach","Everett Harbor","-1.96515872800001","-9.18686577134988","5.25654831534987","1","No","abcfg","abcdefg"
"Madrona Pont","Everett Harbor","0.6366007145","-6.58510632884987","7.85830775784987","1","No","abcdef","abcdefg"
"Manchester, Stormwater Outfall","Everett Harbor","-3.76424770400002","-10.9859547473499","3.45745933934986","0.999270902951316","No","cfg","abcdefg"
"Maple Hollow Park","Everett Harbor","-0.0276782920000032","-7.24938533534988","7.19402875134987","1","No","abcdefg","abcdefg"
"Maristone Island","Everett Harbor","-1.70682800300001","-8.29931442189445","4.88565841589443","1","No","abcfg","abcdefg"
"Meyer's Point, Henderson Inlet","Everett Harbor","0.276782919250003","-6.94492412409987","7.49848996259988","1","No","abcdefg","abcdefg"
"Miller Creek","Everett Harbor","0.996418509500003","-6.22528853384987","8.21812555284988","1","No","abcdef","abcdefg"
"Minter Bay","Everett Harbor","3.12764698975001","-4.09406005359987","10.3493540330999","0.999997792739615","No","abcde","abcdefg"
"Mukilteo","Everett Harbor","0.332139503249998","-6.88956754009988","7.55384654659987","1","No","abcdef","abcdefg"
"N Avenue Park","Everett Harbor","1.0240968015","-6.19761024184988","8.24580384484987","1","No","abcdef","abcdefg"
"North Camano","Everett Harbor","-0.193748044000001","-7.41545508734987","7.02795899934987","1","No","abcdefg","abcdefg"
"Oak Bay County Park","Everett Harbor","-0.0553565840000028","-7.27706362734988","7.16635045934987","1","No","abcdefg","abcdefg"
"Penn Cove Reference","Everett Harbor","-3.76424770400001","-10.9859547473499","3.45745933934987","0.999270902951317","No","cfg","abcdefg"
"Penrose Point State Park","Everett Harbor","1.79908897574999","-5.42261806759988","9.02079601909987","1","No","abcdef","abcdefg"
"Point Defiance Ferry","Everett Harbor","1.38391459675","-5.83779244659988","8.60562164009987","1","No","abcdef","abcdefg"
"Port Angeles Yacht Club","Everett Harbor","0.544339741333328","-6.04814667756111","7.13682616022777","1","No","abcdef","abcdefg"
"Purdy, Burley Lagoon","Everett Harbor","3.07229040425","-4.14941663909987","10.2939974475999","0.999998851546848","No","abcde","abcdefg"
"Purdy, Dexters","Everett Harbor","1.49462776475","-5.72707927859987","8.71633480809987","1","No","abcdef","abcdefg"
"Raft Island Park","Everett Harbor","-2.71247261","-9.93417965334987","4.50923443334988","0.999999992182097","No","bcfg","abcdefg"
"Reach Island","Everett Harbor","-0.138391460000002","-7.36009850334988","7.08331558334987","1","No","abcdefg","abcdefg"
"Rich Passage","Everett Harbor","0.747313882000001","-6.47439316134987","7.96902092534987","1","No","abcdef","abcdefg"
"Rocky Point","Everett Harbor","-1.93748043575001","-9.15918747909988","5.28422660759987","1","No","abcfg","abcdefg"
"Salmon Bay, Commodore Park","Everett Harbor","-1.522306057","-8.74401310034987","5.69940098634987","1","No","abcefg","abcdefg"
"Salmon Beach","Everett Harbor","1.93748043575","-5.28422660759987","9.15918747909988","1","No","abcdef","abcdefg"
"Seattle Aquarium, Pier 59","Everett Harbor","1.466949473","-5.75475757034987","8.68865651634987","1","No","abcdef","abcdefg"
"Shilshole Bay","Everett Harbor","-4.87137938199999","-12.0930864253499","2.35032766134988","0.889432883436776","No","fg","abcdefg"
"Silverdale, Dyes Inlet","Everett Harbor","-1.96515872775","-9.18686577109987","5.25654831559987","1","No","abcfg","abcdefg"
"Skiff Point","Everett Harbor","-4.81602279775001","-12.0377298410999","2.40568424559987","0.904812841110877","No","fg","abcdefg"
"Smith Cove, Terminal 91","Everett Harbor","-0.802670466250005","-8.02437750959988","6.41903657709987","1","No","abcdefg","abcdefg"
"South of Skunk Island","Everett Harbor","0.221426335499999","-7.00028070784987","7.44313337884987","1","No","abcdefg","abcdefg"
"Squaxin Island","Everett Harbor","1.771410684","-5.45029635934987","8.99311772734987","1","No","abcdef","abcdefg"
"Suquamish, Stormwater Outfall","Everett Harbor","5.42494521975","-1.79676182359988","12.6466522630999","0.663121500854195","No","de","abcdefg"
"Thea Foss Waterway","Everett Harbor","2.6737230012","-4.17738985423979","9.52483585663978","0.999999960796038","No","abcde","abcdefg"
"Three Tree Point","Everett Harbor","0.802670465999999","-6.41903657734987","8.02437750934987","1","No","abcdef","abcdefg"
"Tulalip Bay","Everett Harbor","2.1681328685","-4.42435355039444","8.76061928739444","0.99999999998255","No","abcde","abcdefg"
"Tulalip Reservation","Everett Harbor","0.166069751499998","-7.05563729184987","7.38777679484987","1","No","abcdefg","abcdefg"
"West Bay Park","Everett Harbor","-0.083034875750001","-7.30474191909987","7.13867216759987","1","No","abcdefg","abcdefg"
"Williams Olson Park","Everett Harbor","-2.32497652325","-9.54668356659987","4.89673052009987","1","No","abcfg","abcdefg"
"Filucy Bay","Fidalgo Bay Aq Reserve, Weaverling Spit","2.0758718955","-5.14583514784988","9.29757893884987","1","No","abcdef","abcdefg"
"Friday Harbor","Fidalgo Bay Aq Reserve, Weaverling Spit","-0.276782919550007","-7.12789577498979","6.57432993588978","1","No","abcdefg","abcdefg"
"Gig Harbor Boat Launch","Fidalgo Bay Aq Reserve, Weaverling Spit","4.48388329500004","-2.73782374834983","11.7055903383499","0.967808991411181","No","abde","abcdefg"
"Hood Canal Holly","Fidalgo Bay Aq Reserve, Weaverling Spit","-1.90057604691666","-8.4930624658111","4.69191037197778","1","No","bcfg","abcdefg"
"Jamestown","Fidalgo Bay Aq Reserve, Weaverling Spit","-4.18864818058331","-10.7811345994778","2.40383823831113","0.953021069750063","No","fg","abcdefg"
"Kingston Marina","Fidalgo Bay Aq Reserve, Weaverling Spit","1.0794533855","-6.14225365784988","8.30116042884987","1","No","abcdef","abcdefg"
"Kitsap St Boat Launch","Fidalgo Bay Aq Reserve, Weaverling Spit","1.5499843485","-5.67172269484988","8.77169139184987","1","No","abcdef","abcdefg"
"Kopachuck State Park","Fidalgo Bay Aq Reserve, Weaverling Spit","0.332139502999996","-6.88956754034988","7.55384654634987","1","No","abcdefg","abcdefg"
"Lions Park","Fidalgo Bay Aq Reserve, Weaverling Spit","-0.276782919749999","-7.49848996309987","6.94492412359987","1","No","abcdefg","abcdefg"
"Locust Beach","Fidalgo Bay Aq Reserve, Weaverling Spit","-1.66069751675001","-8.88240456009988","5.56100952659987","1","No","abcfg","abcdefg"
"Madrona Pont","Fidalgo Bay Aq Reserve, Weaverling Spit","0.941061925750001","-6.28064511759987","8.16276896909987","1","No","abcdef","abcdefg"
"Manchester, Stormwater Outfall","Fidalgo Bay Aq Reserve, Weaverling Spit","-3.45978649275002","-10.6814935360999","3.76192055059986","0.999934866356047","No","cfg","abcdefg"
"Maple Hollow Park","Fidalgo Bay Aq Reserve, Weaverling Spit","0.276782919249997","-6.94492412409988","7.49848996259987","1","No","abcdefg","abcdefg"
"Maristone Island","Fidalgo Bay Aq Reserve, Weaverling Spit","-1.40236679175001","-7.99485321064445","5.19011962714443","1","No","abcfg","abcdefg"
"Meyer's Point, Henderson Inlet","Fidalgo Bay Aq Reserve, Weaverling Spit","0.581244130500004","-6.64046291284987","7.80295117384988","1","No","abcdefg","abcdefg"
"Miller Creek","Fidalgo Bay Aq Reserve, Weaverling Spit","1.30087972075","-5.92082732259987","8.52258676409988","1","No","abcdef","abcdefg"
"Minter Bay","Fidalgo Bay Aq Reserve, Weaverling Spit","3.43210820100001","-3.78959884234987","10.6538152443499","0.999949266628093","No","abcde","abcdefg"
"Mukilteo","Fidalgo Bay Aq Reserve, Weaverling Spit","0.636600714499998","-6.58510632884988","7.85830775784987","1","No","abcdef","abcdefg"
"N Avenue Park","Fidalgo Bay Aq Reserve, Weaverling Spit","1.32855801275","-5.89314903059988","8.55026505609987","1","No","abcdef","abcdefg"
"North Camano","Fidalgo Bay Aq Reserve, Weaverling Spit","0.110713167249999","-7.11099387609987","7.33242021059987","1","No","abcdefg","abcdefg"
"Oak Bay County Park","Fidalgo Bay Aq Reserve, Weaverling Spit","0.249104627249998","-6.97260241609988","7.47081167059987","1","No","abcdefg","abcdefg"
"Penn Cove Reference","Fidalgo Bay Aq Reserve, Weaverling Spit","-3.45978649275001","-10.6814935360999","3.76192055059987","0.999934866356047","No","cfg","abcdefg"
"Penrose Point State Park","Fidalgo Bay Aq Reserve, Weaverling Spit","2.10355018699999","-5.11815685634988","9.32525723034987","1","No","abcdef","abcdefg"
"Point Defiance Ferry","Fidalgo Bay Aq Reserve, Weaverling Spit","1.688375808","-5.53333123534988","8.91008285134987","1","No","abcdef","abcdefg"
"Port Angeles Yacht Club","Fidalgo Bay Aq Reserve, Weaverling Spit","0.848800952583328","-5.74368546631111","7.44128737147777","1","No","abcdef","abcdefg"
"Purdy, Burley Lagoon","Fidalgo Bay Aq Reserve, Weaverling Spit","3.3767516155","-3.84495542784987","10.5984586588499","0.999969725064864","No","abcde","abcdefg"
"Purdy, Dexters","Fidalgo Bay Aq Reserve, Weaverling Spit","1.799088976","-5.42261806734987","9.02079601934987","1","No","abcdef","abcdefg"
"Raft Island Park","Fidalgo Bay Aq Reserve, Weaverling Spit","-2.40801139874999","-9.62971844209987","4.81369564459988","0.999999999965814","No","bcfg","abcdefg"
"Reach Island","Fidalgo Bay Aq Reserve, Weaverling Spit","0.166069751249998","-7.05563729209987","7.38777679459987","1","No","abcdefg","abcdefg"
"Rich Passage","Fidalgo Bay Aq Reserve, Weaverling Spit","1.05177509325","-6.16993195009987","8.27348213659987","1","No","abcdef","abcdefg"
"Rocky Point","Fidalgo Bay Aq Reserve, Weaverling Spit","-1.63301922450001","-8.85472626784988","5.58868781884987","1","No","abcfg","abcdefg"
"Salmon Bay, Commodore Park","Fidalgo Bay Aq Reserve, Weaverling Spit","-1.21784484575","-8.43955188909987","6.00386219759987","1","No","abcefg","abcdefg"
"Salmon Beach","Fidalgo Bay Aq Reserve, Weaverling Spit","2.241941647","-4.97976539634987","9.46364869034988","1","No","abcdef","abcdefg"
"Seattle Aquarium, Pier 59","Fidalgo Bay Aq Reserve, Weaverling Spit","1.77141068425","-5.45029635909987","8.99311772759987","1","No","abcdef","abcdefg"
"Shilshole Bay","Fidalgo Bay Aq Reserve, Weaverling Spit","-4.56691817074999","-11.7886252140999","2.65478887259988","0.956409718368701","No","fg","abcdefg"
"Silverdale, Dyes Inlet","Fidalgo Bay Aq Reserve, Weaverling Spit","-1.6606975165","-8.88240455984987","5.56100952684987","1","No","abcfg","abcdefg"
"Skiff Point","Fidalgo Bay Aq Reserve, Weaverling Spit","-4.51156158650001","-11.7332686298499","2.71014545684987","0.964294882215786","No","fg","abcdefg"
"Smith Cove, Terminal 91","Fidalgo Bay Aq Reserve, Weaverling Spit","-0.498209255000004","-7.71991629834988","6.72349778834987","1","No","abcdefg","abcdefg"
"South of Skunk Island","Fidalgo Bay Aq Reserve, Weaverling Spit","0.52588754675","-6.69581949659987","7.74759459009987","1","No","abcdefg","abcdefg"
"Squaxin Island","Fidalgo Bay Aq Reserve, Weaverling Spit","2.07587189525","-5.14583514809987","9.29757893859987","1","No","abcdef","abcdefg"
"Suquamish, Stormwater Outfall","Fidalgo Bay Aq Reserve, Weaverling Spit","5.729406431","-1.49230061234987","12.9511134743499","0.50767225895961","No","de","abcdefg"
"Thea Foss Waterway","Fidalgo Bay Aq Reserve, Weaverling Spit","2.97818421245","-3.87292864298978","9.82929706788978","0.999997476669451","No","abcde","abcdefg"
"Three Tree Point","Fidalgo Bay Aq Reserve, Weaverling Spit","1.10713167725","-6.11457536609987","8.32883872059987","1","No","abcdef","abcdefg"
"Tulalip Bay","Fidalgo Bay Aq Reserve, Weaverling Spit","2.47259407975","-4.11989233914444","9.06508049864444","0.999999992649171","No","abcde","abcdefg"
