"Comparison","Z","P.adjusted"
"Elliot Bay Myrtle Edwards - Maristone Island",1.54388763082861,1
"Elliott Bay, Harbor Island, Pier 17 - Maristone Island",-0.152314675857106,1
"Everett Harbor - Maristone Island",-1.20546186321195,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Maristone Island",1.56231338950575,1
"Filucy Bay - Maristone Island",-0.230647937726475,1
"Friday Harbor - Maristone Island",-0.259788784033661,1
"Gig Harbor Boat Launch - Maristone Island",1.62323925984859,1
"Hood Canal Holly - Maristone Island",-1.8083493125899,1
"Jamestown - Maristone Island",0.771994863491293,1
"Kingston Marina - Maristone Island",-0.308981199595844,1
"Kitsap St Boat Launch - Maristone Island",1.07055457888137,1
"Kopachuck State Park - Maristone Island",-0.239351633489738,1
"Lions Park - Maristone Island",1.32296175601601,1
"Locust Beach - Maristone Island",0.234999785608107,1
"Madrona Pont - Maristone Island",-0.295925655950949,1
"Manchester, Stormwater Outfall - Maristone Island",-0.724582672291662,1
"Maple Hollow Park - Maristone Island",-0.67888826953453,1
"Aiston Preserve - Meyer's Point - Henderson Inlet",-2.250520625053,1
"Arroyo Beach - Meyer's Point - Henderson Inlet",-1.00669124540355,1
"Blair Waterway - Meyer's Point - Henderson Inlet",-1.23550205541303,1
"Blair Waterway #2 - Meyer's Point - Henderson Inlet",-0.96138745147895,1
"Brackenwood Ln - Meyer's Point - Henderson Inlet",-1.2494064193807,1
"Broad Spit (Fisherman's Point) - Meyer's Point - Henderson Inlet",-1.09645841573632,1
"Browns Point Lighthouse - Meyer's Point - Henderson Inlet",-2.43525003205205,1
"Cap Sante - Meyer's Point - Henderson Inlet",-0.350634355794793,1
"Chambers Bay Park - Meyer's Point - Henderson Inlet",-0.087398859225359,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Meyer's Point - Henderson Inlet",-2.0260644638606,1
"Chimacum Creek delta - Meyer's Point - Henderson Inlet",-2.67162421950245,1
"Chuckanut, Clark's Point - Meyer's Point - Henderson Inlet",-0.448912322384799,1
"Comm Bay Skookum - Meyer's Point - Henderson Inlet",-0.730972277157548,1
"Comm Bay, Dick Gilmur Launch - Meyer's Point - Henderson Inlet",-0.28205995477275,1
"Comm Bay, Milwaukee Waterway - Meyer's Point - Henderson Inlet",-1.15576865112886,1
"Des Moines Marina - Meyer's Point - Henderson Inlet",-1.06864968780098,1
"Discovery Bay - Meyer's Point - Henderson Inlet",-0.949469425220946,1
"Donkey Creek Delta - Meyer's Point - Henderson Inlet",-2.51271720272907,1
"Eagle Harbor Dr - Meyer's Point - Henderson Inlet",-0.365486138578774,1
"Eastsound, Fishing Bay - Meyer's Point - Henderson Inlet",-1.07460870092998,1
"Edmonds Ferry - Meyer's Point - Henderson Inlet",-3.40259649666,0.901442266751104
"Edmonds Marina - Meyer's Point - Henderson Inlet",0.0516447804513485,1
"Eld Inlet - Meyer's Point - Henderson Inlet",-0.381376840256112,1
"Elliot Bay Myrtle Edwards - Meyer's Point - Henderson Inlet",-0.20602832476645,1
"Elliott Bay, Harbor Island, Pier 17 - Meyer's Point - Henderson Inlet",-1.65660564986249,1
"Everett Harbor - Meyer's Point - Henderson Inlet",-2.61799310134144,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Meyer's Point - Henderson Inlet",-0.0913715346446935,1
"Filucy Bay - Meyer's Point - Henderson Inlet",-1.72811380741051,1
"Friday Harbor - Meyer's Point - Henderson Inlet",-1.83415459853059,1
"Gig Harbor Boat Launch - Meyer's Point - Henderson Inlet",-0.0357540787740105,1
"Hood Canal Holly - Meyer's Point - Henderson Inlet",-3.27984268678969,1
"Jamestown - Meyer's Point - Henderson Inlet",-0.971912693564392,1
"Kingston Marina - Meyer's Point - Henderson Inlet",-1.79962196495853,1
"Kitsap St Boat Launch - Meyer's Point - Henderson Inlet",-0.540283857029492,1
"Kopachuck State Park - Meyer's Point - Henderson Inlet",-1.73605915824918,1
"Lions Park - Meyer's Point - Henderson Inlet",-0.309868682708091,1
"Locust Beach - Meyer's Point - Henderson Inlet",-1.30303753754172,1
"Madrona Pont - Meyer's Point - Henderson Inlet",-1.78770393870053,1
"Manchester, Stormwater Outfall - Meyer's Point - Henderson Inlet",-2.17901246750497,1
"Maple Hollow Park - Meyer's Point - Henderson Inlet",-2.13729937560196,1
"Maristone Island - Meyer's Point - Henderson Inlet",-1.66240589078327,1
"Aiston Preserve - Miller Creek",-0.194661095547391,1
"Arroyo Beach - Miller Creek",1.16037497546307,1
"Blair Waterway - Miller Creek",0.820357474092575,1
"Blair Waterway #2 - Miller Creek",1.09447207802666,1
"Brackenwood Ln - Miller Creek",0.806453110124904,1
"Broad Spit (Fisherman's Point) - Miller Creek",0.959401113769282,1
"Browns Point Lighthouse - Miller Creek",-0.379390502546445,1
"Cap Sante - Miller Creek",1.55272171893044,1
"Chambers Bay Park - Miller Creek",1.96846067028025,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Miller Creek",0.0297950656450088,1
"Chimacum Creek delta - Miller Creek",-0.615764689996848,1
"Chuckanut, Clark's Point - Miller Creek",1.60694720712081,1
"Comm Bay Skookum - Miller Creek",1.32488725234806,1
"Comm Bay, Dick Gilmur Launch - Miller Creek",1.77379957473285,1
"Comm Bay, Milwaukee Waterway - Miller Creek",1.01129756973775,1
"Des Moines Marina - Miller Creek",0.987209841704624,1
"Discovery Bay - Miller Creek",1.10639010428466,1
"Donkey Creek Delta - Miller Creek",-0.456857673223468,1
"Eagle Harbor Dr - Miller Creek",1.69037339092683,1
"Eastsound, Fishing Bay - Miller Creek",0.981250828575622,1
"Edmonds Ferry - Miller Creek",-1.3467369671544,1
"Edmonds Marina - Miller Creek",2.10750430995695,1
"Eld Inlet - Miller Creek",1.67448268924949,1
"Elliot Bay Myrtle Edwards - Miller Creek",1.96103789610017,1
"Elliott Bay, Harbor Island, Pier 17 - Miller Creek",0.399253879643117,1
"Everett Harbor - Miller Creek",-0.562133571835832,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Miller Creek",1.96448799486091,1
"Filucy Bay - Miller Creek",0.327745722095096,1
"Friday Harbor - Miller Creek",0.332911622336031,1
"Gig Harbor Boat Launch - Miller Creek",2.02010545073159,1
"Hood Canal Holly - Miller Creek",-1.02776140804533,1
"Jamestown - Miller Creek",1.28016858517996,1
"Kingston Marina - Miller Creek",0.256237564547075,1
"Kitsap St Boat Launch - Miller Creek",1.51557567247611,1
"Kopachuck State Park - Miller Creek",0.319800371256427,1
"Lions Park - Miller Creek",1.74599084679751,1
"Locust Beach - Miller Creek",0.752821991963888,1
"Madrona Pont - Miller Creek",0.268155590805079,1
"Manchester, Stormwater Outfall - Miller Creek",-0.12315293799937,1
"Maple Hollow Park - Miller Creek",-0.0814398460963573,1
"Maristone Island - Miller Creek",0.589675387961082,1
"Meyer's Point - Henderson Inlet - Miller Creek",2.0558595295056,1
"Aiston Preserve - Minter Bay",-0.625696378545184,1
"Arroyo Beach - Minter Bay",0.706023893406979,1
"Blair Waterway - Minter Bay",0.389322191094781,1
"Blair Waterway #2 - Minter Bay",0.663436795028862,1
"Brackenwood Ln - Minter Bay",0.37541782712711,1
"Broad Spit (Fisherman's Point) - Minter Bay",0.528365830771489,1
"Browns Point Lighthouse - Minter Bay",-0.810425785544238,1
"Cap Sante - Minter Bay",1.15366059021993,1
"Chambers Bay Park - Minter Bay",1.53742538728245,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Minter Bay",-0.401240217352785,1
"Chimacum Creek delta - Minter Bay",-1.04679997299464,1
"Chuckanut, Clark's Point - Minter Bay",1.17591192412301,1
"Comm Bay Skookum - Minter Bay",0.893851969350263,1
"Comm Bay, Dick Gilmur Launch - Minter Bay",1.34276429173506,1
"Comm Bay, Milwaukee Waterway - Minter Bay",0.556946487681662,1
"Des Moines Marina - Minter Bay",0.55617455870683,1
"Discovery Bay - Minter Bay",0.675354821286865,1
"Donkey Creek Delta - Minter Bay",-0.887892956221261,1
"Eagle Harbor Dr - Minter Bay",1.25933810792904,1
"Eastsound, Fishing Bay - Minter Bay",0.550215545577828,1
"Edmonds Ferry - Minter Bay",-1.77777225015219,1
"Edmonds Marina - Minter Bay",1.67646902695916,1
"Eld Inlet - Minter Bay",1.2434474062517,1
"Elliot Bay Myrtle Edwards - Minter Bay",1.50668681404407,1
"Elliott Bay, Harbor Island, Pier 17 - Minter Bay",-0.031781403354676,1
"Everett Harbor - Minter Bay",-0.993168854833625,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Minter Bay",1.53345271186312,1
"Filucy Bay - Minter Bay",-0.103289560902697,1
"Friday Harbor - Minter Bay",-0.121439459720062,1
"Gig Harbor Boat Launch - Minter Bay",1.5890701677338,1
"Hood Canal Holly - Minter Bay",-1.49993690320236,1
"Jamestown - Minter Bay",0.807993090022934,1
"Kingston Marina - Minter Bay",-0.174797718450718,1
"Kitsap St Boat Launch - Minter Bay",1.08454038947832,1
"Kopachuck State Park - Minter Bay",-0.111234911741366,1
"Lions Park - Minter Bay",1.31495556379972,1
"Locust Beach - Minter Bay",0.321786708966095,1
"Madrona Pont - Minter Bay",-0.162879692192715,1
"Manchester, Stormwater Outfall - Minter Bay",-0.554188220997163,1
"Maple Hollow Park - Minter Bay",-0.512475129094151,1
"Maristone Island - Minter Bay",0.117499892804053,1
"Meyer's Point - Henderson Inlet - Minter Bay",1.62482424650781,1
"Miller Creek - Minter Bay",-0.431035282997793,1
"Aiston Preserve - Mukilteo",-1.09049940260732,1
"Arroyo Beach - Mukilteo",0.216078486950179,1
"Blair Waterway - Mukilteo",-0.0754808329673555,1
"Blair Waterway #2 - Mukilteo",0.198633770966725,1
"Brackenwood Ln - Mukilteo",-0.0893851969350263,1
"Broad Spit (Fisherman's Point) - Mukilteo",0.063562806709352,1
"Browns Point Lighthouse - Mukilteo",-1.27522880960638,1
"Cap Sante - Mukilteo",0.723336608108139,1
"Chambers Bay Park - Mukilteo",1.07262236322032,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Mukilteo",-0.866043241414921,1
"Chimacum Creek delta - Mukilteo",-1.51160299705678,1
"Chuckanut, Clark's Point - Mukilteo",0.711108900060876,1
"Comm Bay Skookum - Mukilteo",0.429048945288126,1
"Comm Bay, Dick Gilmur Launch - Mukilteo",0.877961267672925,1
"Comm Bay, Milwaukee Waterway - Mukilteo",0.0670010812248616,1
"Des Moines Marina - Mukilteo",0.0913715346446935,1
"Discovery Bay - Mukilteo",0.210551797224729,1
"Donkey Creek Delta - Mukilteo",-1.3526959802834,1
"Eagle Harbor Dr - Mukilteo",0.7945350838669,1
"Eastsound, Fishing Bay - Mukilteo",0.0854125215156918,1
"Edmonds Ferry - Mukilteo",-2.24257527421433,1
"Edmonds Marina - Mukilteo",1.21166600289702,1
"Eld Inlet - Mukilteo",0.778644382189562,1
"Elliot Bay Myrtle Edwards - Mukilteo",1.01674140758727,1
"Elliott Bay, Harbor Island, Pier 17 - Mukilteo",-0.496584427416813,1
"Everett Harbor - Mukilteo",-1.45797187889576,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Mukilteo",1.06864968780098,1
"Filucy Bay - Mukilteo",-0.568092584964834,1
"Friday Harbor - Mukilteo",-0.611384866176862,1
"Gig Harbor Boat Launch - Mukilteo",1.12426714367166,1
"Hood Canal Holly - Mukilteo",-2.00910310535326,1
"Jamestown - Mukilteo",0.298826887872037,1
"Kingston Marina - Mukilteo",-0.639600742512855,1
"Kitsap St Boat Launch - Mukilteo",0.619737365416182,1
"Kopachuck State Park - Mukilteo",-0.576037935803503,1
"Lions Park - Mukilteo",0.850152539737583,1
"Locust Beach - Mukilteo",-0.143016315096042,1
"Madrona Pont - Mukilteo",-0.627682716254851,1
"Manchester, Stormwater Outfall - Mukilteo",-1.0189912450593,1
"Maple Hollow Park - Mukilteo",-0.977278153156287,1
"Maristone Island - Mukilteo",-0.391666309346844,1
"Meyer's Point - Henderson Inlet - Mukilteo",1.16002122244567,1
"Miller Creek - Mukilteo",-0.89583830705993,1
"Minter Bay - Mukilteo",-0.464803024062137,1
"Aiston Preserve - N Avenue Park",0.59987398831951,1
"Arroyo Beach - N Avenue Park",1.99788849077384,1
"Blair Waterway - N Avenue Park",1.61489255795948,1
"Blair Waterway #2 - N Avenue Park",1.88900716189356,1
"Brackenwood Ln - N Avenue Park",1.6009881939918,1
"Broad Spit (Fisherman's Point) - N Avenue Park",1.75393619763618,1
"Browns Point Lighthouse - N Avenue Park",0.415144581320455,1
"Cap Sante - N Avenue Park",2.28831826954888,1
"Chambers Bay Park - N Avenue Park",2.76299575414715,1
"Cherry Point Aquatic Reserve, Conoco Phillips - N Avenue Park",0.824330149511909,1
"Chimacum Creek delta - N Avenue Park",0.178770393870053,1
"Chuckanut, Clark's Point - N Avenue Park",2.40148229098771,1
"Comm Bay Skookum - N Avenue Park",2.11942233621496,1
"Comm Bay, Dick Gilmur Launch - N Avenue Park",2.56833465859976,1
"Comm Bay, Milwaukee Waterway - N Avenue Park",1.84881108504852,1
"Des Moines Marina - N Avenue Park",1.78174492557152,1
"Discovery Bay - N Avenue Park",1.90092518815156,1
"Donkey Creek Delta - N Avenue Park",0.337677410643433,1
"Eagle Harbor Dr - N Avenue Park",2.48490847479373,1
"Eastsound, Fishing Bay - N Avenue Park",1.77578591244252,1
"Edmonds Ferry - N Avenue Park",-0.552201883287496,1
"Edmonds Marina - N Avenue Park",2.90203939382385,1
"Eld Inlet - N Avenue Park",2.46901777311639,1
"Elliot Bay Myrtle Edwards - N Avenue Park",2.79855141141094,1
"Elliott Bay, Harbor Island, Pier 17 - N Avenue Park",1.19378896351002,1
"Everett Harbor - N Avenue Park",0.232401512031068,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - N Avenue Park",2.75902307872781,1
"Filucy Bay - N Avenue Park",1.122280805962,1
"Friday Harbor - N Avenue Park",1.1704251376468,1
"Gig Harbor Boat Launch - N Avenue Park",2.81464053459849,1
"Hood Canal Holly - N Avenue Park",-0.15739183171901,1
"Jamestown - N Avenue Park",2.15053816150628,1
"Kingston Marina - N Avenue Park",1.05077264841398,1
"Kitsap St Boat Launch - N Avenue Park",2.31011075634301,1
"Kopachuck State Park - N Avenue Park",1.11433545512333,1
"Lions Park - N Avenue Park",2.54052593066441,1
"Locust Beach - N Avenue Park",1.54735707583079,1
"Madrona Pont - N Avenue Park",1.06269067467198,1
"Manchester, Stormwater Outfall - N Avenue Park",0.671382145867531,1
"Maple Hollow Park - N Avenue Park",0.713095237770543,1
"Maristone Island - N Avenue Park",1.4600449642874,1
"Meyer's Point - Henderson Inlet - N Avenue Park",2.8503946133725,1
"Miller Creek - N Avenue Park",0.7945350838669,1
"Minter Bay - N Avenue Park",1.22557036686469,1
"Mukilteo - N Avenue Park",1.69037339092683,1
"Aiston Preserve - North Camano",0.899810982479265,1
"Arroyo Beach - North Camano",2.31404984280366,1
"Blair Waterway - North Camano",1.91482955211923,1
"Blair Waterway #2 - North Camano",2.18894415605331,1
"Brackenwood Ln - North Camano",1.90092518815156,1
"Broad Spit (Fisherman's Point) - North Camano",2.05387319179594,1
"Browns Point Lighthouse - North Camano",0.71508157548021,1
"Cap Sante - North Camano",2.56600596740735,1
"Chambers Bay Park - North Camano",3.0629327483069,1
"Cherry Point Aquatic Reserve, Conoco Phillips - North Camano",1.12426714367166,1
"Chimacum Creek delta - North Camano",0.478707388029808,1
"Chuckanut, Clark's Point - North Camano",2.70141928514746,1
"Comm Bay Skookum - North Camano",2.41935933037471,1
"Comm Bay, Dick Gilmur Launch - North Camano",2.86827165275951,1
"Comm Bay, Milwaukee Waterway - North Camano",2.16497243707834,1
"Des Moines Marina - North Camano",2.08168191973128,1
"Discovery Bay - North Camano",2.20086218231131,1
"Donkey Creek Delta - North Camano",0.637614404803188,1
"Eagle Harbor Dr - North Camano",2.78484546895349,1
"Eastsound, Fishing Bay - North Camano",2.07572290660228,1
"Edmonds Ferry - North Camano",-0.252264889127741,1
"Edmonds Marina - North Camano",3.20197638798361,1
"Eld Inlet - North Camano",2.76895476727615,1
"Elliot Bay Myrtle Edwards - North Camano",3.11471276344075,1
"Elliott Bay, Harbor Island, Pier 17 - North Camano",1.49372595766977,1
"Everett Harbor - North Camano",0.532338506190823,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - North Camano",3.05896007288757,1
"Filucy Bay - North Camano",1.42221780012175,1
"Friday Harbor - North Camano",1.48658648967662,1
"Gig Harbor Boat Launch - North Camano",3.11457752875825,1
"Hood Canal Holly - North Camano",0.171172683344176,1
"Jamestown - North Camano",2.47910267656947,1
"Kingston Marina - North Camano",1.35070964257373,1
"Kitsap St Boat Launch - North Camano",2.61004775050277,1
"Kopachuck State Park - North Camano",1.41427244928308,1
"Lions Park - North Camano",2.84046292482417,1
"Locust Beach - North Camano",1.84729406999054,1
"Madrona Pont - North Camano",1.36262766883173,1
"Manchester, Stormwater Outfall - North Camano",0.971319140027286,1
"Maple Hollow Park - North Camano",1.0130322319303,1
"Maristone Island - North Camano",1.78860947935059,1
"Meyer's Point - Henderson Inlet - North Camano",3.15033160753226,1
"Miller Creek - North Camano",1.09447207802666,1
"Minter Bay - North Camano",1.52550736102445,1
"Mukilteo - North Camano",1.99031038508659,1
"N Avenue Park - North Camano",0.299936994159755,1
"Aiston Preserve - Oak Bay County Park",-1.67845536466883,1
"Arroyo Beach - Oak Bay County Park",-0.403681514379791,1
"Blair Waterway - Oak Bay County Park",-0.663436795028862,1
"Blair Waterway #2 - Oak Bay County Park",-0.389322191094781,1
"Brackenwood Ln - Oak Bay County Park",-0.677341158996533,1
"Broad Spit (Fisherman's Point) - Oak Bay County Park",-0.524393155352154,1
"Browns Point Lighthouse - Oak Bay County Park",-1.86318477166788,1
"Cap Sante - Oak Bay County Park",0.178995160650488,1
"Chambers Bay Park - Oak Bay County Park",0.484666401158809,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Oak Bay County Park",-1.45399920347643,1
"Chimacum Creek delta - Oak Bay County Park",-2.09955895911828,1
"Chuckanut, Clark's Point - Oak Bay County Park",0.12315293799937,1
"Comm Bay Skookum - Oak Bay County Park",-0.15890701677338,1
"Comm Bay, Dick Gilmur Launch - Oak Bay County Park",0.290005305611419,1
"Comm Bay, Milwaukee Waterway - Oak Bay County Park",-0.552758920105108,1
"Des Moines Marina - Oak Bay County Park",-0.496584427416813,1
"Discovery Bay - Oak Bay County Park",-0.377404164836778,1
"Donkey Creek Delta - Oak Bay County Park",-1.9406519423449,1
"Eagle Harbor Dr - Oak Bay County Park",0.206579121805394,1
"Eastsound, Fishing Bay - Oak Bay County Park",-0.502543440545814,1
"Edmonds Ferry - Oak Bay County Park",-2.83053123627583,1
"Edmonds Marina - Oak Bay County Park",0.623710040835517,1
"Eld Inlet - Oak Bay County Park",0.190688420128056,1
"Elliot Bay Myrtle Edwards - Oak Bay County Park",0.396981406257305,1
"Elliott Bay, Harbor Island, Pier 17 - Oak Bay County Park",-1.08454038947832,1
"Everett Harbor - Oak Bay County Park",-2.04592784095727,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Oak Bay County Park",0.480693725739475,1
"Filucy Bay - Oak Bay County Park",-1.15604854702634,1
"Friday Harbor - Oak Bay County Park",-1.23114486750683,1
"Gig Harbor Boat Launch - Oak Bay County Park",0.536311181610158,1
"Hood Canal Holly - Oak Bay County Park",-2.65317659183473,1
"Jamestown - Oak Bay County Park",-0.345246598609441,1
"Kingston Marina - Oak Bay County Park",-1.22755670457436,1
"Kitsap St Boat Launch - Oak Bay County Park",0.031781403354676,1
"Kopachuck State Park - Oak Bay County Park",-1.16399389786501,1
"Lions Park - Oak Bay County Park",0.262196577676077,1
"Locust Beach - Oak Bay County Park",-0.730972277157548,1
"Madrona Pont - Oak Bay County Park",-1.21563867831636,1
"Manchester, Stormwater Outfall - Oak Bay County Park",-1.60694720712081,1
"Maple Hollow Park - Oak Bay County Park",-1.56523411521779,1
"Maristone Island - Oak Bay County Park",-1.03573979582832,1
"Meyer's Point - Henderson Inlet - Oak Bay County Park",0.572065260384168,1
"Miller Creek - Oak Bay County Park",-1.48379426912144,1
"Minter Bay - Oak Bay County Park",-1.05275898612364,1
"Mukilteo - Oak Bay County Park",-0.587955962061506,1
"N Avenue Park - Oak Bay County Park",-2.27832935298834,1
"North Camano - Oak Bay County Park",-2.57826634714809,1
"Aiston Preserve - Penn Cove Reference",-2.0558595295056,1
"Arroyo Beach - Penn Cove Reference",-0.801500434152406,1
"Blair Waterway - Penn Cove Reference",-1.04084095986564,1
"Blair Waterway #2 - Penn Cove Reference",-0.766726355931559,1
"Brackenwood Ln - Penn Cove Reference",-1.05474532383331,1
"Broad Spit (Fisherman's Point) - Penn Cove Reference",-0.901797320188932,1
"Browns Point Lighthouse - Penn Cove Reference",-2.24058893650466,1
"Cap Sante - Penn Cove Reference",-0.170413200893274,1
"Chambers Bay Park - Penn Cove Reference",0.107262236322032,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Penn Cove Reference",-1.83140336831321,1
"Chimacum Creek delta - Penn Cove Reference",-2.47696312395506,1
"Chuckanut, Clark's Point - Penn Cove Reference",-0.254251226837408,1
"Comm Bay Skookum - Penn Cove Reference",-0.536311181610158,1
"Comm Bay, Dick Gilmur Launch - Penn Cove Reference",-0.087398859225359,1
"Comm Bay, Milwaukee Waterway - Penn Cove Reference",-0.950577839877723,1
"Des Moines Marina - Penn Cove Reference",-0.87398859225359,1
"Discovery Bay - Penn Cove Reference",-0.754808329673555,1
"Donkey Creek Delta - Penn Cove Reference",-2.31805610718168,1
"Eagle Harbor Dr - Penn Cove Reference",-0.170825043031384,1
"Eastsound, Fishing Bay - Penn Cove Reference",-0.879947605382592,1
"Edmonds Ferry - Penn Cove Reference",-3.20793540111261,1
"Edmonds Marina - Penn Cove Reference",0.246305875998739,1
"Eld Inlet - Penn Cove Reference",-0.186715744708722,1
"Elliot Bay Myrtle Edwards - Penn Cove Reference",-0.00083751351531096,1
"Elliott Bay, Harbor Island, Pier 17 - Penn Cove Reference",-1.4619445543151,1
"Everett Harbor - Penn Cove Reference",-2.42333200579405,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Penn Cove Reference",0.103289560902697,1
"Filucy Bay - Penn Cove Reference",-1.53345271186312,1
"Friday Harbor - Penn Cove Reference",-1.62896378727945,1
"Gig Harbor Boat Launch - Penn Cove Reference",0.15890701677338,1
"Hood Canal Holly - Penn Cove Reference",-3.06660214058974,1
"Jamestown - Penn Cove Reference",-0.758672147364443,1
"Kingston Marina - Penn Cove Reference",-1.60496086941114,1
"Kitsap St Boat Launch - Penn Cove Reference",-0.345622761482102,1
"Kopachuck State Park - Penn Cove Reference",-1.54139806270179,1
"Lions Park - Penn Cove Reference",-0.115207587160701,1
"Locust Beach - Penn Cove Reference",-1.10837644199433,1
"Madrona Pont - Penn Cove Reference",-1.59304284315314,1
"Manchester, Stormwater Outfall - Penn Cove Reference",-1.98435137195758,1
"Maple Hollow Park - Penn Cove Reference",-1.94263828005457,1
"Maristone Island - Penn Cove Reference",-1.44916534458332,1
"Meyer's Point - Henderson Inlet - Penn Cove Reference",0.194661095547391,1
"Miller Creek - Penn Cove Reference",-1.86119843395821,1
"Minter Bay - Penn Cove Reference",-1.43016315096042,1
"Mukilteo - Penn Cove Reference",-0.965360126898284,1
"N Avenue Park - Penn Cove Reference",-2.65573351782511,1
"North Camano - Penn Cove Reference",-2.95567051198487,1
"Oak Bay County Park - Penn Cove Reference",-0.377404164836778,1
"Aiston Preserve - Pennrose Point State Park",-0.450898660094466,1
"Arroyo Beach - Pennrose Point State Park",0.890276866775348,1
"Blair Waterway - Pennrose Point State Park",0.564119909545499,1
"Blair Waterway #2 - Pennrose Point State Park",0.83823451347958,1
"Brackenwood Ln - Pennrose Point State Park",0.550215545577828,1
"Broad Spit (Fisherman's Point) - Pennrose Point State Park",0.703163549222207,1
"Browns Point Lighthouse - Pennrose Point State Park",-0.63562806709352,1
"Cap Sante - Pennrose Point State Park",1.31549183135599,1
"Chambers Bay Park - Pennrose Point State Park",1.71222310573317,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Pennrose Point State Park",-0.226442498902067,1
"Chimacum Creek delta - Pennrose Point State Park",-0.872002254543923,1
"Chuckanut, Clark's Point - Pennrose Point State Park",1.35070964257373,1
"Comm Bay Skookum - Pennrose Point State Park",1.06864968780098,1
"Comm Bay, Dick Gilmur Launch - Pennrose Point State Park",1.51756201018578,1
"Comm Bay, Milwaukee Waterway - Pennrose Point State Park",0.741199461050031,1
"Des Moines Marina - Pennrose Point State Park",0.730972277157548,1
"Discovery Bay - Pennrose Point State Park",0.850152539737583,1
"Donkey Creek Delta - Pennrose Point State Park",-0.713095237770543,1
"Eagle Harbor Dr - Pennrose Point State Park",1.43413582637976,1
"Eastsound, Fishing Bay - Pennrose Point State Park",0.725013264028547,1
"Edmonds Ferry - Pennrose Point State Park",-1.60297453170147,1
"Edmonds Marina - Pennrose Point State Park",1.85126674540988,1
"Eld Inlet - Pennrose Point State Park",1.41824512470242,1
"Elliot Bay Myrtle Edwards - Pennrose Point State Park",1.69093978741244,1
"Elliott Bay, Harbor Island, Pier 17 - Pennrose Point State Park",0.143016315096042,1
"Everett Harbor - Pennrose Point State Park",-0.818371136382907,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Pennrose Point State Park",1.70825043031384,1
"Filucy Bay - Pennrose Point State Park",0.071508157548021,1
"Friday Harbor - Pennrose Point State Park",0.0628135136483077,1
"Gig Harbor Boat Launch - Pennrose Point State Park",1.76386788618452,1
"Hood Canal Holly - Pennrose Point State Park",-1.30845559641057,1
"Jamestown - Pennrose Point State Park",0.999474396814725,1
"Kingston Marina - Pennrose Point State Park",0,1
"Kitsap St Boat Launch - Pennrose Point State Park",1.25933810792904,1
"Kopachuck State Park - Pennrose Point State Park",0.063562806709352,1
"Lions Park - Pennrose Point State Park",1.48975328225044,1
"Locust Beach - Pennrose Point State Park",0.496584427416813,1
"Madrona Pont - Pennrose Point State Park",0.0119180262580035,1
"Manchester, Stormwater Outfall - Pennrose Point State Park",-0.379390502546445,1
"Maple Hollow Park - Pennrose Point State Park",-0.337677410643433,1
"Maristone Island - Pennrose Point State Park",0.308981199595844,1
"Meyer's Point - Henderson Inlet - Pennrose Point State Park",1.79962196495853,1
"Miller Creek - Pennrose Point State Park",-0.256237564547075,1
"Minter Bay - Pennrose Point State Park",0.174797718450718,1
"Mukilteo - Pennrose Point State Park",0.639600742512855,1
"N Avenue Park - Pennrose Point State Park",-1.05077264841398,1
"North Camano - Pennrose Point State Park",-1.35070964257373,1
"Oak Bay County Park - Pennrose Point State Park",1.22755670457436,1
"Penn Cove Reference - Pennrose Point State Park",1.60496086941114,1
"Aiston Preserve - Point Defiance Ferry",-0.979264490865955,1
"Arroyo Beach - Point Defiance Ferry",0.333330379093686,1
"Blair Waterway - Point Defiance Ferry",0.0357540787740105,1
"Blair Waterway #2 - Point Defiance Ferry",0.309868682708091,1
"Brackenwood Ln - Point Defiance Ferry",0.0218497148063398,1
"Broad Spit (Fisherman's Point) - Point Defiance Ferry",0.174797718450718,1
"Browns Point Lighthouse - Point Defiance Ferry",-1.16399389786501,1
"Cap Sante - Point Defiance Ferry",0.826320125194721,1
"Chambers Bay Park - Point Defiance Ferry",1.18385727496168,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Point Defiance Ferry",-0.754808329673555,1
"Chimacum Creek delta - Point Defiance Ferry",-1.40036808531541,1
"Chuckanut, Clark's Point - Point Defiance Ferry",0.822343811802242,1
"Comm Bay Skookum - Point Defiance Ferry",0.540283857029492,1
"Comm Bay, Dick Gilmur Launch - Point Defiance Ferry",0.989196179414291,1
"Comm Bay, Milwaukee Waterway - Point Defiance Ferry",0.184252973368369,1
